Target_genes	Etv5|Average	SRX3775849|Alveolar_type_II_cells	SRX23761407|Ependymoma	SRX4988100|ES_cells	SRX4988101|ES_cells	SRX4988102|ES_cells	SRX4988103|ES_cells	SRX4988104|ES_cells	SRX4988105|ES_cells	STRING
Axdnd1	18.5	148	0	0	0	0	0	0	0	0
Apex1	18.5	148	0	0	0	0	0	0	0	0
Agk	18.5	148	0	0	0	0	0	0	0	0
Acvr1c	18.5	148	0	0	0	0	0	0	0	0
Vps36	18.375	147	0	0	0	0	0	0	0	0
Ttc21b	18.375	147	0	0	0	0	0	0	0	0
Tspyl5	18.375	147	0	0	0	0	0	0	0	0
Tet2	18.375	147	0	0	0	0	0	0	0	0
Syn3	18.375	147	0	0	0	0	0	0	0	0
Svbp	18.375	147	0	0	0	0	0	0	0	0
Srgap2	18.375	147	0	0	0	0	0	0	0	0
Spdya	18.375	147	0	0	0	0	0	0	0	0
Smpd5	18.375	147	0	0	0	0	0	0	0	0
Smpd4	18.375	147	0	0	0	0	0	0	0	0
Sgms2	18.375	147	0	0	0	0	0	0	0	0
Sapcd2	18.375	147	0	0	0	0	0	0	0	0
Ric1	18.375	147	0	0	0	0	0	0	0	0
Pxdc1	18.375	147	0	0	0	0	0	0	0	0
Pmvk	18.375	147	0	0	0	0	0	0	0	0
Megf9	18.375	147	0	0	0	0	0	0	0	0
Mbd4	18.375	147	0	0	0	0	0	0	0	0
Irx2	18.375	147	0	0	0	0	0	0	0	0
Ift122	18.375	147	0	0	0	0	0	0	0	0
Idh3a	18.375	147	0	0	0	0	0	0	0	0
Grik4	18.375	147	0	0	0	0	0	0	0	0
Fstl4	18.375	147	0	0	0	0	0	0	0	0
Fam72a	18.375	147	0	0	0	0	0	0	0	0
Arhgef17	18.375	147	0	0	0	0	0	0	0	0
Washc3	18.25	146	0	0	0	0	0	0	0	0
Vps37d	18.25	146	0	0	0	0	0	0	0	0
Uqcrc2	18.25	146	0	0	0	0	0	0	0	0
Syde1	18.25	146	0	0	0	0	0	0	0	0
Sesn3	18.25	146	0	0	0	0	0	0	0	0
Scgb1c1	18.25	146	0	0	0	0	0	0	0	0
Rpn1	18.25	146	0	0	0	0	0	0	0	0
Rin1	18.25	0	146	0	0	0	0	0	0	0
Rfwd3	18.25	146	0	0	0	0	0	0	0	0
Pi4kb	18.25	146	0	0	0	0	0	0	0	0
Phldb1	18.25	146	0	0	0	0	0	0	0	0
Pcyox1l	18.25	146	0	0	0	0	0	0	0	0
Odf3	18.25	146	0	0	0	0	0	0	0	0
Klf8	18.25	146	0	0	0	0	0	0	0	0
Hspa2	18.25	146	0	0	0	0	0	0	0	0
Grpel1	18.25	146	0	0	0	0	0	0	0	0
Flvcr1	18.25	146	0	0	0	0	0	0	0	0
Cspg5	18.25	146	0	0	0	0	0	0	0	0
Creb5	18.25	0	146	0	0	0	0	0	0	0
Camta1	18.25	146	0	0	0	0	0	0	0	0
Cables1	18.25	146	0	0	0	0	0	0	0	0
Ajuba	18.25	146	0	0	0	0	0	0	0	0
Adgrv1	18.25	146	0	0	0	0	0	0	0	0
Adamts9	18.25	146	0	0	0	0	0	0	0	0
Uxt	18.125	145	0	0	0	0	0	0	0	0
Trpm3	18.125	0	145	0	0	0	0	0	0	0
Spc24	18.125	145	0	0	0	0	0	0	0	0
Sp1	18.125	145	0	0	0	0	0	0	0	0
Schip1	18.125	145	0	0	0	0	0	0	0	0
Rprd1a	18.125	145	0	0	0	0	0	0	0	0
Rnf32	18.125	145	0	0	0	0	0	0	0	0
Rab27a	18.125	145	0	0	0	0	0	0	0	0
Poglut3	18.125	145	0	0	0	0	0	0	0	0
Pigbos1	18.125	145	0	0	0	0	0	0	0	0
Pigb	18.125	145	0	0	0	0	0	0	0	0
Pdhb	18.125	145	0	0	0	0	0	0	0	0
Pcmtd2	18.125	145	0	0	0	0	0	0	0	0
Pced1b	18.125	145	0	0	0	0	0	0	0	0
Pa2g4	18.125	145	0	0	0	0	0	0	0	0
Msrb3	18.125	145	0	0	0	0	0	0	0	0
Mkrn3	18.125	145	0	0	0	0	0	0	0	0
Mfge8	18.125	145	0	0	0	0	0	0	0	0
Metrnl	18.125	145	0	0	0	0	0	0	0	0
Map1s	18.125	145	0	0	0	0	0	0	0	0
Kmt5a	18.125	145	0	0	0	0	0	0	0	0
Gna12	18.125	145	0	0	0	0	0	0	0	0
Eid1	18.125	145	0	0	0	0	0	0	0	0
Dyrk3	18.125	145	0	0	0	0	0	0	0	0
Depdc7	18.125	145	0	0	0	0	0	0	0	0
Dcun1d4	18.125	145	0	0	0	0	0	0	0	0
Coq7	18.125	145	0	0	0	0	0	0	0	0
Cnot6l	18.125	145	0	0	0	0	0	0	0	0
Bcl2l2	18.125	145	0	0	0	0	0	0	0	0
Bcan	18.125	145	0	0	0	0	0	0	0	0
Amigo2	18.125	145	0	0	0	0	0	0	0	0
Zbtb12	18.0	144	0	0	0	0	0	0	0	0
Uhrf1bp1	18.0	144	0	0	0	0	0	0	0	0
U2af1	18.0	144	0	0	0	0	0	0	0	0
Traf1	18.0	144	0	0	0	0	0	0	0	0
Tmx3	18.0	144	0	0	0	0	0	0	0	0
Tmem63a	18.0	144	0	0	0	0	0	0	0	0
Tmcc1	18.0	144	0	0	0	0	0	0	0	0
Tle4	18.0	144	0	0	0	0	0	0	0	0
Tex2	18.0	144	0	0	0	0	0	0	0	0
Synpo	18.0	144	0	0	0	0	0	0	0	0
Snx2	18.0	144	0	0	0	0	0	0	0	0
Smpd1	18.0	144	0	0	0	0	0	0	0	0
Slc9a1	18.0	144	0	0	0	0	0	0	0	0
Slc46a3	18.0	144	0	0	0	0	0	0	0	0
Slc25a42	18.0	144	0	0	0	0	0	0	0	0
Slc25a28	18.0	144	0	0	0	0	0	0	0	0
Slc12a6	18.0	144	0	0	0	0	0	0	0	0
Qtrt2	18.0	144	0	0	0	0	0	0	0	0
Ppp1r13b	18.0	144	0	0	0	0	0	0	0	0
Ppm1k	18.0	144	0	0	0	0	0	0	0	0
Polr2f	18.0	144	0	0	0	0	0	0	0	0
Nop10	18.0	144	0	0	0	0	0	0	0	0
Mtap	18.0	144	0	0	0	0	0	0	0	0
Mlh1	18.0	144	0	0	0	0	0	0	0	0
Kcp	18.0	144	0	0	0	0	0	0	0	0
Epm2aip1	18.0	144	0	0	0	0	0	0	0	0
Ehmt2	18.0	144	0	0	0	0	0	0	0	0
Ddi2	18.0	144	0	0	0	0	0	0	0	0
Coprs	18.0	144	0	0	0	0	0	0	0	0
Clk4	18.0	144	0	0	0	0	0	0	0	0
Ccdc191	18.0	144	0	0	0	0	0	0	0	0
BC049762	18.0	144	0	0	0	0	0	0	0	0
1700088E04Rik	18.0	144	0	0	0	0	0	0	0	0
Zfand1	17.875	143	0	0	0	0	0	0	0	0
Zdhhc2	17.875	143	0	0	0	0	0	0	0	0
Tradd	17.875	143	0	0	0	0	0	0	0	0
Tmem186	17.875	143	0	0	0	0	0	0	0	0
Tbx1	17.875	143	0	0	0	0	0	0	0	0
Stk17b	17.875	143	0	0	0	0	0	0	0	0
Spag7	17.875	143	0	0	0	0	0	0	0	0
Spa17	17.875	143	0	0	0	0	0	0	0	0
Smyd4	17.875	143	0	0	0	0	0	0	0	0
Siae	17.875	143	0	0	0	0	0	0	0	0
Sec61b	17.875	143	0	0	0	0	0	0	0	0
Sec14l5	17.875	143	0	0	0	0	0	0	0	0
Ruvbl1	17.875	143	0	0	0	0	0	0	0	0
Rpa1	17.875	143	0	0	0	0	0	0	0	0
Ripor1	17.875	143	0	0	0	0	0	0	0	0
Rhbdl3	17.875	143	0	0	0	0	0	0	0	0
Ppp4r4	17.875	143	0	0	0	0	0	0	0	0
Pmm2	17.875	143	0	0	0	0	0	0	0	0
Plxnb2	17.875	143	0	0	0	0	0	0	0	0
Plscr1	17.875	143	0	0	0	0	0	0	0	0
Ndufaf4	17.875	143	0	0	0	0	0	0	0	0
Ndfip1	17.875	143	0	0	0	0	0	0	0	0
Mov10	17.875	143	0	0	0	0	0	0	0	0
Lmo4	17.875	143	0	0	0	0	0	0	0	0
Lix1l	17.875	0	143	0	0	0	0	0	0	0
Ldhb	17.875	143	0	0	0	0	0	0	0	0
Lamtor5	17.875	143	0	0	0	0	0	0	0	0
Ints7	17.875	143	0	0	0	0	0	0	0	0
Hspa1b	17.875	143	0	0	0	0	0	0	0	0
Hsf4	17.875	143	0	0	0	0	0	0	0	0
Gjb2	17.875	143	0	0	0	0	0	0	0	0
Gigyf2	17.875	143	0	0	0	0	0	0	0	0
Fbxl8	17.875	143	0	0	0	0	0	0	0	0
Elovl7	17.875	143	0	0	0	0	0	0	0	0
Dtl	17.875	143	0	0	0	0	0	0	0	0
Cstb	17.875	143	0	0	0	0	0	0	0	0
Cpq	17.875	143	0	0	0	0	0	0	0	0
Cep152	17.875	143	0	0	0	0	0	0	0	0
Capn15	17.875	143	0	0	0	0	0	0	0	0
Azin2	17.875	143	0	0	0	0	0	0	0	0
Arhgap31	17.875	143	0	0	0	0	0	0	0	0
Alg2	17.875	143	0	0	0	0	0	0	0	0
Zxdb	17.75	142	0	0	0	0	0	0	0	0
Wdr55	17.75	142	0	0	0	0	0	0	0	0
Top1mt	17.75	0	142	0	0	0	0	0	0	0
Tmub2	17.75	142	0	0	0	0	0	0	0	0
Tmem167b	17.75	142	0	0	0	0	0	0	0	0
Thpo	17.75	142	0	0	0	0	0	0	0	0
Sgsm1	17.75	142	0	0	0	0	0	0	0	0
Rtkn2	17.75	142	0	0	0	0	0	0	0	0
Plekhm3	17.75	142	0	0	0	0	0	0	0	0
Paxx	17.75	142	0	0	0	0	0	0	0	0
Parp2	17.75	142	0	0	0	0	0	0	0	0
Ndufv2	17.75	142	0	0	0	0	0	0	0	0
Mgat4b	17.75	142	0	0	0	0	0	0	0	0
Jup	17.75	142	0	0	0	0	0	0	0	0
Ifnlr1	17.75	142	0	0	0	0	0	0	0	0
Habp4	17.75	142	0	0	0	0	0	0	0	0
Fosb	17.75	142	0	0	0	0	0	0	0	0
Emc2	17.75	142	0	0	0	0	0	0	0	0
Cpm	17.75	142	0	0	0	0	0	0	0	0
Coq10a	17.75	142	0	0	0	0	0	0	0	0
Clic3	17.75	142	0	0	0	0	0	0	0	0
Chrd	17.75	142	0	0	0	0	0	0	0	0
Cblb	17.75	142	0	0	0	0	0	0	0	0
Artn	17.75	142	0	0	0	0	0	0	0	0
Arrdc4	17.75	142	0	0	0	0	0	0	0	0
Zfp651	17.625	141	0	0	0	0	0	0	0	0
Tmem248	17.625	141	0	0	0	0	0	0	0	0
St3gal6	17.625	141	0	0	0	0	0	0	0	0
Sec14l2	17.625	141	0	0	0	0	0	0	0	0
Ryk	17.625	141	0	0	0	0	0	0	0	0
Rsbn1l	17.625	141	0	0	0	0	0	0	0	0
Rbm38	17.625	141	0	0	0	0	0	0	0	0
Rassf8	17.625	141	0	0	0	0	0	0	0	0
Otulin	17.625	141	0	0	0	0	0	0	0	0
Mt1	17.625	141	0	0	0	0	0	0	0	0
Megf6	17.625	141	0	0	0	0	0	0	0	0
Mcph1	17.625	141	0	0	0	0	0	0	0	0
Fbxw5	17.625	141	0	0	0	0	0	0	0	0
Dusp12	17.625	141	0	0	0	0	0	0	0	0
Carm1	17.625	141	0	0	0	0	0	0	0	0
C8g	17.625	141	0	0	0	0	0	0	0	0
Brpf3	17.625	141	0	0	0	0	0	0	0	0
Bpifb3	17.625	0	141	0	0	0	0	0	0	0
Alas1	17.625	141	0	0	0	0	0	0	0	0
Yae1d1	17.5	140	0	0	0	0	0	0	0	0
Wfs1	17.5	140	0	0	0	0	0	0	0	0
Wdfy1	17.5	140	0	0	0	0	0	0	0	0
Vps26b	17.5	140	0	0	0	0	0	0	0	0
Trim56	17.5	140	0	0	0	0	0	0	0	0
Tmem164	17.5	140	0	0	0	0	0	0	0	0
Spdl1	17.5	140	0	0	0	0	0	0	0	0
Smo	17.5	140	0	0	0	0	0	0	0	0
Slc25a13	17.5	140	0	0	0	0	0	0	0	0
Sh3bgrl2	17.5	140	0	0	0	0	0	0	0	0
Rusf1	17.5	140	0	0	0	0	0	0	0	0
Rbm28	17.5	140	0	0	0	0	0	0	0	0
Rab3gap1	17.5	140	0	0	0	0	0	0	0	0
Polr2b	17.5	140	0	0	0	0	0	0	0	0
Phka1	17.5	140	0	0	0	0	0	0	0	0
Numbl	17.5	140	0	0	0	0	0	0	0	0
Nsd1	17.5	140	0	0	0	0	0	0	0	0
Noa1	17.5	140	0	0	0	0	0	0	0	0
Ncapd3	17.5	140	0	0	0	0	0	0	0	0
Myo5a	17.5	140	0	0	0	0	0	0	0	0
Lefty2	17.5	140	0	0	0	0	0	0	0	0
Ipo8	17.5	140	0	0	0	0	0	0	0	0
Herc3	17.5	140	0	0	0	0	0	0	0	0
Fermt2	17.5	140	0	0	0	0	0	0	0	0
Fbxo32	17.5	140	0	0	0	0	0	0	0	0
Cyp46a1	17.5	140	0	0	0	0	0	0	0	0
Cplane1	17.5	140	0	0	0	0	0	0	0	0
Cdc42bpb	17.5	140	0	0	0	0	0	0	0	0
Car2	17.5	140	0	0	0	0	0	0	0	0
Bmp4	17.5	140	0	0	0	0	0	0	0	0
Baiap2l1	17.5	140	0	0	0	0	0	0	0	0
Acat1	17.5	140	0	0	0	0	0	0	0	0
Abtb2	17.5	140	0	0	0	0	0	0	0	0
Zbtb41	17.375	139	0	0	0	0	0	0	0	0
Vrk1	17.375	139	0	0	0	0	0	0	0	0
Vps72	17.375	139	0	0	0	0	0	0	0	0
Vangl1	17.375	139	0	0	0	0	0	0	0	0
Ttpa	17.375	139	0	0	0	0	0	0	0	0
Ttc38	17.375	139	0	0	0	0	0	0	0	0
Trpm6	17.375	139	0	0	0	0	0	0	0	0
Tnp2	17.375	139	0	0	0	0	0	0	0	0
Tgds	17.375	139	0	0	0	0	0	0	0	0
Syce2	17.375	139	0	0	0	0	0	0	0	0
Socs1	17.375	139	0	0	0	0	0	0	0	0
Slmap	17.375	139	0	0	0	0	0	0	0	0
Sfn	17.375	139	0	0	0	0	0	0	0	0
Serinc2	17.375	139	0	0	0	0	0	0	0	0
Prss56	17.375	139	0	0	0	0	0	0	0	0
Pold2	17.375	139	0	0	0	0	0	0	0	0
Pip5k1a	17.375	139	0	0	0	0	0	0	0	0
Pard3b	17.375	139	0	0	0	0	0	0	0	0
Myo1e	17.375	139	0	0	0	0	0	0	0	0
Loxl3	17.375	139	0	0	0	0	0	0	0	0
Lca5l	17.375	139	0	0	0	0	0	0	0	0
Gpr180	17.375	139	0	0	0	0	0	0	0	0
Gm12248	17.375	139	0	0	0	0	0	0	0	0
Fzd4	17.375	139	0	0	0	0	0	0	0	0
Ethe1	17.375	139	0	0	0	0	0	0	0	0
Dok1	17.375	139	0	0	0	0	0	0	0	0
Dlk2	17.375	139	0	0	0	0	0	0	0	0
Chrnd	17.375	139	0	0	0	0	0	0	0	0
Cds2	17.375	139	0	0	0	0	0	0	0	0
Casp6	17.375	139	0	0	0	0	0	0	0	0
Bbs7	17.375	139	0	0	0	0	0	0	0	0
Ascl4	17.375	139	0	0	0	0	0	0	0	0
Arnt	17.375	139	0	0	0	0	0	0	0	0
Arhgef3	17.375	139	0	0	0	0	0	0	0	0
Antxr1	17.375	139	0	0	0	0	0	0	0	0
Accs	17.375	139	0	0	0	0	0	0	0	0
Zfp938	17.25	138	0	0	0	0	0	0	0	0
Zfp692	17.25	138	0	0	0	0	0	0	0	0
Zfp579	17.25	138	0	0	0	0	0	0	0	0
Zfp106	17.25	138	0	0	0	0	0	0	0	0
Usp21	17.25	138	0	0	0	0	0	0	0	0
Ttc9	17.25	138	0	0	0	0	0	0	0	0
Tssk1	17.25	138	0	0	0	0	0	0	0	0
Tmem132c	17.25	138	0	0	0	0	0	0	0	0
Tdrd9	17.25	138	0	0	0	0	0	0	0	0
Srcin1	17.25	138	0	0	0	0	0	0	0	0
Spata13	17.25	138	0	0	0	0	0	0	0	0
Snap23	17.25	138	0	0	0	0	0	0	0	0
Six5	17.25	138	0	0	0	0	0	0	0	0
Rpp38	17.25	138	0	0	0	0	0	0	0	0
Rbbp7	17.25	138	0	0	0	0	0	0	0	0
Rab27b	17.25	138	0	0	0	0	0	0	0	0
Pfn4	17.25	138	0	0	0	0	0	0	0	0
Pdha1	17.25	138	0	0	0	0	0	0	0	0
Nfkbie	17.25	138	0	0	0	0	0	0	0	0
Neurl1b	17.25	138	0	0	0	0	0	0	0	0
Mrps25	17.25	138	0	0	0	0	0	0	0	0
Mospd3	17.25	138	0	0	0	0	0	0	0	0
Gpcpd1	17.25	138	0	0	0	0	0	0	0	0
Gm6712	17.25	138	0	0	0	0	0	0	0	0
Gm12258	17.25	138	0	0	0	0	0	0	0	0
Elk1	17.25	138	0	0	0	0	0	0	0	0
Dusp19	17.25	138	0	0	0	0	0	0	0	0
Dgcr2	17.25	138	0	0	0	0	0	0	0	0
Dcaf7	17.25	138	0	0	0	0	0	0	0	0
Csrp2	17.25	138	0	0	0	0	0	0	0	0
Cep350	17.25	138	0	0	0	0	0	0	0	0
Capns1	17.25	138	0	0	0	0	0	0	0	0
Bet1	17.25	138	0	0	0	0	0	0	0	0
Atp6v0e2	17.25	0	138	0	0	0	0	0	0	0
Atp5mpl	17.25	138	0	0	0	0	0	0	0	0
Alg6	17.25	138	0	0	0	0	0	0	0	0
Agfg2	17.25	138	0	0	0	0	0	0	0	0
Adgre5	17.25	0	138	0	0	0	0	0	0	0
Acbd7	17.25	138	0	0	0	0	0	0	0	0
Tysnd1	17.125	137	0	0	0	0	0	0	0	0
Trap1	17.125	137	0	0	0	0	0	0	0	0
Stap2	17.125	137	0	0	0	0	0	0	0	0
Sntb1	17.125	137	0	0	0	0	0	0	0	0
Slc25a12	17.125	137	0	0	0	0	0	0	0	0
Sertad3	17.125	137	0	0	0	0	0	0	0	0
Rsph9	17.125	137	0	0	0	0	0	0	0	0
Pi4k2a	17.125	0	137	0	0	0	0	0	0	0
Mpv17	17.125	137	0	0	0	0	0	0	0	0
Mpnd	17.125	137	0	0	0	0	0	0	0	0
Morn4	17.125	0	137	0	0	0	0	0	0	0
Lta4h	17.125	137	0	0	0	0	0	0	0	0
Kdm4b	17.125	137	0	0	0	0	0	0	0	0
Irf2bp1	17.125	137	0	0	0	0	0	0	0	0
Impact	17.125	137	0	0	0	0	0	0	0	0
Gm9949	17.125	137	0	0	0	0	0	0	0	0
Fam120c	17.125	137	0	0	0	0	0	0	0	0
Dag1	17.125	137	0	0	0	0	0	0	0	0
Ctsl	17.125	137	0	0	0	0	0	0	0	0
Cnnm3	17.125	137	0	0	0	0	0	0	0	0
Car13	17.125	137	0	0	0	0	0	0	0	0
Btbd7	17.125	137	0	0	0	0	0	0	0	0
Adrb2	17.125	137	0	0	0	0	0	0	0	0
4931414P19Rik	17.125	137	0	0	0	0	0	0	0	0
1810037I17Rik	17.125	137	0	0	0	0	0	0	0	0
Vegfa	17.0	136	0	0	0	0	0	0	0	0
Vasp	17.0	136	0	0	0	0	0	0	0	0
Ube2d1	17.0	136	0	0	0	0	0	0	0	0
Txnl4a	17.0	136	0	0	0	0	0	0	0	0
Trpt1	17.0	136	0	0	0	0	0	0	0	0
Trp53bp1	17.0	136	0	0	0	0	0	0	0	0
Tmx2	17.0	136	0	0	0	0	0	0	0	0
Tia1	17.0	136	0	0	0	0	0	0	0	0
Tbc1d4	17.0	136	0	0	0	0	0	0	0	0
Snx32	17.0	136	0	0	0	0	0	0	0	0
Rtn4rl1	17.0	136	0	0	0	0	0	0	0	0
Rrp7a	17.0	136	0	0	0	0	0	0	0	0
Rad51c	17.0	136	0	0	0	0	0	0	0	0
Pwwp3a	17.0	136	0	0	0	0	0	0	0	0
Pgm2	17.0	136	0	0	0	0	0	0	0	0
Nudt22	17.0	136	0	0	0	0	0	0	0	0
Ndufc2	17.0	136	0	0	0	0	0	0	0	0
Nabp1	17.0	136	0	0	0	0	0	0	0	0
Meig1	17.0	136	0	0	0	0	0	0	0	0
Med19	17.0	136	0	0	0	0	0	0	0	0
Marchf3	17.0	136	0	0	0	0	0	0	0	0
Mapre3	17.0	136	0	0	0	0	0	0	0	0
Maged2	17.0	136	0	0	0	0	0	0	0	0
Lrp8	17.0	136	0	0	0	0	0	0	0	0
Larp1	17.0	136	0	0	0	0	0	0	0	0
L3mbtl3	17.0	136	0	0	0	0	0	0	0	0
Kyat3	17.0	136	0	0	0	0	0	0	0	0
Kif13b	17.0	136	0	0	0	0	0	0	0	0
Kbtbd6	17.0	136	0	0	0	0	0	0	0	0
Icosl	17.0	136	0	0	0	0	0	0	0	0
Gm16286	17.0	136	0	0	0	0	0	0	0	0
Esd	17.0	136	0	0	0	0	0	0	0	0
Eps8	17.0	136	0	0	0	0	0	0	0	0
Ehd4	17.0	136	0	0	0	0	0	0	0	0
Dph1	17.0	136	0	0	0	0	0	0	0	0
Dnajc4	17.0	136	0	0	0	0	0	0	0	0
Dclre1c	17.0	136	0	0	0	0	0	0	0	0
Dcaf5	17.0	136	0	0	0	0	0	0	0	0
Cracr2b	17.0	136	0	0	0	0	0	0	0	0
Cfap45	17.0	136	0	0	0	0	0	0	0	0
Cep162	17.0	136	0	0	0	0	0	0	0	0
Cdc25a	17.0	136	0	0	0	0	0	0	0	0
B4galt3	17.0	136	0	0	0	0	0	0	0	0
Arhgap21	17.0	136	0	0	0	0	0	0	0	0
Apold1	17.0	136	0	0	0	0	0	0	0	0
Zpbp2	16.875	135	0	0	0	0	0	0	0	0
Zfp791	16.875	135	0	0	0	0	0	0	0	0
Zdhhc9	16.875	135	0	0	0	0	0	0	0	0
Wfikkn1	16.875	135	0	0	0	0	0	0	0	0
Ttll11	16.875	135	0	0	0	0	0	0	0	0
Timm22	16.875	135	0	0	0	0	0	0	0	0
Sumf1	16.875	135	0	0	0	0	0	0	0	0
Socs3	16.875	135	0	0	0	0	0	0	0	0
Slc35f2	16.875	135	0	0	0	0	0	0	0	0
Slc12a1	16.875	135	0	0	0	0	0	0	0	0
Rnd3	16.875	135	0	0	0	0	0	0	0	0
Rgma	16.875	135	0	0	0	0	0	0	0	0
Prss46	16.875	0	135	0	0	0	0	0	0	0
Pkn1	16.875	135	0	0	0	0	0	0	0	0
Nrip3	16.875	135	0	0	0	0	0	0	0	0
Myoz3	16.875	135	0	0	0	0	0	0	0	0
Mxd1	16.875	135	0	0	0	0	0	0	0	0
Mroh1	16.875	135	0	0	0	0	0	0	0	0
Mettl26	16.875	135	0	0	0	0	0	0	0	0
Mapre2	16.875	135	0	0	0	0	0	0	0	0
Lrig1	16.875	135	0	0	0	0	0	0	0	0
Lamc2	16.875	135	0	0	0	0	0	0	0	0
Kif21b	16.875	135	0	0	0	0	0	0	0	0
Hnf1b	16.875	135	0	0	0	0	0	0	0	0
Hk1	16.875	135	0	0	0	0	0	0	0	0
Etaa1	16.875	135	0	0	0	0	0	0	0	0
Echs1	16.875	135	0	0	0	0	0	0	0	0
Ddx17	16.875	135	0	0	0	0	0	0	0	0
Ddit4	16.875	135	0	0	0	0	0	0	0	0
Bckdhb	16.875	135	0	0	0	0	0	0	0	0
Bahcc1	16.875	135	0	0	0	0	0	0	0	0
B9d2	16.875	135	0	0	0	0	0	0	0	0
Ankrd39	16.875	135	0	0	0	0	0	0	0	0
1700017B05Rik	16.875	135	0	0	0	0	0	0	0	0
Zeb1	16.75	134	0	0	0	0	0	0	0	0
Vamp2	16.75	134	0	0	0	0	0	0	0	0
Trim28	16.75	134	0	0	0	0	0	0	0	0
Tmem50b	16.75	134	0	0	0	0	0	0	0	0
Slc6a6	16.75	134	0	0	0	0	0	0	0	0
Sfxn4	16.75	134	0	0	0	0	0	0	0	0
Rrm1	16.75	134	0	0	0	0	0	0	0	0
Rhob	16.75	134	0	0	0	0	0	0	0	0
Ptpn13	16.75	134	0	0	0	0	0	0	0	0
Prkaca	16.75	134	0	0	0	0	0	0	0	0
Nono	16.75	134	0	0	0	0	0	0	0	0
Mrps9	16.75	134	0	0	0	0	0	0	0	0
Galnt7	16.75	134	0	0	0	0	0	0	0	0
F11	16.75	134	0	0	0	0	0	0	0	0
Ebpl	16.75	134	0	0	0	0	0	0	0	0
Dpp3	16.75	134	0	0	0	0	0	0	0	0
Cycs	16.75	134	0	0	0	0	0	0	0	0
Col23a1	16.75	134	0	0	0	0	0	0	0	0
Chad	16.75	134	0	0	0	0	0	0	0	0
Asf1a	16.75	134	0	0	0	0	0	0	0	0
Ap3m2	16.75	134	0	0	0	0	0	0	0	0
1700020L24Rik	16.75	134	0	0	0	0	0	0	0	0
1600014C10Rik	16.75	134	0	0	0	0	0	0	0	0
Zfp809	16.625	133	0	0	0	0	0	0	0	0
Zfp12	16.625	133	0	0	0	0	0	0	0	0
Tom1l1	16.625	133	0	0	0	0	0	0	0	0
Slc4a7	16.625	133	0	0	0	0	0	0	0	0
Riok2	16.625	133	0	0	0	0	0	0	0	0
Rab11fip3	16.625	133	0	0	0	0	0	0	0	0
R3hcc1	16.625	133	0	0	0	0	0	0	0	0
Ptpdc1	16.625	133	0	0	0	0	0	0	0	0
Nfatc2ip	16.625	133	0	0	0	0	0	0	0	0
Mrpl38	16.625	133	0	0	0	0	0	0	0	0
Mrm1	16.625	133	0	0	0	0	0	0	0	0
Mmp23	16.625	133	0	0	0	0	0	0	0	0
Ldlrad4	16.625	133	0	0	0	0	0	0	0	0
Kcnj2	16.625	133	0	0	0	0	0	0	0	0
Greb1l	16.625	133	0	0	0	0	0	0	0	0
Gemin4	16.625	133	0	0	0	0	0	0	0	0
Ets1	16.625	133	0	0	0	0	0	0	0	0
Endod1	16.625	133	0	0	0	0	0	0	0	0
Dmp1	16.625	0	133	0	0	0	0	0	0	0
Dbil5	16.625	133	0	0	0	0	0	0	0	0
Crygn	16.625	133	0	0	0	0	0	0	0	0
Comtd1	16.625	133	0	0	0	0	0	0	0	0
Ckap4	16.625	133	0	0	0	0	0	0	0	0
Cdv3	16.625	133	0	0	0	0	0	0	0	0
Ccnb1	16.625	133	0	0	0	0	0	0	0	0
B4galnt1	16.625	133	0	0	0	0	0	0	0	0
A430057M04Rik	16.625	133	0	0	0	0	0	0	0	0
Zw10	16.5	132	0	0	0	0	0	0	0	0
Zfp710	16.5	132	0	0	0	0	0	0	0	0
Zfp707	16.5	132	0	0	0	0	0	0	0	0
Zfp280b	16.5	132	0	0	0	0	0	0	0	0
Wipf3	16.5	132	0	0	0	0	0	0	0	0
Usp22	16.5	132	0	0	0	0	0	0	0	0
Trim67	16.5	132	0	0	0	0	0	0	0	0
Tor4a	16.5	132	0	0	0	0	0	0	0	0
Tmem139	16.5	132	0	0	0	0	0	0	0	0
Tcf7	16.5	132	0	0	0	0	0	0	0	0
Tcerg1	16.5	132	0	0	0	0	0	0	0	0
Syt7	16.5	132	0	0	0	0	0	0	0	0
Synm	16.5	132	0	0	0	0	0	0	0	0
Stard9	16.5	132	0	0	0	0	0	0	0	0
Slpi	16.5	132	0	0	0	0	0	0	0	0
Sema4a	16.5	132	0	0	0	0	0	0	0	0
Sec61a2	16.5	132	0	0	0	0	0	0	0	0
Rmi2	16.5	0	132	0	0	0	0	0	0	0
Rfc2	16.5	132	0	0	0	0	0	0	0	0
Rbm43	16.5	132	0	0	0	0	0	0	0	0
Ptprs	16.5	132	0	0	0	0	0	0	0	0
Ppp2r5d	16.5	132	0	0	0	0	0	0	0	0
Plekhg3	16.5	132	0	0	0	0	0	0	0	0
Nek6	16.5	132	0	0	0	0	0	0	0	0
Mtmr1	16.5	132	0	0	0	0	0	0	0	0
Kcnb1	16.5	132	0	0	0	0	0	0	0	0
Hid1	16.5	132	0	0	0	0	0	0	0	0
Gng8	16.5	0	132	0	0	0	0	0	0	0
Gk	16.5	132	0	0	0	0	0	0	0	0
