Target_genes	Mafb|Average	SRX1465586|Macrophages	STRING
Hecw2	195.0	195	0
Gdpd1	195.0	195	0
Flacc1	195.0	195	0
Fadd	195.0	195	0
Cirbp	195.0	195	0
Chek2	195.0	195	0
Actr8	195.0	195	0
Tubgcp5	194.0	194	0
Tpgs1	194.0	194	0
Taar8b	194.0	194	0
Rnf13	194.0	194	0
Preb	194.0	194	0
Nupl1	194.0	194	0
Neil3	194.0	194	0
Nedd4	194.0	194	0
Map3k14	194.0	194	0
Lrrc63	194.0	194	0
Lcp1	194.0	194	0
Hnrnpul1	194.0	194	0
Gon4l	194.0	194	0
Xrn1	193.0	193	0
Xdh	193.0	193	0
Spsb2	193.0	193	0
Snx18	193.0	193	0
Slc34a1	193.0	193	0
Slc12a8	193.0	193	0
Psma3	193.0	193	0
Pcyox1	193.0	193	0
Oosp2	193.0	193	0
Hectd2	193.0	193	0
Gtf2i	193.0	193	0
Gckr	193.0	193	0
Fndc4	193.0	193	0
Dhrs7	193.0	193	0
B3gnt8	193.0	193	0
2210010C04Rik	193.0	193	0
2010315B03Rik	193.0	193	0
Txnip	192.0	192	0
Tceal9	192.0	192	0
Rab3il1	192.0	192	0
Lyrm7	192.0	192	0
Ltc4s	192.0	192	0
Gorab	192.0	192	0
Exoc6b	192.0	192	0
Chka	192.0	192	0
Anapc7	192.0	192	0
Tmco6	191.0	191	0
Stat1	191.0	191	0
Smarca2	191.0	191	0
Shisal2a	191.0	191	0
Plxna3	191.0	191	0
Patj	191.0	191	0
Itpkc	191.0	191	0
Gpr150	191.0	191	0
Ffar3	191.0	191	0
Ffar1	191.0	191	0
Coq8b	191.0	191	0
Cdc42se2	191.0	191	0
Zfp160	190.0	190	0
Sh2b1	190.0	190	0
Ptcd2	190.0	190	0
Psen1	190.0	190	0
Mto1	190.0	190	0
Mrps27	190.0	190	0
Golga3	190.0	190	0
C87436	190.0	190	0
Ahr	190.0	190	0
Aebp2	190.0	190	0
Zfp84	189.0	189	0
Usp54	189.0	189	0
Twistnb	189.0	189	0
Nfkbil1	189.0	189	0
Mrpl54	189.0	189	0
Lipa	189.0	189	0
Ift46	189.0	189	0
Cebpb	189.0	189	0
Atp6v1g2	189.0	189	0
Arcn1	189.0	189	0
Apba3	189.0	189	0
Ap3m1	189.0	189	0
Agbl5	189.0	189	0
Adk	189.0	189	0
Zfp36l2	188.0	188	0
Tpd52	188.0	188	0
Slfn10-ps	188.0	188	0
Rfxap	188.0	188	0
Psd3	188.0	188	0
Prkn	188.0	188	0
Pacrg	188.0	188	0
Mia2	188.0	188	0
Homez	188.0	188	0
Fam71f1	188.0	188	0
C2	188.0	188	0
Arhgap15	188.0	188	0
Zmym1	187.0	187	0
Sft2d3	187.0	187	0
S100a2	187.0	187	0
Rwdd3	187.0	187	0
Olfr806	187.0	187	0
Nsa2	187.0	187	0
Ndfip1	187.0	187	0
Kcnrg	187.0	187	0
Kat8	187.0	187	0
Gfm2	187.0	187	0
Gcsam	187.0	187	0
Eea1	187.0	187	0
Dnajc12	187.0	187	0
Cxcl2	187.0	187	0
Col16a1	187.0	187	0
Ciao2b	187.0	187	0
Cdc42	187.0	187	0
Ccdc73	187.0	187	0
Baz1b	187.0	187	0
Aven	187.0	187	0
Zdhhc7	186.0	186	0
Them4	186.0	186	0
Snx27	186.0	186	0
Slc35c1	186.0	186	0
Slamf8	186.0	186	0
Skil	186.0	186	0
Rtkn	186.0	186	0
Proser1	186.0	186	0
Nhlrc3	186.0	186	0
Mpz	186.0	186	0
Mansc1	186.0	186	0
Lancl1	186.0	186	0
Hdac9	186.0	186	0
Cep97	186.0	186	0
Borcs5	186.0	186	0
Ajuba	186.0	186	0
Qsox1	185.0	185	0
Mlkl	185.0	185	0
H4c18	185.0	185	0
H4bc24	185.0	185	0
H2bc23	185.0	185	0
H2ac24	185.0	185	0
H2ac23	185.0	185	0
G3bp1	185.0	185	0
Depdc1b	185.0	185	0
Chuk	185.0	185	0
Cfb	185.0	185	0
Zfp748	184.0	184	0
Zfp746	184.0	184	0
Tmem101	184.0	184	0
Supv3l1	184.0	184	0
Slc26a8	184.0	184	0
Pptc7	184.0	184	0
Pkm	184.0	184	0
Pip4p1	184.0	184	0
Mapk14	184.0	184	0
Lnpep	184.0	184	0
Grb2	184.0	184	0
Ddx50	184.0	184	0
Arhgef7	184.0	184	0
Arhgef6	184.0	184	0
Zfp68	183.0	183	0
Zfp473	183.0	183	0
Zfp445	183.0	183	0
Zfp180	183.0	183	0
Vrk3	183.0	183	0
Ube3a	183.0	183	0
Tor3a	183.0	183	0
Tfip11	183.0	183	0
Ralgds	183.0	183	0
Psmd6	183.0	183	0
Plcl2	183.0	183	0
Nlrp1a	183.0	183	0
Mrps2	183.0	183	0
Lrrc66	183.0	183	0
Lrig2	183.0	183	0
Irf7	183.0	183	0
Fam160b1	183.0	183	0
Dnaic2	183.0	183	0
Cstb	183.0	183	0
Calhm5	183.0	183	0
Bcat2	183.0	183	0
A430033K04Rik	183.0	183	0
1700007K13Rik	183.0	183	0
Zfp617	182.0	182	0
Tnpo2	182.0	182	0
Tmem86a	182.0	182	0
Ssbp2	182.0	182	0
Sowahc	182.0	182	0
Septin10	182.0	182	0
Phf21a	182.0	182	0
Pdk1	182.0	182	0
P4hb	182.0	182	0
Noc3l	182.0	182	0
Nap1l2	182.0	182	0
Gask1b	182.0	182	0
Fam214b	182.0	182	0
Clec11a	182.0	182	0
Asah1	182.0	182	0
Arhgdia	182.0	182	0
Zwint	181.0	181	0
Ttc39a	181.0	181	0
Slc29a1	181.0	181	0
Slc25a5	181.0	181	0
Ppm1g	181.0	181	0
P4ha1	181.0	181	0
Nt5m	181.0	181	0
Napg	181.0	181	0
Mymx	181.0	181	0
H1f8	181.0	181	0
Arhgap30	181.0	181	0
Tnnt3	180.0	180	0
Tnfsf18	180.0	180	0
Thrap3	180.0	180	0
Tfap4	180.0	180	0
Tas2r143	180.0	180	0
Sh3pxd2b	180.0	180	0
Ppdpf	180.0	180	0
Ints10	180.0	180	0
Fyb	180.0	180	0
Fbxo48	180.0	180	0
Fam3c	180.0	180	0
Cdc7	180.0	180	0
Add1	180.0	180	0
Xaf1	179.0	179	0
Trim14	179.0	179	0
Trak1	179.0	179	0
Tmem18	179.0	179	0
Tbc1d14	179.0	179	0
Rnf10	179.0	179	0
Nipsnap2	179.0	179	0
Mtif2	179.0	179	0
Mpeg1	179.0	179	0
Kif16b	179.0	179	0
Itpkb	179.0	179	0
Ifitm5	179.0	179	0
Ifitm2	179.0	179	0
Ier5	179.0	179	0
Fcgr4	179.0	179	0
Ebi3	179.0	179	0
Cyp4f16	179.0	179	0
Castor2	179.0	179	0
Atp5l	179.0	179	0
Aph1c	179.0	179	0
Zfp598	178.0	178	0
Zfp108	178.0	178	0
Thoc1	178.0	178	0
Tes	178.0	178	0
Stx16	178.0	178	0
Slc25a15	178.0	178	0
Sipa1l2	178.0	178	0
Sdhc	178.0	178	0
Rundc1	178.0	178	0
Ptges3l	178.0	178	0
Pold1	178.0	178	0
Pcp4l1	178.0	178	0
Nr1h2	178.0	178	0
Nfic	178.0	178	0
Lrp1	178.0	178	0
Hivep1	178.0	178	0
Gstt2	178.0	178	0
Fbxo21	178.0	178	0
Fam234a	178.0	178	0
Cnpy3	178.0	178	0
Rheb	177.0	177	0
Ptbp2	177.0	177	0
Prr12	177.0	177	0
Prmt5	177.0	177	0
Mrps31	177.0	177	0
Mmachc	177.0	177	0
Meis1	177.0	177	0
Med11	177.0	177	0
Lrch1	177.0	177	0
Cytip	177.0	177	0
Ccdc163	177.0	177	0
Aptx	177.0	177	0
Ahcyl2	177.0	177	0
Ahctf1	177.0	177	0
Adrm1	177.0	177	0
Zc3h12a	176.0	176	0
Tjp2	176.0	176	0
Scyl3	176.0	176	0
Pudp	176.0	176	0
Ndufa5	176.0	176	0
Mettl7a2	176.0	176	0
Methig1	176.0	176	0
Gpr142	176.0	176	0
Gm20939	176.0	176	0
Fabp1	176.0	176	0
Dhcr24	176.0	176	0
Caap1	176.0	176	0
Asb15	176.0	176	0
2410004P03Rik	176.0	176	0
Wdr4	175.0	175	0
Upk3b	175.0	175	0
Tigd4	175.0	175	0
Slc40a1	175.0	175	0
Rps6kc1	175.0	175	0
Ppfia4	175.0	175	0
Nadk	175.0	175	0
Hps3	175.0	175	0
Fam83g	175.0	175	0
Clca2	175.0	175	0
Cebpd	175.0	175	0
Cd19	175.0	175	0
Zfp395	174.0	174	0
Xrcc1	174.0	174	0
Wdr83os	174.0	174	0
Wdr83	174.0	174	0
Snw1	174.0	174	0
Rffl	174.0	174	0
Ptgs2	174.0	174	0
Pinlyp	174.0	174	0
Man2b1	174.0	174	0
Jun	174.0	174	0
Gm3435	174.0	174	0
Dnajc8	174.0	174	0
Caprin1	174.0	174	0
Atpif1	174.0	174	0
Tango2	173.0	173	0
Rsl1	173.0	173	0
Rps20	173.0	173	0
Pcdhac2	173.0	173	0
Pcbp2	173.0	173	0
Olfm5	173.0	173	0
Mroh6	173.0	173	0
Lemd1	173.0	173	0
Gclm	173.0	173	0
Dhx16	173.0	173	0
Ddx10	173.0	173	0
Ccdc89	173.0	173	0
Camsap2	173.0	173	0
Arvcf	173.0	173	0
Anxa5	173.0	173	0
A4galt	173.0	173	0
1810062G17Rik	173.0	173	0
Wdr43	172.0	172	0
Tnfsf9	172.0	172	0
Scimp	172.0	172	0
Rnls	172.0	172	0
Ptrh2	172.0	172	0
Phospho2	172.0	172	0
Mtmr4	172.0	172	0
Il1r1	172.0	172	0
Hrh1	172.0	172	0
Hes2	172.0	172	0
Galk2	172.0	172	0
Fam89b	172.0	172	0
Espn	172.0	172	0
Ehbp1l1	172.0	172	0
Cxcl5	172.0	172	0
Cotl1	172.0	172	0
Ccdc173	172.0	172	0
Zfp157	171.0	171	0
Tpp1	171.0	171	0
Tbrg4	171.0	171	0
Tac4	171.0	171	0
Stom	171.0	171	0
Sgtb	171.0	171	0
Sf3b2	171.0	171	0
Setd5	171.0	171	0
Rhbdd1	171.0	171	0
Nln	171.0	171	0
Ndufs3	171.0	171	0
Kbtbd4	171.0	171	0
Ifna14	171.0	171	0
Dag1	171.0	171	0
B4galt6	171.0	171	0
Angpt1	171.0	171	0
Twf2	170.0	170	0
Ppm1m	170.0	170	0
Ncaph	170.0	170	0
Itfg2	170.0	170	0
Immt	170.0	170	0
Id2	170.0	170	0
Heatr6	170.0	170	0
Gnb2	170.0	170	0
Gan	170.0	170	0
Fam111a	170.0	170	0
Clec12b	170.0	170	0
Tpm4	169.0	169	0
Tmem123	169.0	169	0
Tkt	169.0	169	0
Tecpr1	169.0	169	0
Spata17	169.0	169	0
Picalm	169.0	169	0
Mak16	169.0	169	0
Limd1	169.0	169	0
Kdm3a	169.0	169	0
Gpatch2	169.0	169	0
Gm14295	169.0	169	0
Gapvd1	169.0	169	0
Fam120b	169.0	169	0
Cd300a	169.0	169	0
Arhgap32	169.0	169	0
Znrd1	168.0	168	0
Zkscan4	168.0	168	0
Zfp97	168.0	168	0
Zfp932	168.0	168	0
Xrn2	168.0	168	0
Ube2i	168.0	168	0
Trpm1	168.0	168	0
Tpm1	168.0	168	0
Tnfsf14	168.0	168	0
Tle4	168.0	168	0
Slamf9	168.0	168	0
Odf2l	168.0	168	0
Nuak1	168.0	168	0
Nfat5	168.0	168	0
Gpr146	168.0	168	0
Galm	168.0	168	0
Eif3e	168.0	168	0
Dars2	168.0	168	0
Csnk1g2	168.0	168	0
Ap3s2	168.0	168	0
Ampd3	168.0	168	0
Zfp715	167.0	167	0
Ywhab	167.0	167	0
Syt11	167.0	167	0
Spata2	167.0	167	0
Slc14a1	167.0	167	0
Senp1	167.0	167	0
Scml4	167.0	167	0
Rnf114	167.0	167	0
Rangap1	167.0	167	0
Rabgap1l	167.0	167	0
Ppp2cb	167.0	167	0
Ppcdc	167.0	167	0
Pik3r5	167.0	167	0
Pfkm	167.0	167	0
Ncstn	167.0	167	0
Itgax	167.0	167	0
Igsf8	167.0	167	0
Gusb	167.0	167	0
Fyttd1	167.0	167	0
Fam219a	167.0	167	0
Dnaic1	167.0	167	0
D3Ertd751e	167.0	167	0
Ctsc	167.0	167	0
Copa	167.0	167	0
Borcs6	167.0	167	0
Atg5	167.0	167	0
Akt3	167.0	167	0
Adrb1	167.0	167	0
Unkl	166.0	166	0
Ticam1	166.0	166	0
Sumf1	166.0	166	0
Scly	166.0	166	0
Rhoj	166.0	166	0
Prss57	166.0	166	0
Ppp6r2	166.0	166	0
Palm	166.0	166	0
Neu3	166.0	166	0
Lpl	166.0	166	0
L3mbtl3	166.0	166	0
Dyrk2	166.0	166	0
C130050O18Rik	166.0	166	0
Vil1	165.0	165	0
Ttc33	165.0	165	0
Tnfaip8l3	165.0	165	0
Star	165.0	165	0
Slco5a1	165.0	165	0
Rpl15	165.0	165	0
Ropn1l	165.0	165	0
Rin2	165.0	165	0
Renbp	165.0	165	0
Parvb	165.0	165	0
Nkiras1	165.0	165	0
Moxd2	165.0	165	0
Mlst8	165.0	165	0
Gtf3c6	165.0	165	0
Gpr19	165.0	165	0
Esrp2	165.0	165	0
Ccdc110	165.0	165	0
Akap4	165.0	165	0
Agpat4	165.0	165	0
Acp5	165.0	165	0
Tsc2	164.0	164	0
Pnpla7	164.0	164	0
Pira1	164.0	164	0
Nthl1	164.0	164	0
Ndc80	164.0	164	0
Narf	164.0	164	0
Nabp1	164.0	164	0
Mrpl41	164.0	164	0
Ifit2	164.0	164	0
Gpr160	164.0	164	0
Dpp9	164.0	164	0
Dnajc15	164.0	164	0
Arl6ip5	164.0	164	0
Anxa2	164.0	164	0
Xkr8	163.0	163	0
Trmo	163.0	163	0
Trabd	163.0	163	0
Tab2	163.0	163	0
Spin1	163.0	163	0
Sel1l	163.0	163	0
Myh7b	163.0	163	0
Jrkl	163.0	163	0
Gm14410	163.0	163	0
Dmkn	163.0	163	0
Dlg1	163.0	163	0
Dcaf10	163.0	163	0
Cntrl	163.0	163	0
Ccdc82	163.0	163	0
Camkk2	163.0	163	0
Ankrd44	163.0	163	0
Vps26a	162.0	162	0
Thap7	162.0	162	0
Spred1	162.0	162	0
Rnase6	162.0	162	0
Rab6a	162.0	162	0
Pnpo	162.0	162	0
Lyst	162.0	162	0
Klhl33	162.0	162	0
Kif21b	162.0	162	0
Gm9949	162.0	162	0
Ercc6	162.0	162	0
Cdc25a	162.0	162	0
Cd300lb	162.0	162	0
Atxn1	162.0	162	0
Agps	162.0	162	0
Adrb2	162.0	162	0
Adar	162.0	162	0
4921524J17Rik	162.0	162	0
Zfp202	161.0	161	0
Tgfb1	161.0	161	0
Tcn2	161.0	161	0
Taldo1	161.0	161	0
Smim12	161.0	161	0
Rnf128	161.0	161	0
Rhbdf1	161.0	161	0
Mpg	161.0	161	0
Hspa9	161.0	161	0
Gstm6	161.0	161	0
Dnmt3a	161.0	161	0
Cyp51	161.0	161	0
Atp6v0d2	161.0	161	0
Asf1b	161.0	161	0
Ypel5	160.0	160	0
Spag7	160.0	160	0
Snrpd1	160.0	160	0
Smad6	160.0	160	0
Recql	160.0	160	0
Pycrl	160.0	160	0
Pla2g4a	160.0	160	0
Notch4	160.0	160	0
Nfkbiz	160.0	160	0
Lrpprc	160.0	160	0
Golt1b	160.0	160	0
Gm45915	160.0	160	0
Ghrl	160.0	160	0
Esco1	160.0	160	0
Enc1	160.0	160	0
Crot	160.0	160	0
Cdyl	160.0	160	0
Adgrl2	160.0	160	0
AI413582	160.0	160	0
Zfp503	159.0	159	0
Ywhah	159.0	159	0
Tmem203	159.0	159	0
Retsat	159.0	159	0
Ptprc	159.0	159	0
Psmb8	159.0	159	0
Ppp1r7	159.0	159	0
Pask	159.0	159	0
Olfr109	159.0	159	0
Nsd3	159.0	159	0
Ndor1	159.0	159	0
Nab2	159.0	159	0
Mbp	159.0	159	0
Letm2	159.0	159	0
Il18rap	159.0	159	0
Gm20346	159.0	159	0
Esr1	159.0	159	0
Elmod3	159.0	159	0
Ehd1	159.0	159	0
Defb45	159.0	159	0
Defb36	159.0	159	0
Chst11	159.0	159	0
Anp32a	159.0	159	0
Akr1b10	159.0	159	0
Tmem229b	158.0	158	0
Sqstm1	158.0	158	0
Slc25a25	158.0	158	0
Rtl8b	158.0	158	0
Rbm26	158.0	158	0
Ogfrl1	158.0	158	0
Nfkbid	158.0	158	0
Nanos1	158.0	158	0
Naif1	158.0	158	0
Mrpl42	158.0	158	0
Hcst	158.0	158	0
Frg1	158.0	158	0
Fam162a	158.0	158	0
Dus1l	158.0	158	0
Cyp27a1	158.0	158	0
Clip1	158.0	158	0
Ccdc58	158.0	158	0
Car6	158.0	158	0
Bcar3	158.0	158	0
Ap1b1	158.0	158	0
Acbd5	158.0	158	0
Zscan29	157.0	157	0
Wdr59	157.0	157	0
Ube4b	157.0	157	0
Tpd52l2	157.0	157	0
Slfn5	157.0	157	0
Med9	157.0	157	0
Itgav	157.0	157	0
Hcls1	157.0	157	0
Gtpbp4	157.0	157	0
Fzd7	157.0	157	0
Epha1	157.0	157	0
Dhx15	157.0	157	0
Cenpe	157.0	157	0
Cd93	157.0	157	0
Bola1	157.0	157	0
App	157.0	157	0
Ankrd33	157.0	157	0
Abhd16b	157.0	157	0
Uspl1	156.0	156	0
Ubr3	156.0	156	0
Tnfsfm13	156.0	156	0
Tnfsf12	156.0	156	0
Tfpi	156.0	156	0
Stk25	156.0	156	0
Stat3	156.0	156	0
Rapgef1	156.0	156	0
Pgs1	156.0	156	0
Pdxdc1	156.0	156	0
Oaf	156.0	156	0
Nup155	156.0	156	0
Mpv17l	156.0	156	0
Lrrc4	156.0	156	0
Kcnc3	156.0	156	0
Hlcs	156.0	156	0
Dbi	156.0	156	0
Cct2	156.0	156	0
Bdh2	156.0	156	0
Arih2	156.0	156	0
Arhgap18	156.0	156	0
3110009E18Rik	156.0	156	0
Vps37b	155.0	155	0
Ttc5	155.0	155	0
Trim7	155.0	155	0
Taok3	155.0	155	0
Stam2	155.0	155	0
St18	155.0	155	0
Slc39a14	155.0	155	0
Serpina3b	155.0	155	0
S100b	155.0	155	0
Ryr1	155.0	155	0
Rhot2	155.0	155	0
Rbbp7	155.0	155	0
Pold3	155.0	155	0
Nedd8	155.0	155	0
Kras	155.0	155	0
Kpna7	155.0	155	0
Gmpr2	155.0	155	0
Gm4925	155.0	155	0
D130040H23Rik	155.0	155	0
Ctnnbip1	155.0	155	0
Copg1	155.0	155	0
Ccng2	155.0	155	0
Bdh1	155.0	155	0
Atg101	155.0	155	0
Arl1	155.0	155	0
Adipoq	155.0	155	0
Adi1	155.0	155	0
2310057J18Rik	155.0	155	0
Zscan25	154.0	154	0
Zfp706	154.0	154	0
Trmt61a	154.0	154	0
Tmem79	154.0	154	0
Tmem131	154.0	154	0
Smpdl3a	154.0	154	0
Smg5	154.0	154	0
Sc5d	154.0	154	0
Phlda3	154.0	154	0
Mars1	154.0	154	0
Gm14305	154.0	154	0
Gm13286	154.0	154	0
Gm13283	154.0	154	0
Gm13271	154.0	154	0
Galnt3	154.0	154	0
Fbxl22	154.0	154	0
Fam227b	154.0	154	0
Dtwd1	154.0	154	0
Cnot10	154.0	154	0
Cdkn2aipnl	154.0	154	0
AI661453	154.0	154	0
1700001C19Rik	154.0	154	0
Trappc9	153.0	153	0
Rnase2b	153.0	153	0
Maz	153.0	153	0
Lsm6	153.0	153	0
Fam126a	153.0	153	0
Dpy19l4	153.0	153	0
Ank	153.0	153	0
Wdr36	152.0	152	0
Tigd2	152.0	152	0
Tbl3	152.0	152	0
Tatdn3	152.0	152	0
Ppp1r21	152.0	152	0
Ppih	152.0	152	0
Poc5	152.0	152	0
Nsl1	152.0	152	0
Lmo4	152.0	152	0
Hmgb1	152.0	152	0
Gipc1	152.0	152	0
Dip2c	152.0	152	0
Dennd1c	152.0	152	0
Cmtm6	152.0	152	0
Ccm2	152.0	152	0
Arl4c	152.0	152	0
Ankrd9	152.0	152	0
Alg9	152.0	152	0
Adora3	152.0	152	0
2210418O10Rik	152.0	152	0
Zc3h6	151.0	151	0
Usp34	151.0	151	0
Tmem72	151.0	151	0
Sucnr1	151.0	151	0
Spr	151.0	151	0
Ppp1r12b	151.0	151	0
Olfml2b	151.0	151	0
Mrpl11	151.0	151	0
Hmces	151.0	151	0
Gm13285	151.0	151	0
Gm13279	151.0	151	0
Gm13278	151.0	151	0
Gm13277	151.0	151	0
Gm13276	151.0	151	0
Fam83f	151.0	151	0
Dars	151.0	151	0
Bst1	151.0	151	0
8030462N17Rik	151.0	151	0
Sting1	150.0	150	0
Slco4a1	150.0	150	0
Scd4	150.0	150	0
Pitpnb	150.0	150	0
Gstm1	150.0	150	0
Fam53b	150.0	150	0
Bst2	150.0	150	0
Arl8b	150.0	150	0
Ublcp1	149.0	149	0
Tmf1	149.0	149	0
Tle3	149.0	149	0
Stag1	149.0	149	0
Slf2	149.0	149	0
Slc37a2	149.0	149	0
Slc35g3	149.0	149	0
Rnf103	149.0	149	0
Psat1	149.0	149	0
Ppp1cb	149.0	149	0
Polr2a	149.0	149	0
Per2	149.0	149	0
Nrf1	149.0	149	0
Nme1	149.0	149	0
Med18	149.0	149	0
Kifc1	149.0	149	0
Gmfb	149.0	149	0
Fam43a	149.0	149	0
Dnajc10	149.0	149	0
Dmxl2	149.0	149	0
Dlgap4	149.0	149	0
Cxcr6	149.0	149	0
Ccdc22	149.0	149	0
Cacna1f	149.0	149	0
Adm	149.0	149	0
Abcb4	149.0	149	0
Txnrd1	148.0	148	0
Tsacc	148.0	148	0
Tm9sf4	148.0	148	0
Strn4	148.0	148	0
Rnaseh2a	148.0	148	0
Prdx2	148.0	148	0
Nr4a1	148.0	148	0
Mrtfb	148.0	148	0
Ly86	148.0	148	0
Ldhb	148.0	148	0
Kif23	148.0	148	0
Itgb1bp2	148.0	148	0
Hdgf	148.0	148	0
Hbegf	148.0	148	0
Fkrp	148.0	148	0
F830045P16Rik	148.0	148	0
Csde1	148.0	148	0
Cnp	148.0	148	0
Cct3	148.0	148	0
Ccr1	148.0	148	0
Zfp689	147.0	147	0
Tnfaip2	147.0	147	0
Slc35a4	147.0	147	0
Sbno2	147.0	147	0
Rpl27	147.0	147	0
Rnf5	147.0	147	0
Prpf4b	147.0	147	0
Pak1ip1	147.0	147	0
Nek4	147.0	147	0
Naca	147.0	147	0
Lsm1	147.0	147	0
H3c11	147.0	147	0
H2bc22	147.0	147	0
H2ac22	147.0	147	0
H1f5	147.0	147	0
Fcf1	147.0	147	0
Ear4	147.0	147	0
Ear14	147.0	147	0
Ddx55	147.0	147	0
Bag4	147.0	147	0
Arel1	147.0	147	0
Apbb3	147.0	147	0
Ang2	147.0	147	0
Agpat1	147.0	147	0
Zfp213	146.0	146	0
Zc3h12c	146.0	146	0
Wdr25	146.0	146	0
Wars	146.0	146	0
Tmem52b	146.0	146	0
Surf2	146.0	146	0
Surf1	146.0	146	0
Sidt2	146.0	146	0
Rraga	146.0	146	0
Ppard	146.0	146	0
Lamp2	146.0	146	0
Ikzf1	146.0	146	0
Degs1	146.0	146	0
Clasp2	146.0	146	0
Cebpzos	146.0	146	0
Cdkn2b	146.0	146	0
Cd163	146.0	146	0
Ccdc91	146.0	146	0
Bloc1s2	146.0	146	0
Ahnak2	146.0	146	0
Vps8	145.0	145	0
Tmem126b	145.0	145	0
Tbcd	145.0	145	0
Tacstd2	145.0	145	0
Spryd3	145.0	145	0
Rhbdf2	145.0	145	0
Pip4k2b	145.0	145	0
Patl1	145.0	145	0
Nup205	145.0	145	0
Nanp	145.0	145	0
Mrpl52	145.0	145	0
Mmp14	145.0	145	0
Ksr2	145.0	145	0
Imp4	145.0	145	0
Igfbp6	145.0	145	0
Id1	145.0	145	0
Eif4b	145.0	145	0
Ct55	145.0	145	0
Clec2m	145.0	145	0
Cdk8	145.0	145	0
Cd82	145.0	145	0
Cd3d	145.0	145	0
Ccdc115	145.0	145	0
Btbd8	145.0	145	0
Adcy9	145.0	145	0
Acot7	145.0	145	0
Zfp459	144.0	144	0
Yars	144.0	144	0
Tspan13	144.0	144	0
Tmem219	144.0	144	0
Tmem178	144.0	144	0
Tent5b	144.0	144	0
Steap4	144.0	144	0
Spred2	144.0	144	0
Shc1	144.0	144	0
Serinc1	144.0	144	0
Sel1l3	144.0	144	0
S100pbp	144.0	144	0
Rspo1	144.0	144	0
Rab17	144.0	144	0
Proz	144.0	144	0
Opa1	144.0	144	0
Ms4a3	144.0	144	0
Mrap2	144.0	144	0
Micalcl	144.0	144	0
Mcrs1	144.0	144	0
Ldah	144.0	144	0
Gsdma	144.0	144	0
Gm14322	144.0	144	0
Fam53a	144.0	144	0
Ercc6l	144.0	144	0
Dhodh	144.0	144	0
Cp	144.0	144	0
Cks1b	144.0	144	0
Cetn3	144.0	144	0
Cd101	144.0	144	0
Btn2a2	144.0	144	0
Arl6ip1	144.0	144	0
Arhgap11a	144.0	144	0
Zfp182	143.0	143	0
Trappc3	143.0	143	0
Tmem154	143.0	143	0
Stx7	143.0	143	0
Stard3nl	143.0	143	0
Sptbn5	143.0	143	0
Slc25a20	143.0	143	0
Rb1	143.0	143	0
Ndufaf7	143.0	143	0
Ncdn	143.0	143	0
Map7d1	143.0	143	0
Ifnab	143.0	143	0
Glmp	143.0	143	0
Fam131a	143.0	143	0
Dennd1b	143.0	143	0
Cstl1	143.0	143	0
Cstf2t	143.0	143	0
Chsy3	143.0	143	0
Cebpz	143.0	143	0
AU040320	143.0	143	0
Txn1	142.0	142	0
Thap4	142.0	142	0
Sec11c	142.0	142	0
Ppp1r18	142.0	142	0
Khdc4	142.0	142	0
Hcfc2	142.0	142	0
Crygd	142.0	142	0
Cic	142.0	142	0
Atg4b	142.0	142	0
Zfp652	141.0	141	0
Xpc	141.0	141	0
Tmem198b	141.0	141	0
Tcp10b	141.0	141	0
Smim8	141.0	141	0
Scn4a	141.0	141	0
Rpsa	141.0	141	0
Rnf157	141.0	141	0
Ralgapa2	141.0	141	0
Plekha3	141.0	141	0
Phf21b	141.0	141	0
Pex11b	141.0	141	0
Naip7	141.0	141	0
Naip6	141.0	141	0
Lsm3	141.0	141	0
Irgq	141.0	141	0
Il16	141.0	141	0
Fkbp7	141.0	141	0
Dnajc14	141.0	141	0
Csk	141.0	141	0
Cdkn1c	141.0	141	0
Zfp623	140.0	140	0
Zfp317	140.0	140	0
Txndc16	140.0	140	0
Trim80	140.0	140	0
Sema3c	140.0	140	0
Rrp9	140.0	140	0
Rpgrip1l	140.0	140	0
Rdh5	140.0	140	0
Rab44	140.0	140	0
Polr3g	140.0	140	0
Parp3	140.0	140	0
Ncf4	140.0	140	0
Mblac2	140.0	140	0
Irgm2	140.0	140	0
Gpr137c	140.0	140	0
Fto	140.0	140	0
Emc2	140.0	140	0
Chd3	140.0	140	0
Bloc1s1	140.0	140	0
Zswim6	139.0	139	0
Zfp113	139.0	139	0
Wdpcp	139.0	139	0
Usp49	139.0	139	0
Tmem230	139.0	139	0
Slamf7	139.0	139	0
Pkd1	139.0	139	0
Pcna	139.0	139	0
Pcbp1	139.0	139	0
Numb	139.0	139	0
Nsfl1c	139.0	139	0
Nqo2	139.0	139	0
Ninj1	139.0	139	0
Mthfr	139.0	139	0
Mdh1	139.0	139	0
Luc7l	139.0	139	0
Lrp8	139.0	139	0
Lgals8	139.0	139	0
Ivd	139.0	139	0
Hcn3	139.0	139	0
Gm13290	139.0	139	0
Gm13289	139.0	139	0
Gas6	139.0	139	0
Coa4	139.0	139	0
Clcn6	139.0	139	0
Cgref1	139.0	139	0
Cfap126	139.0	139	0
Arnt	139.0	139	0
Abhd1	139.0	139	0
Zkscan8	138.0	138	0
Xpnpep3	138.0	138	0
Tmbim4	138.0	138	0
Tlr1	138.0	138	0
St13	138.0	138	0
Spata13	138.0	138	0
