Unnamed: 0	source	target	weight	p_value
113752	TNFa	Ndufa1	-0.3329748	0.26845533
113753	TNFa	Blzf1	0.32871485	0.26849937
113754	TNFa	Ceacam2	0.51384103	0.26850358
113755	TNFa	Slc6a15	0.46918577	0.2685763
113756	TNFa	Kdelr1	0.27292067	0.26860526
113757	TNFa	Ormdl3	-0.33406565	0.26865476
113758	TNFa	Efl1	0.35790095	0.26872262
113759	TNFa	Ptn	0.29172987	0.26873595
113760	TNFa	Rspo3	0.42108124	0.2687799
113761	TNFa	Cdyl2	-0.3202993	0.26893282
113762	TNFa	Wnk3	-0.18792632	0.26897696
113763	TNFa	Fanca	-0.359224	0.26898494
113764	TNFa	Maip1	-0.32336304	0.2690407
113765	TNFa	Zzef1	-0.14681749	0.26916254
113766	TNFa	Abcc9	0.1419351	0.2692099
113767	TNFa	Ptgds	0.21514338	0.26923066
113768	TNFa	Llcfc1	0.14514281	0.2694007
113769	TNFa	Commd9	-0.38314173	0.26941243
113770	TNFa	Crlf3	0.35589463	0.26946047
113771	TNFa	Hsf2bp	-0.3363786	0.26952258
113772	TNFa	Rdh12	-0.28821838	0.26962623
113773	TNFa	Apobr	0.20683816	0.2696413
113774	TNFa	Mtmr11	0.4673311	0.26972806
113775	TNFa	Sgcz	0.17994137	0.2697662
113776	TNFa	Tpt1	-0.17199197	0.26985127
113777	TNFa	Stkld1	0.20963481	0.26996985
113778	TNFa	Chrna5	-0.55808216	0.27010918
113779	TNFa	Dido1	-0.20139834	0.27014792
113780	TNFa	B3galt6	0.28145728	0.27041644
113781	TNFa	Slc16a10	-0.46334273	0.27050546
113782	TNFa	Spdef	-0.21932231	0.27066055
113783	TNFa	Nmur2	0.24658078	0.27079505
113784	TNFa	Katnb1	-0.28097403	0.27081728
113785	TNFa	Ripply1	-0.15969144	0.27082378
113786	TNFa	Septin1	0.25720453	0.27084032
113787	TNFa	Tacr3	0.18259223	0.27084923
113788	TNFa	Card14	0.13440916	0.27093554
113789	TNFa	Mageh1	-0.2938781	0.27097914
113790	TNFa	Rps2	-0.36711672	0.27103868
113791	TNFa	Trim58	0.2680319	0.27112928
113792	TNFa	Mrpl50	-0.39994952	0.27115437
113793	TNFa	Slco4a1	0.673862	0.2711926
113794	TNFa	Lamtor3	-0.34320578	0.27128837
113795	TNFa	Vps4a	-0.23697332	0.2713661
113796	TNFa	Npepl1	0.22010705	0.27142546
113797	TNFa	Mrpl13	-0.34366742	0.2714516
113798	TNFa	Plekhb2	-0.22204635	0.27152416
113799	TNFa	Slc17a9	0.30880743	0.2715776
113800	TNFa	Smarcad1	-0.52800304	0.27160674
113801	TNFa	Shroom4	-0.2273102	0.27165672
113802	TNFa	Clnk	0.12082127	0.27175865
113803	TNFa	Scn1b	0.31459263	0.27176744
113804	TNFa	Dusp15	0.21711919	0.2718471
113805	TNFa	Mtrf1l	0.18094894	0.27184862
113806	TNFa	Nmt1	0.2771973	0.2718908
113807	TNFa	Prkci	-0.3303065	0.2719308
113808	TNFa	Lcat	0.22413328	0.2722254
113809	TNFa	Fxyd6	0.39351943	0.27243426
113810	TNFa	Cyp17a1	0.15107343	0.2725711
113811	TNFa	Tmem63a	0.23833056	0.27261773
113812	TNFa	Pygo1	-0.17774594	0.27265212
113813	TNFa	Gpr17	0.19403704	0.27271125
113814	TNFa	Dlx5	-0.2832376	0.27273378
113815	TNFa	Mrpl47	0.31733006	0.2728197
113816	TNFa	Pygb	-0.37813172	0.27290386
113817	TNFa	Tmem179	0.19128767	0.27306408
113818	TNFa	Llph	-0.24630171	0.2732641
113819	TNFa	Cfap141	0.6630423	0.27336988
113820	TNFa	Sh3pxd2a	-0.51601225	0.27344188
113821	TNFa	Fis1	0.34797773	0.27344218
113822	TNFa	Card10	-0.2549345	0.2734872
113823	TNFa	Acsm5	0.14793338	0.2735343
113824	TNFa	Pofut1	-0.19004275	0.27355656
113825	TNFa	Fam50a	0.29119602	0.27364627
113826	TNFa	Arih1	-0.22279838	0.27381513
113827	TNFa	Entrep3	-0.23325637	0.2738622
113828	TNFa	Dlgap3	0.14944126	0.2740238
113829	TNFa	Fam110a	0.3414691	0.27403128
113830	TNFa	Galr3	0.17885353	0.27413297
113831	TNFa	Rrm1	-0.60427445	0.2741689
113832	TNFa	Caap1	-0.29026237	0.27417177
113833	TNFa	Ttll1	-0.44583037	0.2741801
113834	TNFa	Antkmt	0.3748104	0.27438384
113835	TNFa	Wwtr1	-0.15135787	0.274549
113836	TNFa	Serinc2	0.20634945	0.2746169
113837	TNFa	Dpp4	0.36777055	0.274639
113838	TNFa	Neu1	0.50814044	0.274722
113839	TNFa	Ap3d1	0.23125663	0.2748306
113840	TNFa	Upf1	-0.23571332	0.2749141
113841	TNFa	Dixdc1	-0.29284117	0.2750085
113842	TNFa	Ash1l	-0.29107267	0.27505073
113843	TNFa	Runx2	0.3486079	0.275053
113844	TNFa	Msrb1	-0.5160153	0.27509964
113845	TNFa	Srp68	-0.30438897	0.27536425
113846	TNFa	Gpr75	0.21862565	0.2754353
113847	TNFa	Sema5b	0.30951658	0.27548772
113848	TNFa	Ido1	1.5669907	0.2755215
113849	TNFa	Eif4e	-0.3478989	0.27560097
113850	TNFa	Cenpm	-0.6177279	0.27581352
113851	TNFa	Gpr162	0.2178957	0.27588585
113852	TNFa	Kdelr2	0.29559767	0.27589455
113853	TNFa	Astl	0.66673476	0.2759444
113854	TNFa	Tmem258	0.28475192	0.27599725
113855	TNFa	Cftr	0.16880217	0.2760387
113856	TNFa	Myh4	0.17294832	0.27606413
113857	TNFa	G3bp1	0.33673167	0.27618164
113858	TNFa	Rnh1	0.16577247	0.2762084
113859	TNFa	Acot7	0.5384471	0.27643535
113860	TNFa	Gtf2a1	-0.27835408	0.27648497
113861	TNFa	Slc35c1	0.2710955	0.27655223
113862	TNFa	Sfn	-0.5516064	0.2766603
113863	TNFa	Ffar2	0.42571676	0.2767301
113864	TNFa	Gpr83	0.20745324	0.27676418
113865	TNFa	Itpr1	-0.51757413	0.27699712
113866	TNFa	Ndufv2	0.3201421	0.27705678
113867	TNFa	Cd209b	0.1530842	0.27721855
113868	TNFa	Nop53	0.25050887	0.2772649
113869	TNFa	Hcfc2	-0.31692106	0.27750507
113870	TNFa	Flt4	0.14336808	0.27751258
113871	TNFa	Pp2d1	-0.15579058	0.27753252
113872	TNFa	Rab25	-0.27872926	0.27753314
113873	TNFa	Camp	0.20248148	0.2775648
113874	TNFa	Rpl22l1	0.6418076	0.2776082
113875	TNFa	Ctdp1	0.19110103	0.27765098
113876	TNFa	Atp1b1	0.7130195	0.27781937
113877	TNFa	Dctn3	-0.33183885	0.27784926
113878	TNFa	Arid5b	-0.52813613	0.27794105
113879	TNFa	Mosmo	0.5647208	0.2782119
113881	TNFa	Zcchc18	0.18761012	0.2788772
113880	TNFa	Zcchc12	0.18761012	0.2788772
113882	TNFa	Nmd3	-0.3459925	0.27894226
113883	TNFa	Pnma3	0.13643149	0.27902064
113884	TNFa	Znf366	0.22522272	0.27907977
113885	TNFa	Rp1l1	0.1678225	0.27909574
113886	TNFa	Tyms	-0.56819	0.2793199
113887	TNFa	Cdkn1a	1.0242107	0.27953133
113888	TNFa	Ndufb11	-0.29663536	0.2796689
113889	TNFa	Nfkbil1	0.26254293	0.2801653
113890	TNFa	Adam7	0.12456002	0.28019035
113891	TNFa	Rhoh	0.26687118	0.280274
113892	TNFa	Cacng7	-0.18371138	0.28041062
113893	TNFa	Xkr7	0.17385252	0.28044587
113894	TNFa	Gss	0.37746274	0.28057528
113895	TNFa	Grk5	0.2632519	0.2810127
113896	TNFa	Cst7	0.2827102	0.28104272
113897	TNFa	Plxna2	-0.31788445	0.281093
113898	TNFa	Myl1	0.17208718	0.28114033
113899	TNFa	Efcab5	0.15653054	0.28122395
113900	TNFa	Lrrc15	0.2911788	0.2812872
113901	TNFa	Ppp2r1a	-0.2826067	0.28146207
113902	TNFa	Prr16	-0.5765816	0.28148195
113903	TNFa	Tex26	0.16775872	0.28162688
113904	TNFa	Lhfpl5	0.1739023	0.28173837
113905	TNFa	Apoo	-0.45430586	0.2817953
113906	TNFa	Atl3	0.2693847	0.28179702
113907	TNFa	Crtc3	-0.2781095	0.2818362
113908	TNFa	Pdlim7	0.3335647	0.28185728
113909	TNFa	Zik1	-0.2912404	0.28198826
113910	TNFa	Sim2	0.20498039	0.2821146
113911	TNFa	Ovol2	-0.2468217	0.28213313
113912	TNFa	Icam5	0.2539497	0.28221026
113913	TNFa	Lrrc4c	0.16715273	0.28251728
113914	TNFa	Dpyd	-0.3562273	0.28254023
113915	TNFa	Kalrn	-0.11568903	0.28254554
113916	TNFa	Taf1c	-0.16567382	0.2829657
113917	TNFa	Tlcd5	-0.28754085	0.28302526
113918	TNFa	Chchd1	-0.36597064	0.28323135
113928	TNFa	Klk1b16	0.1345513	0.2832594
113930	TNFa	Klk1b8	0.1345513	0.2832594
113926	TNFa	Klk1b4	0.1345513	0.2832594
113927	TNFa	Klk1b9	0.1345513	0.2832594
113932	TNFa	Klk1b1	0.1345513	0.2832594
113920	TNFa	Klk1b5	0.1345513	0.2832594
113929	TNFa	Klk1b26	0.1345513	0.2832594
113925	TNFa	Klk1b3	0.1345513	0.2832594
113924	TNFa	Klk1b11	0.1345513	0.2832594
113923	TNFa	Klk1	0.1345513	0.2832594
113931	TNFa	Klk1b24	0.1345513	0.2832594
113919	TNFa	Klk1b21	0.1345513	0.2832594
113922	TNFa	Klk1b27	0.1345513	0.2832594
113921	TNFa	Klk1b22	0.1345513	0.2832594
113933	TNFa	Commd4	0.2516285	0.28344288
113934	TNFa	Arhgap33	-0.13772187	0.2834827
113935	TNFa	Htra3	0.21442614	0.28350335
113936	TNFa	Chmp2a	0.43382096	0.28353575
113937	TNFa	Fabp2	0.15461373	0.28354755
113938	TNFa	Marveld2	-0.35336873	0.28354988
113939	TNFa	Polm	-0.3105944	0.28361064
113940	TNFa	Fam24a	-0.38919824	0.28367665
113941	TNFa	Ndor1	0.13629255	0.28377962
113942	TNFa	Kpna6	-0.21169545	0.28382304
113943	TNFa	Setd1b	-0.42315325	0.28393677
113944	TNFa	Snx16	-0.45781022	0.2839831
113945	TNFa	Ncf4	0.2721044	0.28405365
113946	TNFa	Rcsd1	0.5607599	0.28430635
113947	TNFa	Abcc3	0.38575077	0.28447407
113948	TNFa	Trmt44	0.12333241	0.28519213
113949	TNFa	Tmigd1	0.48468894	0.28520817
113950	TNFa	Dbx1	0.52005464	0.28524724
113951	TNFa	Ceacam16	0.5053709	0.2853591
113952	TNFa	Tbx19	0.25591257	0.28546956
113953	TNFa	Fam81a	-0.2148143	0.28575507
113954	TNFa	Cap2	-0.3531708	0.28578937
113955	TNFa	Asb15	0.14796028	0.28605384
113956	TNFa	Cxcr5	0.17317611	0.28616437
113957	TNFa	Csf3r	0.18203254	0.28622648
113958	TNFa	Paqr6	-0.34951094	0.28624842
113959	TNFa	Calr	0.34628794	0.28668278
113960	TNFa	Becn1	-0.19562483	0.2866865
113961	TNFa	Znf367	-1.0031163	0.2867357
113962	TNFa	Ptpre	0.34067503	0.28684896
113963	TNFa	Miox	0.1785651	0.2869295
113964	TNFa	Dcps	-0.45235425	0.28704244
113965	TNFa	Dtl	-1.1838156	0.287067
113966	TNFa	Srrm2	-0.26967874	0.2871486
113968	TNFa	Catsperg2	0.1510332	0.28718263
113967	TNFa	Catsperg1	0.1510332	0.28718263
113969	TNFa	Serac1	-0.31154308	0.28722572
113970	TNFa	Npat	-0.3042118	0.28729755
113971	TNFa	Taf7	0.29979995	0.28731793
113972	TNFa	Yipf4	-0.22336389	0.287395
113973	TNFa	Rbm25	-0.29150996	0.28747833
113974	TNFa	Qpctl	-0.18726017	0.2874795
113975	TNFa	Nifk	0.436961	0.28757876
113976	TNFa	Rock1	0.17761631	0.28780925
113977	TNFa	Mlxipl	-0.20152253	0.28785676
113978	TNFa	Rnf185	-0.32105032	0.28792015
113979	TNFa	Pgk2	0.16978514	0.2880142
113980	TNFa	Wnt3a	0.47633445	0.2881531
113981	TNFa	Hspa12a	0.2477881	0.28817162
113982	TNFa	Trub2	-0.36501026	0.28821507
113983	TNFa	Lhfpl7	0.55794173	0.28822646
113984	TNFa	Rarg	0.20358497	0.28832993
113985	TNFa	Prf1	0.23500848	0.28839248
113986	TNFa	Cd5	0.16373679	0.28858683
113987	TNFa	Slc35e3	-0.17640594	0.28869146
113988	TNFa	Ggt1	-0.17968322	0.28876698
113989	TNFa	Rogdi	-0.42543784	0.28892815
113990	TNFa	Acsl5	0.5788774	0.28899118
113991	TNFa	Kifbp	0.46670482	0.2890187
113992	TNFa	Large2	0.2152917	0.28903115
113993	TNFa	Gbgt1	0.2951884	0.28908637
113994	TNFa	Anks3	0.17010342	0.2891154
113995	TNFa	Uros	-0.25148106	0.28912026
113996	TNFa	Ankrd33	0.16032441	0.28932497
113997	TNFa	Usp20	-0.24814962	0.2894321
113998	TNFa	Nudt2	-0.27698046	0.28946283
113999	TNFa	Map3k7cl	-0.59543014	0.2896979
114000	TNFa	Pdzd7	0.17353061	0.28983855
114001	TNFa	Ppp2r2b	0.32960308	0.29013836
114002	TNFa	Il9	-0.16740258	0.29018232
114003	TNFa	Krt28	0.61908364	0.2904228
114004	TNFa	Ap2b1	-0.3128437	0.29044336
114005	TNFa	Asprv1	0.19644037	0.2905073
114006	TNFa	H1-4	0.38661245	0.29056945
114007	TNFa	Wbp1l	0.5356926	0.29062065
114008	TNFa	Preb	0.3159257	0.2907842
114009	TNFa	Umps	-0.32635832	0.29078892
114010	TNFa	Clec4d	0.3771544	0.29087946
114011	TNFa	Zdhhc8	-0.15906459	0.29091185
114012	TNFa	Kdr	0.40879938	0.29106486
114013	TNFa	Fhad1	0.10322122	0.29127985
114014	TNFa	Yeats2	-0.5102006	0.29128194
114015	TNFa	Naa60	0.286388	0.29132292
114016	TNFa	Nap1l4	-0.17067805	0.2913786
114017	TNFa	Rcbtb2	-0.39049155	0.29138818
114018	TNFa	Cfap157	0.13248722	0.2914153
114019	TNFa	Gpr87	-0.71880066	0.29151157
114020	TNFa	Tmem106c	-0.3391904	0.2916497
114021	TNFa	Trim65	0.1603971	0.2916752
114022	TNFa	Atp2a2	-0.2816887	0.2921527
114023	TNFa	Faah	-0.22834598	0.2923999
114024	TNFa	Itpa	0.32341602	0.29282546
114025	TNFa	Slc12a5	0.21263789	0.2930103
114026	TNFa	Ttc7a	0.26652068	0.29311243
114027	TNFa	Cldnd2	-0.21856877	0.29327196
114028	TNFa	Zcchc2	-0.36493543	0.29327345
114029	TNFa	Gucy2c	0.16982082	0.29328
114030	TNFa	Kcnd2	-0.28101352	0.29328257
114031	TNFa	Wscd1	0.58187455	0.2933247
114032	TNFa	Csrp3	0.22750744	0.2933375
114033	TNFa	Zdhhc6	-0.29887033	0.29364863
114034	TNFa	Camk1	-0.21231762	0.2937618
114035	TNFa	Znf48	-0.26745394	0.2937823
114036	TNFa	Spock3	-0.21070793	0.29383856
114037	TNFa	Scamp2	0.23044702	0.29397625
114038	TNFa	Anxa2	0.4494756	0.29414847
114039	TNFa	Usp6nl	-0.23063725	0.2941495
114040	TNFa	Gap43	0.16027783	0.29421946
114041	TNFa	Ncapg2	-0.6749345	0.29432967
114042	TNFa	Cd300a	0.24768758	0.29438213
114043	TNFa	Rcl1	-0.34074706	0.29440683
114044	TNFa	Mfge8	-0.43094617	0.29451337
114045	TNFa	Rab5b	0.40272996	0.2945774
114046	TNFa	Ltbr	0.20332716	0.2945777
114047	TNFa	Anxa9	-0.5288833	0.29474467
114048	TNFa	Nes	0.36918518	0.29474804
114049	TNFa	Cd109	-0.5354453	0.29496282
114050	TNFa	Lamc3	0.1419803	0.29497433
114051	TNFa	Bsg	-0.3055176	0.2956017
114052	TNFa	Sardh	0.11964054	0.295648
114053	TNFa	Sanbr	-0.26296663	0.2956651
114054	TNFa	Rtl3	0.2533344	0.29605144
114055	TNFa	Rnf212b	-0.1744482	0.29611242
114056	TNFa	Kpna2	-0.6637992	0.29611892
114057	TNFa	Sema6c	0.15996793	0.29615477
114058	TNFa	Gipc1	0.26312768	0.29639408
114059	TNFa	Cad	-0.374385	0.29656214
114060	TNFa	Tars1	0.40074602	0.29667968
114061	TNFa	Ddx25	0.19850694	0.29669943
114062	TNFa	Rnaseh2a	-0.6474001	0.29676765
114063	TNFa	Septin2	-0.19322069	0.2970719
114064	TNFa	Mtfr2	-0.49757227	0.29737458
114065	TNFa	Ppara	0.1901988	0.2975946
114066	TNFa	Cpne2	0.4859221	0.297816
114067	TNFa	Atp6v1g3	0.20948118	0.29804087
114068	TNFa	Sult4a1	-0.1511307	0.29816276
114069	TNFa	Ttyh1	0.30586052	0.29823118
114070	TNFa	Ccdc186	0.34438163	0.29834107
114071	TNFa	Spata1	0.15760565	0.29834893
114072	TNFa	Agr3	0.37700418	0.29871932
114073	TNFa	Pcsk1	0.3848075	0.29886892
114074	TNFa	Slc26a11	-0.60511273	0.29887277
114075	TNFa	Ufc1	-0.32843444	0.298993
114076	TNFa	Hspb8	0.50996095	0.2990167
114077	TNFa	Vac14	0.12595056	0.2993055
114078	TNFa	Hip1r	-0.22007935	0.29940113
114079	TNFa	Tmbim6	0.22837913	0.29948425
114080	TNFa	Il17ra	-0.2659362	0.29959303
114081	TNFa	P2ry10	-0.25652954	0.2995936
114082	TNFa	Ankrd11	0.25335747	0.2998488
114083	TNFa	Sh3bp1	-0.19455718	0.29999354
114084	TNFa	Trim7	-0.21951587	0.30016184
114085	TNFa	Ska3	-0.63739944	0.30019188
114086	TNFa	Spry4	1.480781	0.30032232
114087	TNFa	Cyp1b1	1.0959508	0.30032295
114088	TNFa	Gem	1.1402067	0.30059752
114089	TNFa	Lrrc8b	-0.2861001	0.30067572
114090	TNFa	Cyp11a1	0.19789727	0.30077082
114091	TNFa	Tmem270	0.19248357	0.30078354
114092	TNFa	Sulf1	0.6934533	0.30089626
114093	TNFa	Arl11	-0.23027357	0.30092686
114094	TNFa	Cp	0.39202443	0.30098224
114095	TNFa	Rab3d	-0.23931833	0.30102473
114096	TNFa	Ranbp3l	0.16061346	0.30124742
114097	TNFa	Ddx18	-0.42098856	0.3013537
114098	TNFa	Dpm3	-0.48778015	0.30136475
114099	TNFa	Nkx3-2	-0.26390642	0.30152062
114100	TNFa	Or10h28	0.58765745	0.301651
114101	TNFa	Ntmt1	-0.30371094	0.3016914
114102	TNFa	Ccdc30	-0.17436604	0.30174083
114103	TNFa	Got1l1	0.14401124	0.3018649
114104	TNFa	Atg16l2	0.3268408	0.30189434
114105	TNFa	Efhd1	-0.5837738	0.30217686
114106	TNFa	Arpin	-0.22701725	0.30219516
114107	TNFa	Zc3h11a	-0.77421665	0.30222234
114108	TNFa	Dcaf15	0.21676444	0.30230823
114109	TNFa	Idnk	-0.3370548	0.30241877
114110	TNFa	Prr18	-0.20830573	0.30254644
114111	TNFa	Zftraf1	-0.18921576	0.30255234
114112	TNFa	Tmem230	-0.33031377	0.3025931
114113	TNFa	Camta1	0.23420678	0.30259416
114114	TNFa	Atxn7	-0.26490298	0.3026419
114115	TNFa	Catsperb	-0.19945408	0.30272898
114116	TNFa	Tectb	0.1674185	0.30275714
114117	TNFa	Hapln3	0.43900573	0.30277053
114118	TNFa	Aimp2	-0.35499486	0.30280182
114119	TNFa	Ntf3	0.23367588	0.30304536
114120	TNFa	Slc25a40	-0.3411898	0.30312303
114121	TNFa	Dap	0.33154485	0.30327797
114122	TNFa	Mthfd2l	0.26659018	0.30330598
114123	TNFa	Kbtbd8	0.5827499	0.30343685
114132	TNFa	H2ac4	-1.7942362	0.30370224
114129	TNFa	H2ax	-1.7942362	0.30370224
114133	TNFa	Hist2h2aa1	-1.7942362	0.30370224
114126	TNFa	H2ac12	-1.7942362	0.30370224
114130	TNFa	H2ac25	-1.7942362	0.30370224
114125	TNFa	H2aj	-1.7942362	0.30370224
114128	TNFa	Hist1h2af	-1.7942362	0.30370224
114127	TNFa	H2ac21	-1.7942362	0.30370224
114124	TNFa	Hist2h2aa2	-1.7942362	0.30370224
114131	TNFa	H2ac20	-1.7942362	0.30370224
114134	TNFa	Rps6	-0.1483706	0.30399036
114135	TNFa	Dapk3	0.23310474	0.30401322
114136	TNFa	Gm52993	0.19183788	0.30403197
114137	TNFa	Eif3j2	-0.45967776	0.30433157
114138	TNFa	Eif3j1	-0.45967776	0.30433157
114139	TNFa	Cert1	-0.7630547	0.30434194
114140	TNFa	Pimreg	-0.54794085	0.3043791
114141	TNFa	Lrrc56	0.17159107	0.30440027
114142	TNFa	Ar	-0.23229355	0.30477825
114143	TNFa	Gal3st2	-0.16820613	0.30488357
114144	TNFa	Tkfc	-0.20992483	0.304974
114145	TNFa	Slc7a13	0.168001	0.30502772
114146	TNFa	Elf1	0.44478	0.30522302
114147	TNFa	Gata3	-0.3747136	0.3053551
114148	TNFa	Mib2	-0.18999112	0.3054132
114149	TNFa	Steep1	-0.21334325	0.30562723
114150	TNFa	Kmt2e	-0.5011147	0.30586016
114151	TNFa	Inhbe	0.71761507	0.30596125
114152	TNFa	Dnajc2	-0.29951128	0.30621493
114153	TNFa	Gart	-0.33120534	0.30628103
114154	TNFa	Dalrd3	-0.31262323	0.30629137
114155	TNFa	Or1j1	0.46799886	0.30707505
114156	TNFa	Kctd20	-0.3478589	0.30710858
114157	TNFa	Spryd4	-0.30413318	0.30737036
114158	TNFa	Ostf1	0.3007254	0.30746168
114159	TNFa	Pfn3	0.5173908	0.30761364
114160	TNFa	Tsku	-0.3860169	0.3076477
114161	TNFa	Cactin	0.12754403	0.3076768
114162	TNFa	Cyb5r3	0.24697544	0.30767688
114163	TNFa	Clic5	0.18840249	0.3077088
114164	TNFa	Tnfrsf8	0.25935882	0.30788535
114165	TNFa	Ier3ip1	0.25027576	0.3079251
114166	TNFa	Sh3d19	-0.36447906	0.3079917
114167	TNFa	Rbm38	0.3702235	0.3080467
114168	TNFa	C1qtnf2	0.3285923	0.3081039
114169	TNFa	Myh8	0.12212007	0.30813554
114170	TNFa	Hsd17b12	-0.208244	0.3083644
114171	TNFa	Myl12b	0.22865397	0.30838925
114172	TNFa	Mgat4a	-0.32021034	0.30847025
114173	TNFa	Parp9	0.8549212	0.30847335
114174	TNFa	C1ql1	0.2076489	0.30880713
114175	TNFa	Calm1	-0.36337432	0.30887836
114176	TNFa	Eef2kmt	-0.40938076	0.30904087
114177	TNFa	Rpl13	-0.62604105	0.30909118
114178	TNFa	Zmynd11	-0.22676979	0.30911693
114179	TNFa	Tuba3a	0.51415503	0.309211
114180	TNFa	Tuba3b	0.51415503	0.309211
114181	TNFa	Phc3	-0.16899884	0.30928826
114182	TNFa	Dnajc17	-0.2641788	0.3094926
114183	TNFa	Egln2	0.20410848	0.30950126
114184	TNFa	Ydjc	-0.3575847	0.30951762
114185	TNFa	Tfap2b	0.3276728	0.30956212
114186	TNFa	Klhl6	-0.23389028	0.30981448
114187	TNFa	Gosr2	0.17448181	0.309861
114188	TNFa	Plxdc1	0.2144088	0.3098875
114189	TNFa	Rnf10	0.20138279	0.3099303
114190	TNFa	Homer3	0.32873765	0.310032
114191	TNFa	Slirp	-0.5227767	0.3102246
114192	TNFa	Shld1	-0.20693271	0.31038505
114193	TNFa	Hap1	0.14217503	0.31051403
114194	TNFa	Mzt2	0.7055592	0.3106221
114195	TNFa	Ptp4a3	0.22859989	0.31078145
114196	TNFa	Glce	-0.50721115	0.3109377
114197	TNFa	Dars1	0.36938545	0.31093964
114198	TNFa	Rragc	0.293047	0.31102
114199	TNFa	Ube2v1	-0.65859795	0.31105116
114200	TNFa	Trpv3	0.1335042	0.3111296
114201	TNFa	Sap30l	-0.18989272	0.3114213
114202	TNFa	Dync1li1	-0.29090762	0.31146678
114203	TNFa	Trmo	-0.13137561	0.3116678
114204	TNFa	Fitm1	0.15594247	0.31208786
114205	TNFa	Strap	-0.30101544	0.31219304
114206	TNFa	Lipm	1.168611	0.312199
114207	TNFa	Paqr9	0.22710674	0.3126033
114208	TNFa	Adamts7	0.12950405	0.31261435
114209	TNFa	Hoxb7	-0.25565767	0.31263998
114210	TNFa	Sugt1	-0.24439895	0.3126426
114211	TNFa	Nufip2	-0.34553373	0.31281206
114212	TNFa	Npy	0.17218429	0.3128934
114213	TNFa	Hykk	-0.30866602	0.31294996
114214	TNFa	Bcs1l	-0.34582517	0.31304932
114215	TNFa	Pear1	-0.38068467	0.31309512
114216	TNFa	Igf2r	0.35737082	0.3131218
114217	TNFa	Tnn	0.15911122	0.31326765
114218	TNFa	Wwox	-0.19186467	0.3134079
114219	TNFa	Rcc1l	0.16196202	0.31375945
114220	TNFa	Stx6	-0.25855622	0.3139318
114221	TNFa	Hs3st6	0.19467358	0.31412333
114222	TNFa	Fhip2a	-0.23937047	0.3142457
114223	TNFa	Smtnl2	-0.18693228	0.31425434
114224	TNFa	R3hdm4	0.24993017	0.3142632
114225	TNFa	Ttc38	-0.17944704	0.3143256
114226	TNFa	Cst9	0.16940746	0.31449986
114227	TNFa	Gapdh	0.44484955	0.31472763
114229	TNFa	Fpr2	0.34657165	0.31490535
114228	TNFa	Fpr-s1	0.34657165	0.31490535
114230	TNFa	Rtn4	-0.29828054	0.3149267
114231	TNFa	Lypd1	-0.5254031	0.31503865
114232	TNFa	Dnm1	-0.1887997	0.31509045
114233	TNFa	Gas8	-0.18158954	0.3152564
114234	TNFa	Myf5	-0.14370342	0.3152946
114235	TNFa	Trim72	0.18724357	0.31538245
114236	TNFa	Prpf6	0.261846	0.3154108
114237	TNFa	Abcc1	-0.32650462	0.31541452
114238	TNFa	Tnfsf8	0.29152945	0.31554618
114239	TNFa	E2f7	0.6199356	0.3156895
114240	TNFa	Rbm24	-0.56147414	0.31568995
114241	TNFa	Kyat1	-0.17292105	0.31574672
114242	TNFa	Baiap2l2	0.1611966	0.3157678
114243	TNFa	Serpina6	0.24915561	0.3158456
114244	TNFa	RtcA	0.2055796	0.3159384
114245	TNFa	Paf1	0.23007841	0.31598303
114246	TNFa	Tfdp1	-0.43619704	0.31612238
114247	TNFa	Uhmk1	-0.37899065	0.3161313
114248	TNFa	Znf410	-0.77428055	0.31628376
114249	TNFa	Map1lc3b	0.47472328	0.31634375
114250	TNFa	Slc39a9	0.1384275	0.3163561
114251	TNFa	Hmmr	-0.74725115	0.31638697
114252	TNFa	Lrsam1	0.20548473	0.3166407
114253	TNFa	Psmd6	-0.23713441	0.3166646
114254	TNFa	Spata33	-0.21964402	0.31685117
114255	TNFa	Ccng2	-0.77475303	0.31685144
114256	TNFa	Ercc6l	-0.53090394	0.31688526
114257	TNFa	Grid1	0.12570898	0.31689656
114258	TNFa	Ppp4c	0.24322237	0.3169382
114259	TNFa	Fam210b	-0.64677715	0.3169523
114260	TNFa	Tmt1b	-0.5267752	0.31698483
114261	TNFa	Tas2r40	0.17054579	0.3173912
114262	TNFa	Helt	0.4314983	0.31750357
114263	TNFa	Ap2s1	-0.2962451	0.3175675
114264	TNFa	Trappc13	-0.2676604	0.3175842
114265	TNFa	Fam222a	0.46478015	0.3175857
114266	TNFa	Prr3	-0.30399486	0.3177042
114267	TNFa	Commd7	0.16144536	0.31784108
114268	TNFa	Ankrd34b	-0.581545	0.3178634
114269	TNFa	Ckmt2	-0.15243648	0.31799483
114270	TNFa	Slc38a7	0.21234785	0.3180372
114271	TNFa	Fbxo8	-0.47383687	0.31803933
114272	TNFa	Tfcp2l1	-0.3146075	0.31805617
114273	TNFa	Lyve1	0.22110666	0.31806388
114274	TNFa	Ddx50	-0.21906471	0.31808338
114275	TNFa	Endou	0.18251339	0.31820327
114276	TNFa	Ptp4a2	0.337669	0.31822515
114277	TNFa	Or10d3	-0.12464013	0.31836542
114278	TNFa	Exo1	-0.7561239	0.31856707
