"tf"	"confidence"	"target"	"mor"
"319961"	"Zfp512"	"E"	"Septin6"	1
"319962"	"Zfp512"	"E"	"Serp2"	1
"319963"	"Zfp512"	"E"	"Setd4"	1
"319964"	"Zfp512"	"E"	"Sgip1"	1
"319965"	"Zfp512"	"E"	"Sh2b1"	1
"319966"	"Zfp512"	"E"	"Shfl"	1
"319967"	"Zfp512"	"E"	"Slc26a11"	1
"319968"	"Zfp512"	"E"	"Slc27a1"	1
"319969"	"Zfp512"	"E"	"Slc27a5"	1
"319970"	"Zfp512"	"E"	"Slc35a1"	1
"319971"	"Zfp512"	"E"	"Slc38a6"	1
"319972"	"Zfp512"	"E"	"Slc38a9"	1
"319973"	"Zfp512"	"E"	"Slc4a5"	1
"319974"	"Zfp512"	"E"	"Smim8"	1
"319975"	"Zfp512"	"E"	"Smyd5"	1
"319976"	"Zfp512"	"E"	"Snapc3"	1
"319977"	"Zfp512"	"E"	"Snrpn"	1
"319978"	"Zfp512"	"E"	"Spag8"	1
"319979"	"Zfp512"	"E"	"Spata7"	1
"319980"	"Zfp512"	"E"	"Spef2"	1
"319981"	"Zfp512"	"E"	"Spin2d"	1
"319982"	"Zfp512"	"E"	"Spin2e"	1
"319983"	"Zfp512"	"E"	"Spin2f"	1
"319984"	"Zfp512"	"E"	"Spin2g"	1
"319985"	"Zfp512"	"E"	"Srsf1"	1
"319986"	"Zfp512"	"E"	"Ssbp4"	1
"319987"	"Zfp512"	"E"	"Ssty1"	1
"319988"	"Zfp512"	"E"	"Ssty2"	1
"319989"	"Zfp512"	"E"	"St7l"	1
"319990"	"Zfp512"	"E"	"Stk32c"	1
"319991"	"Zfp512"	"E"	"Stx16"	1
"319992"	"Zfp512"	"E"	"Stx6"	1
"319993"	"Zfp512"	"E"	"Supt20"	1
"319994"	"Zfp512"	"E"	"Supt3"	1
"319995"	"Zfp512"	"E"	"Taf7"	1
"319996"	"Zfp512"	"E"	"Tardbp"	1
"319997"	"Zfp512"	"E"	"Tas2r103"	1
"319998"	"Zfp512"	"E"	"Tas2r109"	1
"319999"	"Zfp512"	"E"	"Tas2r110"	1
"320000"	"Zfp512"	"E"	"Tas2r113"	1
"320001"	"Zfp512"	"E"	"Tas2r115"	1
"320002"	"Zfp512"	"E"	"Tas2r116"	1
"320003"	"Zfp512"	"E"	"Tas2r117"	1
"320004"	"Zfp512"	"E"	"Tas2r120"	1
"320005"	"Zfp512"	"E"	"Tas2r123"	1
"320006"	"Zfp512"	"E"	"Tas2r125"	1
"320007"	"Zfp512"	"E"	"Tas2r129"	1
"320008"	"Zfp512"	"E"	"Tas2r136"	1
"320009"	"Zfp512"	"E"	"Tas2r140"	1
"320010"	"Zfp512"	"E"	"Tbc1d19"	1
"320011"	"Zfp512"	"E"	"Tbcd"	1
"320012"	"Zfp512"	"E"	"Tbck"	1
"320013"	"Zfp512"	"E"	"Tbx19"	1
"320014"	"Zfp512"	"E"	"Tctn1"	1
"320015"	"Zfp512"	"E"	"Tefm"	1
"320016"	"Zfp512"	"E"	"Terf1"	1
"320017"	"Zfp512"	"E"	"Tex261"	1
"320018"	"Zfp512"	"E"	"Tfb1m"	1
"320019"	"Zfp512"	"E"	"Tfcp2"	1
"320020"	"Zfp512"	"E"	"Tgds"	1
"320021"	"Zfp512"	"E"	"Thap3"	1
"320022"	"Zfp512"	"E"	"Them4"	1
"320023"	"Zfp512"	"E"	"Thoc1"	1
"320024"	"Zfp512"	"E"	"Thumpd2"	1
"320025"	"Zfp512"	"E"	"Thyn1"	1
"320026"	"Zfp512"	"E"	"Tjap1"	1
"320027"	"Zfp512"	"E"	"Tk2"	1
"320028"	"Zfp512"	"E"	"Tlcd5"	1
"320029"	"Zfp512"	"E"	"Tmem116"	1
"320030"	"Zfp512"	"E"	"Tmem126b"	1
"320031"	"Zfp512"	"E"	"Tmem138"	1
"320032"	"Zfp512"	"E"	"Tmem260"	1
"320033"	"Zfp512"	"E"	"Tmem50b"	1
"320034"	"Zfp512"	"E"	"Tra2a"	1
"320035"	"Zfp512"	"E"	"Traf1"	1
"320036"	"Zfp512"	"E"	"Trappc2"	1
"320037"	"Zfp512"	"E"	"Trappc4"	1
"320038"	"Zfp512"	"E"	"Trim52"	1
"320039"	"Zfp512"	"E"	"Trim56"	1
"320040"	"Zfp512"	"E"	"Trmt10b"	1
"320041"	"Zfp512"	"E"	"Trmt13"	1
"320042"	"Zfp512"	"E"	"Tspan31"	1
"320043"	"Zfp512"	"E"	"Ttc14"	1
"320044"	"Zfp512"	"E"	"Tubd1"	1
"320045"	"Zfp512"	"E"	"Tube1"	1
"320046"	"Zfp512"	"E"	"U2surp"	1
"320047"	"Zfp512"	"E"	"Unk"	1
"320048"	"Zfp512"	"E"	"Upf3b"	1
"320049"	"Zfp512"	"E"	"Uqcc1"	1
"320050"	"Zfp512"	"E"	"Utp6"	1
"320051"	"Zfp512"	"E"	"Vamp1"	1
"320052"	"Zfp512"	"E"	"Vamp2"	1
"320053"	"Zfp512"	"E"	"Vps45"	1
"320054"	"Zfp512"	"E"	"Vps72"	1
"320055"	"Zfp512"	"E"	"Wdr33"	1
"320056"	"Zfp512"	"E"	"Wdr75"	1
"320057"	"Zfp512"	"E"	"Wdr77"	1
"320058"	"Zfp512"	"E"	"Wdr92"	1
"320059"	"Zfp512"	"E"	"Yae1d1"	1
"320060"	"Zfp512"	"E"	"Zadh2"	1
"320061"	"Zfp512"	"E"	"Zbtb25"	1
"320062"	"Zfp512"	"E"	"Zbtb26"	1
"320063"	"Zfp512"	"E"	"Zbtb34"	1
"320064"	"Zfp512"	"E"	"Zcchc12"	1
"320065"	"Zfp512"	"E"	"Zcchc18"	1
"320066"	"Zfp512"	"E"	"Zdhhc17"	1
"320067"	"Zfp512"	"E"	"Zdhhc6"	1
"320068"	"Zfp512"	"E"	"Zfand1"	1
"320069"	"Zfp512"	"E"	"Zfc3h1"	1
"320070"	"Zfp512"	"E"	"Zfp11"	1
"320071"	"Zfp512"	"E"	"Zfp14"	1
"320072"	"Zfp512"	"E"	"Zfp141"	1
"320073"	"Zfp512"	"E"	"Zfp160"	1
"320074"	"Zfp512"	"E"	"Zfp169"	1
"320075"	"Zfp512"	"E"	"Zfp182"	1
"320076"	"Zfp512"	"E"	"Zfp2"	1
"320077"	"Zfp512"	"E"	"Zfp248"	1
"320078"	"Zfp512"	"E"	"Zfp280d"	1
"320079"	"Zfp512"	"E"	"Zfp286"	1
"320080"	"Zfp512"	"E"	"Zfp322a"	1
"320081"	"Zfp512"	"E"	"Zfp354b"	1
"320082"	"Zfp512"	"E"	"Zfp386"	1
"320083"	"Zfp512"	"E"	"Zfp397"	1
"320084"	"Zfp512"	"E"	"Zfp558"	1
"320085"	"Zfp512"	"E"	"Zfp605"	1
"320086"	"Zfp512"	"E"	"Zfp61"	1
"320087"	"Zfp512"	"E"	"Zfp62"	1
"320088"	"Zfp512"	"E"	"Zfp637"	1
"320089"	"Zfp512"	"E"	"Zfp638"	1
"320090"	"Zfp512"	"E"	"Zfp691"	1
"320091"	"Zfp512"	"E"	"Zfp719"	1
"320092"	"Zfp512"	"E"	"Zfp74"	1
"320093"	"Zfp512"	"E"	"Zfp78"	1
"320094"	"Zfp512"	"E"	"Zfp84"	1
"320095"	"Zfp512"	"E"	"Zfp90"	1
"320096"	"Zfp512"	"E"	"Zfy1"	1
"320097"	"Zfp512"	"E"	"Zfy2"	1
"320098"	"Zfp512"	"E"	"Zkscan17"	1
"320099"	"Zfp512"	"E"	"Zkscan7"	1
"320100"	"Zfp512"	"E"	"Zmym6"	1
"320101"	"Zfp512"	"E"	"Zranb2"	1
"320102"	"Zfp512"	"E"	"Zrsr1"	1
"320103"	"Zfp512"	"E"	"Zscan18"	1
"320104"	"Zfp512"	"E"	"Zscan26"	1
"320105"	"Zfp512"	"E"	"Zswim7"	1
"320106"	"Zfp512b"	"E"	"1700007K13Rik"	1
"320107"	"Zfp512b"	"E"	"2310061I04Rik"	1
"320108"	"Zfp512b"	"E"	"9430015G10Rik"	1
"320109"	"Zfp512b"	"E"	"Aamp"	1
"320110"	"Zfp512b"	"E"	"Abca2"	1
"320111"	"Zfp512b"	"E"	"Abcb9"	1
"320112"	"Zfp512b"	"E"	"Abcd1"	1
"320113"	"Zfp512b"	"E"	"Acad9"	1
"320114"	"Zfp512b"	"E"	"Acap3"	1
"320115"	"Zfp512b"	"E"	"Adam11"	1
"320116"	"Zfp512b"	"E"	"Adgrl1"	1
"320117"	"Zfp512b"	"E"	"Ahdc1"	1
"320118"	"Zfp512b"	"E"	"Aida"	1
"320119"	"Zfp512b"	"E"	"Akt2"	1
"320120"	"Zfp512b"	"E"	"Alkbh6"	1
"320121"	"Zfp512b"	"E"	"Anapc1"	1
"320122"	"Zfp512b"	"E"	"Anapc2"	1
"320123"	"Zfp512b"	"E"	"Ankrd11"	1
"320124"	"Zfp512b"	"E"	"Ankrd52"	1
"320125"	"Zfp512b"	"E"	"Anks6"	1
"320126"	"Zfp512b"	"E"	"Anxa9"	1
"320127"	"Zfp512b"	"E"	"Ap3d1"	1
"320128"	"Zfp512b"	"E"	"Ap5s1"	1
"320129"	"Zfp512b"	"E"	"Ap5z1"	1
"320130"	"Zfp512b"	"E"	"Apc2"	1
"320131"	"Zfp512b"	"E"	"Apeh"	1
"320132"	"Zfp512b"	"E"	"Apom"	1
"320133"	"Zfp512b"	"E"	"Arel1"	1
"320134"	"Zfp512b"	"E"	"Arfgap2"	1
"320135"	"Zfp512b"	"E"	"Arhgap1"	1
"320136"	"Zfp512b"	"E"	"Arhgap33"	1
"320137"	"Zfp512b"	"E"	"Arhgap39"	1
"320138"	"Zfp512b"	"E"	"Arhgef11"	1
"320139"	"Zfp512b"	"E"	"Arhgef18"	1
"320140"	"Zfp512b"	"E"	"Armcx4"	1
"320141"	"Zfp512b"	"E"	"Asb1"	1
"320142"	"Zfp512b"	"E"	"Aspdh"	1
"320143"	"Zfp512b"	"E"	"Atat1"	1
"320144"	"Zfp512b"	"E"	"Atf6b"	1
"320145"	"Zfp512b"	"E"	"Atg2a"	1
"320146"	"Zfp512b"	"E"	"Atp6v1d"	1
"320147"	"Zfp512b"	"E"	"Atxn7l3"	1
"320148"	"Zfp512b"	"E"	"Bahcc1"	1
"320149"	"Zfp512b"	"E"	"Bap1"	1
"320150"	"Zfp512b"	"E"	"Bbs5"	1
"320151"	"Zfp512b"	"E"	"BC017158"	1
"320152"	"Zfp512b"	"E"	"Bean1"	1
"320153"	"Zfp512b"	"E"	"Brat1"	1
"320154"	"Zfp512b"	"E"	"Brd1"	1
"320155"	"Zfp512b"	"E"	"Brd9"	1
"320156"	"Zfp512b"	"E"	"Brf1"	1
"320157"	"Zfp512b"	"E"	"Btbd9"	1
"320158"	"Zfp512b"	"E"	"Cacna1c"	1
"320159"	"Zfp512b"	"E"	"Cacna1d"	1
"320160"	"Zfp512b"	"E"	"Cad"	1
"320161"	"Zfp512b"	"E"	"Camk2g"	1
"320162"	"Zfp512b"	"E"	"Cbx6"	1
"320163"	"Zfp512b"	"E"	"Cc2d1a"	1
"320164"	"Zfp512b"	"E"	"Ccar2"	1
"320165"	"Zfp512b"	"E"	"Ccdc106"	1
"320166"	"Zfp512b"	"E"	"Ccdc120"	1
"320167"	"Zfp512b"	"E"	"Ccdc142"	1
"320168"	"Zfp512b"	"E"	"Ccdc188"	1
"320169"	"Zfp512b"	"E"	"Ccdc57"	1
"320170"	"Zfp512b"	"E"	"Ccdc85c"	1
"320171"	"Zfp512b"	"E"	"Ccer2"	1
"320172"	"Zfp512b"	"E"	"Cdan1"	1
"320173"	"Zfp512b"	"E"	"Cdc42bpg"	1
"320174"	"Zfp512b"	"E"	"Cdk20"	1
"320175"	"Zfp512b"	"E"	"Cdk9"	1
"320176"	"Zfp512b"	"E"	"Celsr2"	1
"320177"	"Zfp512b"	"E"	"Celsr3"	1
"320178"	"Zfp512b"	"E"	"Cep170b"	1
"320179"	"Zfp512b"	"E"	"Ces2a"	1
"320180"	"Zfp512b"	"E"	"Ces2b"	1
"320181"	"Zfp512b"	"E"	"Ces2c"	1
"320182"	"Zfp512b"	"E"	"Ces2e"	1
"320183"	"Zfp512b"	"E"	"Ces2f"	1
"320184"	"Zfp512b"	"E"	"Ces2g"	1
"320185"	"Zfp512b"	"E"	"Cfap410"	1
"320186"	"Zfp512b"	"E"	"Chd3"	1
"320187"	"Zfp512b"	"E"	"Chd8"	1
"320188"	"Zfp512b"	"E"	"Cherp"	1
"320189"	"Zfp512b"	"E"	"Chmp6"	1
"320190"	"Zfp512b"	"E"	"Ciao1"	1
"320191"	"Zfp512b"	"E"	"Cic"	1
"320192"	"Zfp512b"	"E"	"Cirbp"	1
"320193"	"Zfp512b"	"E"	"Clcn2"	1
"320194"	"Zfp512b"	"E"	"Clcn7"	1
"320195"	"Zfp512b"	"E"	"Cluh"	1
"320196"	"Zfp512b"	"E"	"Cmpk1"	1
"320197"	"Zfp512b"	"E"	"Cmtr1"	1
"320198"	"Zfp512b"	"E"	"Cnp"	1
"320199"	"Zfp512b"	"E"	"Cops2"	1
"320200"	"Zfp512b"	"E"	"Coq4"	1
"320201"	"Zfp512b"	"E"	"Coq6"	1
"320202"	"Zfp512b"	"E"	"Coq8b"	1
"320203"	"Zfp512b"	"E"	"Cript"	1
"320204"	"Zfp512b"	"E"	"Crtc1"	1
"320205"	"Zfp512b"	"E"	"Cttn"	1
"320206"	"Zfp512b"	"E"	"Cuedc1"	1
"320207"	"Zfp512b"	"E"	"Cul7"	1
"320208"	"Zfp512b"	"E"	"Cul9"	1
"320209"	"Zfp512b"	"E"	"Cyp2a12"	1
"320210"	"Zfp512b"	"E"	"Cyp2a22"	1
"320211"	"Zfp512b"	"E"	"Dagla"	1
"320212"	"Zfp512b"	"E"	"Dbnl"	1
"320213"	"Zfp512b"	"E"	"Dcaf15"	1
"320214"	"Zfp512b"	"E"	"Dcaf5"	1
"320215"	"Zfp512b"	"E"	"Dchs1"	1
"320216"	"Zfp512b"	"E"	"Ddr1"	1
"320217"	"Zfp512b"	"E"	"Ddx54"	1
"320218"	"Zfp512b"	"E"	"Depdc5"	1
"320219"	"Zfp512b"	"E"	"Dgcr2"	1
"320220"	"Zfp512b"	"E"	"Dgcr8"	1
"320221"	"Zfp512b"	"E"	"Dgkq"	1
"320222"	"Zfp512b"	"E"	"Dhdds"	1
"320223"	"Zfp512b"	"E"	"Dhx30"	1
"320224"	"Zfp512b"	"E"	"Dhx38"	1
"320225"	"Zfp512b"	"E"	"Dhx57"	1
"320226"	"Zfp512b"	"E"	"Diaph2"	1
"320227"	"Zfp512b"	"E"	"Dido1"	1
"320228"	"Zfp512b"	"E"	"Dipk1b"	1
"320229"	"Zfp512b"	"E"	"Dis3l2"	1
"320230"	"Zfp512b"	"E"	"Dmwd"	1
"320231"	"Zfp512b"	"E"	"Dnaaf5"	1
"320232"	"Zfp512b"	"E"	"Dnajc1"	1
"320233"	"Zfp512b"	"E"	"Dnmt1"	1
"320234"	"Zfp512b"	"E"	"Dnmt3a"	1
"320235"	"Zfp512b"	"E"	"Dnpep"	1
"320236"	"Zfp512b"	"E"	"Dop1a"	1
"320237"	"Zfp512b"	"E"	"Dph1"	1
"320238"	"Zfp512b"	"E"	"Drg2"	1
"320239"	"Zfp512b"	"E"	"Dus1l"	1
"320240"	"Zfp512b"	"E"	"Dus3l"	1
"320241"	"Zfp512b"	"E"	"Dvl2"	1
"320242"	"Zfp512b"	"E"	"Dvl3"	1
"320243"	"Zfp512b"	"E"	"E430018J23Rik"	1
"320244"	"Zfp512b"	"E"	"Edc4"	1
"320245"	"Zfp512b"	"E"	"Ehmt2"	1
"320246"	"Zfp512b"	"E"	"Elac2"	1
"320247"	"Zfp512b"	"E"	"Emc10"	1
"320248"	"Zfp512b"	"E"	"Eme2"	1
"320249"	"Zfp512b"	"E"	"Eml3"	1
"320250"	"Zfp512b"	"E"	"Endov"	1
"320251"	"Zfp512b"	"E"	"Ephb4"	1
"320252"	"Zfp512b"	"E"	"Eprs"	1
"320253"	"Zfp512b"	"E"	"Erbb2"	1
"320254"	"Zfp512b"	"E"	"Ercc3"	1
"320255"	"Zfp512b"	"E"	"Ermap"	1
"320256"	"Zfp512b"	"E"	"Evi5l"	1
"320257"	"Zfp512b"	"E"	"Exo5"	1
"320258"	"Zfp512b"	"E"	"Exoc3"	1
"320259"	"Zfp512b"	"E"	"Exoc7"	1
"320260"	"Zfp512b"	"E"	"Faah"	1
"320261"	"Zfp512b"	"E"	"Faap100"	1
"320262"	"Zfp512b"	"E"	"Fam120c"	1
"320263"	"Zfp512b"	"E"	"Fam136a"	1
"320264"	"Zfp512b"	"E"	"Fam186b"	1
"320265"	"Zfp512b"	"E"	"Fam219b"	1
"320266"	"Zfp512b"	"E"	"Fbrs"	1
"320267"	"Zfp512b"	"E"	"Fbxl18"	1
"320268"	"Zfp512b"	"E"	"Fbxl19"	1
"320269"	"Zfp512b"	"E"	"Fbxo41"	1
"320270"	"Zfp512b"	"E"	"Fbxw9"	1
"320271"	"Zfp512b"	"E"	"Fgd1"	1
"320272"	"Zfp512b"	"E"	"Fiz1"	1
"320273"	"Zfp512b"	"E"	"Fkrp"	1
"320274"	"Zfp512b"	"E"	"Frs3"	1
"320275"	"Zfp512b"	"E"	"Fscn2"	1
"320276"	"Zfp512b"	"E"	"Fus"	1
"320277"	"Zfp512b"	"E"	"Fzr1"	1
"320278"	"Zfp512b"	"E"	"Gas8"	1
"320279"	"Zfp512b"	"E"	"Gatd1"	1
"320280"	"Zfp512b"	"E"	"Gcn1"	1
"320281"	"Zfp512b"	"E"	"Get4"	1
"320282"	"Zfp512b"	"E"	"Ghrl"	1
"320283"	"Zfp512b"	"E"	"Gigyf1"	1
"320284"	"Zfp512b"	"E"	"Gipc1"	1
"320285"	"Zfp512b"	"E"	"Gli3"	1
"320286"	"Zfp512b"	"E"	"Gp1ba"	1
"320287"	"Zfp512b"	"E"	"Gpaa1"	1
"320288"	"Zfp512b"	"E"	"Gpr173"	1
"320289"	"Zfp512b"	"E"	"Gprasp1"	1
"320290"	"Zfp512b"	"E"	"Gps1"	1
"320291"	"Zfp512b"	"E"	"Grin2c"	1
"320292"	"Zfp512b"	"E"	"Grin3a"	1
"320293"	"Zfp512b"	"E"	"Grm2"	1
"320294"	"Zfp512b"	"E"	"Gtf2e2"	1
"320295"	"Zfp512b"	"E"	"Gtf3c1"	1
"320296"	"Zfp512b"	"E"	"Gtf3c2"	1
"320297"	"Zfp512b"	"E"	"Gtpbp3"	1
"320298"	"Zfp512b"	"E"	"H1f7"	1
"320299"	"Zfp512b"	"E"	"Haus7"	1
"320300"	"Zfp512b"	"E"	"Hcfc1"	1
"320301"	"Zfp512b"	"E"	"Hdac3"	1
"320302"	"Zfp512b"	"E"	"Hectd3"	1
"320303"	"Zfp512b"	"E"	"Hexim1"	1
"320304"	"Zfp512b"	"E"	"Hgsnat"	1
"320305"	"Zfp512b"	"E"	"Hif1an"	1
"320306"	"Zfp512b"	"E"	"Hmgxb3"	1
"320307"	"Zfp512b"	"E"	"Hps4"	1
"320308"	"Zfp512b"	"E"	"Htt"	1
"320309"	"Zfp512b"	"E"	"Hyi"	1
"320310"	"Zfp512b"	"E"	"Idh3g"	1
"320311"	"Zfp512b"	"E"	"Ift122"	1
"320312"	"Zfp512b"	"E"	"Ift27"	1
"320313"	"Zfp512b"	"E"	"Ilf3"	1
"320314"	"Zfp512b"	"E"	"Ilvbl"	1
"320315"	"Zfp512b"	"E"	"Inca1"	1
"320316"	"Zfp512b"	"E"	"Inha"	1
"320317"	"Zfp512b"	"E"	"Ints1"	1
"320318"	"Zfp512b"	"E"	"Ipo9"	1
"320319"	"Zfp512b"	"E"	"Itgb7"	1
"320320"	"Zfp512b"	"E"	"Ivd"	1
"320321"	"Zfp512b"	"E"	"Jakmip3"	1
"320322"	"Zfp512b"	"E"	"Katnb1"	1
"320323"	"Zfp512b"	"E"	"Kcnc3"	1
"320324"	"Zfp512b"	"E"	"Kdelr2"	1
"320325"	"Zfp512b"	"E"	"Kdm1a"	1
"320326"	"Zfp512b"	"E"	"Kdm2a"	1
"320327"	"Zfp512b"	"E"	"Kdm2b"	1
"320328"	"Zfp512b"	"E"	"Kdm4a"	1
"320329"	"Zfp512b"	"E"	"Kif22"	1
"320330"	"Zfp512b"	"E"	"Kifc2"	1
"320331"	"Zfp512b"	"E"	"Klhl22"	1
"320332"	"Zfp512b"	"E"	"Kmt2b"	1
"320333"	"Zfp512b"	"E"	"Kmt2d"	1
"320334"	"Zfp512b"	"E"	"L3mbtl1"	1
"320335"	"Zfp512b"	"E"	"L3mbtl2"	1
"320336"	"Zfp512b"	"E"	"Ldb1"	1
"320337"	"Zfp512b"	"E"	"Leng8"	1
"320338"	"Zfp512b"	"E"	"Leprotl1"	1
"320339"	"Zfp512b"	"E"	"Llgl1"	1
"320340"	"Zfp512b"	"E"	"Lmf1"	1
"320341"	"Zfp512b"	"E"	"Lrch4"	1
"320342"	"Zfp512b"	"E"	"Lrrc41"	1
"320343"	"Zfp512b"	"E"	"Lrrc47"	1
"320344"	"Zfp512b"	"E"	"Lrrc56"	1
"320345"	"Zfp512b"	"E"	"Lss"	1
"320346"	"Zfp512b"	"E"	"Ltb4r2"	1
"320347"	"Zfp512b"	"E"	"LTO1"	1
"320348"	"Zfp512b"	"E"	"Ly6g5b"	1
"320349"	"Zfp512b"	"E"	"Maged1"	1
"320350"	"Zfp512b"	"E"	"Man1b1"	1
"320351"	"Zfp512b"	"E"	"Man2a2"	1
"320352"	"Zfp512b"	"E"	"Map2k7"	1
"320353"	"Zfp512b"	"E"	"Mapkbp1"	1
"320354"	"Zfp512b"	"E"	"Marchf9"	1
"320355"	"Zfp512b"	"E"	"Masp2"	1
"320356"	"Zfp512b"	"E"	"Mau2"	1
"320357"	"Zfp512b"	"E"	"Mbd6"	1
"320358"	"Zfp512b"	"E"	"Mc1r"	1
"320359"	"Zfp512b"	"E"	"Mcm3ap"	1
"320360"	"Zfp512b"	"E"	"Mcrs1"	1
"320361"	"Zfp512b"	"E"	"Mdc1"	1
"320362"	"Zfp512b"	"E"	"Med21"	1
"320363"	"Zfp512b"	"E"	"Med22"	1
"320364"	"Zfp512b"	"E"	"Med24"	1
"320365"	"Zfp512b"	"E"	"Megf8"	1
"320366"	"Zfp512b"	"E"	"Men1"	1
"320367"	"Zfp512b"	"E"	"Mgrn1"	1
"320368"	"Zfp512b"	"E"	"Mlst8"	1
"320369"	"Zfp512b"	"E"	"Mogs"	1
"320370"	"Zfp512b"	"E"	"Mppe1"	1
"320371"	"Zfp512b"	"E"	"Mroh8"	1
"320372"	"Zfp512b"	"E"	"Mrpl2"	1
"320373"	"Zfp512b"	"E"	"Mrps36"	1
"320374"	"Zfp512b"	"E"	"Msh5"	1
"320375"	"Zfp512b"	"E"	"Mst1"	1
"320376"	"Zfp512b"	"E"	"Mta1"	1
"320377"	"Zfp512b"	"E"	"Mthfr"	1
"320378"	"Zfp512b"	"E"	"Mtmr1"	1
"320379"	"Zfp512b"	"E"	"Mtmr4"	1
"320380"	"Zfp512b"	"E"	"Mtx1"	1
"320381"	"Zfp512b"	"E"	"Mybbp1a"	1
"320382"	"Zfp512b"	"E"	"Myo18a"	1
"320383"	"Zfp512b"	"E"	"Myo19"	1
"320384"	"Zfp512b"	"E"	"Naa40"	1
"320385"	"Zfp512b"	"E"	"Nbeal2"	1
"320386"	"Zfp512b"	"E"	"Ndor1"	1
"320387"	"Zfp512b"	"E"	"Ndufa11"	1
"320388"	"Zfp512b"	"E"	"Nek8"	1
"320389"	"Zfp512b"	"E"	"Nelfcd"	1
"320390"	"Zfp512b"	"E"	"Neurl4"	1
"320391"	"Zfp512b"	"E"	"Nicn1"	1
"320392"	"Zfp512b"	"E"	"Nipsnap1"	1
"320393"	"Zfp512b"	"E"	"Nit2"	1
"320394"	"Zfp512b"	"E"	"Nlgn2"	1
"320395"	"Zfp512b"	"E"	"Nlrx1"	1
"320396"	"Zfp512b"	"E"	"Nol6"	1
"320397"	"Zfp512b"	"E"	"Nol9"	1
"320398"	"Zfp512b"	"E"	"Nop9"	1
"320399"	"Zfp512b"	"E"	"Noxa1"	1
"320400"	"Zfp512b"	"E"	"Npepl1"	1
"320401"	"Zfp512b"	"E"	"Nrde2"	1
"320402"	"Zfp512b"	"E"	"Nrsn2"	1
"320403"	"Zfp512b"	"E"	"Nudt22"	1
"320404"	"Zfp512b"	"E"	"Nup214"	1
"320405"	"Zfp512b"	"E"	"Nynrin"	1
"320406"	"Zfp512b"	"E"	"Obsl1"	1
"320407"	"Zfp512b"	"E"	"Ogfod2"	1
"320408"	"Zfp512b"	"E"	"Ogfod3"	1
"320409"	"Zfp512b"	"E"	"Ogg1"	1
"320410"	"Zfp512b"	"E"	"Orai2"	1
"320411"	"Zfp512b"	"E"	"Oxa1l"	1
"320412"	"Zfp512b"	"E"	"Oxld1"	1
"320413"	"Zfp512b"	"E"	"P4htm"	1
"320414"	"Zfp512b"	"E"	"Pacs1"	1
"320415"	"Zfp512b"	"E"	"Pak4"	1
"320416"	"Zfp512b"	"E"	"Pald1"	1
"320417"	"Zfp512b"	"E"	"Paqr7"	1
"320418"	"Zfp512b"	"E"	"Patz1"	1
"320419"	"Zfp512b"	"E"	"Pbx2"	1
"320420"	"Zfp512b"	"E"	"Pcif1"	1
"320421"	"Zfp512b"	"E"	"Pcnx3"	1
"320422"	"Zfp512b"	"E"	"Pdcd10"	1
"320423"	"Zfp512b"	"E"	"Pdcd6"	1
"320424"	"Zfp512b"	"E"	"Pde6b"	1
"320425"	"Zfp512b"	"E"	"Pelp1"	1
"320426"	"Zfp512b"	"E"	"Pex10"	1
"320427"	"Zfp512b"	"E"	"Pfas"	1
"320428"	"Zfp512b"	"E"	"Pgap3"	1
"320429"	"Zfp512b"	"E"	"Phf12"	1
"320430"	"Zfp512b"	"E"	"Pi4kb"	1
"320431"	"Zfp512b"	"E"	"Pias3"	1
"320432"	"Zfp512b"	"E"	"Pidd1"	1
"320433"	"Zfp512b"	"E"	"Pigg"	1
"320434"	"Zfp512b"	"E"	"Pigo"	1
"320435"	"Zfp512b"	"E"	"Pigq"	1
"320436"	"Zfp512b"	"E"	"Plec"	1
"320437"	"Zfp512b"	"E"	"Plekhg5"	1
"320438"	"Zfp512b"	"E"	"Plxnb1"	1
"320439"	"Zfp512b"	"E"	"Plxnb2"	1
"320440"	"Zfp512b"	"E"	"Pmf1"	1
"320441"	"Zfp512b"	"E"	"Pmpca"	1
"320442"	"Zfp512b"	"E"	"Polr3a"	1
"320443"	"Zfp512b"	"E"	"Pom121"	1
"320444"	"Zfp512b"	"E"	"Pomt1"	1
"320445"	"Zfp512b"	"E"	"Porcn"	1
"320446"	"Zfp512b"	"E"	"Pou2f2"	1
"320447"	"Zfp512b"	"E"	"Ppil2"	1
"320448"	"Zfp512b"	"E"	"Ppp1r26"	1
"320449"	"Zfp512b"	"E"	"Ppp2r3c"	1
"320450"	"Zfp512b"	"E"	"Ppp6r2"	1
"320451"	"Zfp512b"	"E"	"Pqlc2"	1
"320452"	"Zfp512b"	"E"	"Prdm11"	1
"320453"	"Zfp512b"	"E"	"Prkrip1"	1
"320454"	"Zfp512b"	"E"	"Prmt7"	1
"320455"	"Zfp512b"	"E"	"Prpf31"	1
"320456"	"Zfp512b"	"E"	"Prpf40b"	1
"320457"	"Zfp512b"	"E"	"Prr12"	1
"320458"	"Zfp512b"	"E"	"Prr22"	1
"320459"	"Zfp512b"	"E"	"Prrc2a"	1
"320460"	"Zfp512b"	"E"	"Prrt3"	1
"320461"	"Zfp512b"	"E"	"Psen2"	1
"320462"	"Zfp512b"	"E"	"Pskh1"	1
"320463"	"Zfp512b"	"E"	"Ptcd1"	1
