symbol	gene_id	transcript_id	length
Oxr1	ENSMUSG00000022307	ENSMUST00000170127	4346
Oxr1	ENSMUSG00000022307	ENSMUST00000022918	4239
Oxr1	ENSMUSG00000022307	ENSMUST00000179393	4498
Oxr1	ENSMUSG00000022307	ENSMUST00000090096	4515
Oxr1	ENSMUSG00000022307	ENSMUST00000110297	4599
Oxr1	ENSMUSG00000022307	ENSMUST00000230203	4500
Oxr1	ENSMUSG00000022307	ENSMUST00000090095	4158
Cyp2d34	ENSMUSG00000094559	ENSMUST00000109515	1660
Wnt1	ENSMUSG00000022997	ENSMUST00000023734	2378
Rabl2	ENSMUSG00000022621	ENSMUST00000023294	1640
Ly6c2	ENSMUSG00000022584	ENSMUST00000188214	638
Ly6c2	ENSMUSG00000022584	ENSMUST00000191451	538
Ly6c2	ENSMUSG00000022584	ENSMUST00000100542	822
Tmprss6	ENSMUSG00000016942	ENSMUST00000230226	3126
Tmprss6	ENSMUSG00000016942	ENSMUST00000017086	3192
Agxt2	ENSMUSG00000089678	ENSMUST00000022858	1825
Agxt2	ENSMUSG00000089678	ENSMUST00000110542	2198
Yaf2	ENSMUSG00000022634	ENSMUST00000080299	1676
Csdc2	ENSMUSG00000042109	ENSMUST00000038757	2490
Fam186b	ENSMUSG00000078907	ENSMUST00000109100	3187
Matn2	ENSMUSG00000022324	ENSMUST00000227759	3569
Matn2	ENSMUSG00000022324	ENSMUST00000163455	3577
Matn2	ENSMUSG00000022324	ENSMUST00000022947	3551
Chrac1	ENSMUSG00000068391	ENSMUST00000089765	871
Mapk8ip2	ENSMUSG00000022619	ENSMUST00000023291	5558
Aco2	ENSMUSG00000022477	ENSMUST00000023116	2918
Dazap2	ENSMUSG00000000346	ENSMUST00000000356	2135
Ptk2	ENSMUSG00000022607	ENSMUST00000110036	4417
Ptk2	ENSMUSG00000022607	ENSMUST00000239146	4540
Ptk2	ENSMUSG00000022607	ENSMUST00000226988	4675
Ext1	ENSMUSG00000061731	ENSMUST00000077273	7663
Dcaf13	ENSMUSG00000022300	ENSMUST00000022909	1551
Ly6g2	ENSMUSG00000047728	ENSMUST00000185307	758
Ly6g2	ENSMUSG00000047728	ENSMUST00000229521	1498
Ly6g2	ENSMUSG00000047728	ENSMUST00000055719	1470
Ebag9	ENSMUSG00000022339	ENSMUST00000022964	1613
Ebag9	ENSMUSG00000022339	ENSMUST00000227691	1945
Ebag9	ENSMUSG00000022339	ENSMUST00000226165	1931
Olfr282	ENSMUSG00000063780	ENSMUST00000215320	1573
Olfr282	ENSMUSG00000063780	ENSMUST00000075851	928
Olfr282	ENSMUSG00000063780	ENSMUST00000213608	1374
Atf4	ENSMUSG00000042406	ENSMUST00000109605	1725
Trps1	ENSMUSG00000038679	ENSMUST00000183757	6202
Trps1	ENSMUSG00000038679	ENSMUST00000077935	4436
Trps1	ENSMUSG00000038679	ENSMUST00000165201	9859
Mcat	ENSMUSG00000048755	ENSMUST00000061882	1917
Maff	ENSMUSG00000042622	ENSMUST00000229130	1873
Maff	ENSMUSG00000042622	ENSMUST00000096350	1958
Maff	ENSMUSG00000042622	ENSMUST00000163691	1902
Ttc23l	ENSMUSG00000022249	ENSMUST00000167842	1483
Ttc23l	ENSMUSG00000022249	ENSMUST00000022857	1931
Acvrl1	ENSMUSG00000000530	ENSMUST00000120754	3506
Acvrl1	ENSMUSG00000000530	ENSMUST00000120028	1932
Acvrl1	ENSMUSG00000000530	ENSMUST00000121718	1906
Acvrl1	ENSMUSG00000000530	ENSMUST00000117984	1852
Acvrl1	ENSMUSG00000000530	ENSMUST00000119063	1818
Acvrl1	ENSMUSG00000000530	ENSMUST00000000542	3640
Fkbp11	ENSMUSG00000003355	ENSMUST00000003445	734
Acr	ENSMUSG00000022622	ENSMUST00000023295	1504
Trappc9	ENSMUSG00000047921	ENSMUST00000089770	4048
Elfn2	ENSMUSG00000043460	ENSMUST00000229441	7537
Elfn2	ENSMUSG00000043460	ENSMUST00000088592	5102
Angpt1	ENSMUSG00000022309	ENSMUST00000022921	4260
Spag1	ENSMUSG00000037617	ENSMUST00000047348	3646
Spag1	ENSMUSG00000037617	ENSMUST00000171205	3219
Lypd2	ENSMUSG00000022595	ENSMUST00000023260	513
Il2rb	ENSMUSG00000068227	ENSMUST00000163494	1895
Il2rb	ENSMUSG00000068227	ENSMUST00000089398	4194
Galr3	ENSMUSG00000114755	ENSMUST00000058004	1245
Ribc2	ENSMUSG00000022431	ENSMUST00000023067	1674
Tnfrsf13c	ENSMUSG00000068105	ENSMUST00000089161	1924
Tnfrsf13c	ENSMUSG00000068105	ENSMUST00000109535	1983
Tnfrsf13c	ENSMUSG00000068105	ENSMUST00000231049	627
Rarg	ENSMUSG00000001288	ENSMUST00000043172	2953
Gm7489	ENSMUSG00000072584	ENSMUST00000100666	1222
Tonsl	ENSMUSG00000059323	ENSMUST00000168185	4235
AC140267.1	ENSMUSG00000115798	ENSMUST00000226485	213
Sstr3	ENSMUSG00000044933	ENSMUST00000053239	4275
Fam227a	ENSMUSG00000042564	ENSMUST00000229064	2271
Fam227a	ENSMUSG00000042564	ENSMUST00000109648	5187
Fam227a	ENSMUSG00000042564	ENSMUST00000187519	2283
Prph	ENSMUSG00000023484	ENSMUST00000024249	1757
Gsdmc3	ENSMUSG00000055827	ENSMUST00000185526	2179
Gsdmc3	ENSMUSG00000055827	ENSMUST00000190682	2140
Gsdmc3	ENSMUSG00000055827	ENSMUST00000089894	1443
Sharpin	ENSMUSG00000022552	ENSMUST00000023211	1734
Pphln1	ENSMUSG00000036167	ENSMUST00000229071	1198
Pphln1	ENSMUSG00000036167	ENSMUST00000068457	3351
Pphln1	ENSMUSG00000036167	ENSMUST00000109256	1154
Pphln1	ENSMUSG00000036167	ENSMUST00000165935	3473
Gsdmd	ENSMUSG00000022575	ENSMUST00000023238	1792
Phf20l1	ENSMUSG00000072501	ENSMUST00000229160	9383
Phf20l1	ENSMUSG00000072501	ENSMUST00000048188	6665
Phf20l1	ENSMUSG00000072501	ENSMUST00000230948	6584
Shisal1	ENSMUSG00000062760	ENSMUST00000239449	5915
Shisal1	ENSMUSG00000062760	ENSMUST00000080751	5917
Pkdrej	ENSMUSG00000052496	ENSMUST00000064370	7065
Kifc2	ENSMUSG00000004187	ENSMUST00000230451	3009
Kifc2	ENSMUSG00000004187	ENSMUST00000004294	3218
Wnt7b	ENSMUSG00000022382	ENSMUST00000109424	3134
Wnt7b	ENSMUSG00000022382	ENSMUST00000229191	2521
Eif3e	ENSMUSG00000022336	ENSMUST00000022960	1506
Sqle	ENSMUSG00000022351	ENSMUST00000022977	2758
Hdac7	ENSMUSG00000022475	ENSMUST00000118294	4069
Hdac7	ENSMUSG00000022475	ENSMUST00000079838	3985
Hdac7	ENSMUSG00000022475	ENSMUST00000116409	4113
Hdac7	ENSMUSG00000022475	ENSMUST00000088402	4223
Hdac7	ENSMUSG00000022475	ENSMUST00000119670	3899
Hdac7	ENSMUSG00000022475	ENSMUST00000116408	4226
Hdac7	ENSMUSG00000022475	ENSMUST00000121514	3767
Gm21973	ENSMUSG00000094814	ENSMUST00000157020	358
Tssk5	ENSMUSG00000060794	ENSMUST00000071119	1518
Slurp2	ENSMUSG00000075605	ENSMUST00000057932	545
Rac2	ENSMUSG00000033220	ENSMUST00000043214	3038
Nrbp2	ENSMUSG00000075590	ENSMUST00000228366	3192
C1qtnf3	ENSMUSG00000058914	ENSMUST00000110523	2088
C1qtnf3	ENSMUSG00000058914	ENSMUST00000022853	2338
Selenoo	ENSMUSG00000035757	ENSMUST00000082439	2383
Bop1	ENSMUSG00000022557	ENSMUST00000023217	2491
Troap	ENSMUSG00000032783	ENSMUST00000230054	2639
Troap	ENSMUSG00000032783	ENSMUST00000039665	2255
Apol7e	ENSMUSG00000071716	ENSMUST00000096358	2208
Pou6f1	ENSMUSG00000009739	ENSMUST00000073837	4953
Pou6f1	ENSMUSG00000009739	ENSMUST00000176271	4575
Nipbl	ENSMUSG00000022141	ENSMUST00000052965	9423
Rtl6	ENSMUSG00000055745	ENSMUST00000069476	4426
Ncald	ENSMUSG00000051359	ENSMUST00000120746	3407
Ncald	ENSMUSG00000051359	ENSMUST00000090150	3733
Ncald	ENSMUSG00000051359	ENSMUST00000119730	3295
Ncald	ENSMUSG00000051359	ENSMUST00000168992	3538
Ncald	ENSMUSG00000051359	ENSMUST00000116445	858
1110038F14Rik	ENSMUSG00000063236	ENSMUST00000071792	1043
1110038F14Rik	ENSMUSG00000063236	ENSMUST00000230274	1111
1110038F14Rik	ENSMUSG00000063236	ENSMUST00000229229	1131
Pycrl	ENSMUSG00000022571	ENSMUST00000053918	1339
Bcdin3d	ENSMUSG00000037525	ENSMUST00000040313	1276
Capsl	ENSMUSG00000039676	ENSMUST00000042360	949
Gm21798	ENSMUSG00000094296	ENSMUST00000180105	261
Tspo	ENSMUSG00000041736	ENSMUST00000047419	837
Spatc1	ENSMUSG00000049653	ENSMUST00000074173	1605
Eef1d	ENSMUSG00000055762	ENSMUST00000109972	1624
Eef1d	ENSMUSG00000055762	ENSMUST00000154584	2312
Eef1d	ENSMUSG00000055762	ENSMUST00000116440	896
Krt73	ENSMUSG00000063661	ENSMUST00000063292	2168
Slc25a17	ENSMUSG00000022404	ENSMUST00000023040	1724
Gm44502	ENSMUSG00000116461	ENSMUST00000052315	4296
Dcstamp	ENSMUSG00000022303	ENSMUST00000022913	1997
Ttll1	ENSMUSG00000022442	ENSMUST00000109480	1876
Ttll1	ENSMUSG00000022442	ENSMUST00000016897	2060
Lrrc14	ENSMUSG00000033728	ENSMUST00000137649	2832
Lrrc14	ENSMUSG00000033728	ENSMUST00000155735	2286
Lrrc14	ENSMUSG00000033728	ENSMUST00000127208	4849
Lrrc14	ENSMUSG00000033728	ENSMUST00000036423	2093
Ano6	ENSMUSG00000064210	ENSMUST00000071874	4927
Slurp1	ENSMUSG00000022596	ENSMUST00000190433	2859
Commd5	ENSMUSG00000055041	ENSMUST00000068407	1037
Commd5	ENSMUSG00000055041	ENSMUST00000109793	920
Ly6g	ENSMUSG00000022582	ENSMUST00000190262	941
Mrpl13	ENSMUSG00000022370	ENSMUST00000172387	1223
Tubgcp6	ENSMUSG00000051786	ENSMUST00000041656	5357
Tubgcp6	ENSMUSG00000051786	ENSMUST00000109353	7635
Rnf19a	ENSMUSG00000022280	ENSMUST00000022890	4277
Anks3	ENSMUSG00000022515	ENSMUST00000023157	2398
Cluap1	ENSMUSG00000014232	ENSMUST00000040881	1779
Hlcs	ENSMUSG00000040820	ENSMUST00000227141	4021
Hlcs	ENSMUSG00000040820	ENSMUST00000163193	5371
Hlcs	ENSMUSG00000040820	ENSMUST00000228910	4150
Hlcs	ENSMUSG00000040820	ENSMUST00000099512	4833
Nxpe3	ENSMUSG00000075033	ENSMUST00000099705	6436
Abcc1	ENSMUSG00000023088	ENSMUST00000100167	6792
Rtp2	ENSMUSG00000047531	ENSMUST00000061030	2428
Sim2	ENSMUSG00000062713	ENSMUST00000072182	3999
Atp5j	ENSMUSG00000022890	ENSMUST00000114191	742
Atp5j	ENSMUSG00000022890	ENSMUST00000023608	809
Atp5j	ENSMUSG00000022890	ENSMUST00000114193	680
Arvcf	ENSMUSG00000000325	ENSMUST00000115612	4218
Arvcf	ENSMUSG00000000325	ENSMUST00000232025	3888
Arvcf	ENSMUSG00000000325	ENSMUST00000115610	3829
Arvcf	ENSMUSG00000000325	ENSMUST00000115614	4698
Arvcf	ENSMUSG00000000325	ENSMUST00000090103	4622
Arvcf	ENSMUSG00000000325	ENSMUST00000115613	4236
Arvcf	ENSMUSG00000000325	ENSMUST00000150253	4232
Hgd	ENSMUSG00000022821	ENSMUST00000160847	1702
Gm10061	ENSMUSG00000059113	ENSMUST00000073111	465
Igll1	ENSMUSG00000075370	ENSMUST00000100136	870
Tigit	ENSMUSG00000071552	ENSMUST00000096065	919
Hmox2	ENSMUSG00000004070	ENSMUST00000118885	1392
Hmox2	ENSMUSG00000004070	ENSMUST00000120232	1287
Hmox2	ENSMUSG00000004070	ENSMUST00000004172	1730
Cd200r2	ENSMUSG00000090176	ENSMUST00000102805	1750
Cd96	ENSMUSG00000022657	ENSMUST00000023336	2184
Alcam	ENSMUSG00000022636	ENSMUST00000023312	6036
Alcam	ENSMUSG00000022636	ENSMUST00000170035	1917
Retnlb	ENSMUSG00000022650	ENSMUST00000023328	696
Ppp1r2	ENSMUSG00000047714	ENSMUST00000060188	4078
Polq	ENSMUSG00000034206	ENSMUST00000054034	8552
Gm20518	ENSMUSG00000092470	ENSMUST00000150068	3811
Gabrr3	ENSMUSG00000074991	ENSMUST00000114341	4271
Tra2b	ENSMUSG00000022858	ENSMUST00000161286	3403
Socs1	ENSMUSG00000038037	ENSMUST00000038099	2785
Socs1	ENSMUSG00000038037	ENSMUST00000229866	2908
1810013L24Rik	ENSMUSG00000022507	ENSMUST00000023150	4072
Iqcg	ENSMUSG00000035578	ENSMUST00000115100	5618
Olfr15	ENSMUSG00000059043	ENSMUST00000214238	6135
Olfr15	ENSMUSG00000059043	ENSMUST00000214590	6240
Olfr15	ENSMUSG00000059043	ENSMUST00000080917	939
Olfr169	ENSMUSG00000068535	ENSMUST00000216070	2328
Olfr169	ENSMUSG00000068535	ENSMUST00000215476	2476
Olfr169	ENSMUSG00000068535	ENSMUST00000090062	942
Olfr169	ENSMUSG00000068535	ENSMUST00000215040	2316
Gm20741	ENSMUSG00000116636	ENSMUST00000232664	781
Lmln	ENSMUSG00000022802	ENSMUST00000023497	6147
Fetub	ENSMUSG00000022871	ENSMUST00000023587	1544
Fetub	ENSMUSG00000022871	ENSMUST00000232097	1597
Fetub	ENSMUSG00000022871	ENSMUST00000170805	1520
Fetub	ENSMUSG00000022871	ENSMUST00000167399	1421
Fetub	ENSMUSG00000022871	ENSMUST00000231768	1572
Iglv1	ENSMUSG00000076934	ENSMUST00000103746	391
Son	ENSMUSG00000022961	ENSMUST00000114037	8399
Son	ENSMUSG00000022961	ENSMUST00000117633	8731
Cip2a	ENSMUSG00000033031	ENSMUST00000048374	3974
Krtap6-5	ENSMUSG00000062400	ENSMUST00000074637	595
Ltn1	ENSMUSG00000052299	ENSMUST00000039449	7743
Olfr161	ENSMUSG00000051003	ENSMUST00000216259	7133
Olfr161	ENSMUSG00000051003	ENSMUST00000061541	942
Gm28539	ENSMUSG00000099908	ENSMUST00000190050	2982
Hes1	ENSMUSG00000022528	ENSMUST00000023171	1468
Slc5a3	ENSMUSG00000089774	ENSMUST00000113975	10913
Nubp1	ENSMUSG00000022503	ENSMUST00000023146	2121
Nectin3	ENSMUSG00000022656	ENSMUST00000023334	3062
Nectin3	ENSMUSG00000022656	ENSMUST00000023335	9116
Cfap44	ENSMUSG00000071550	ENSMUST00000099742	6583
Cfap44	ENSMUSG00000071550	ENSMUST00000120049	6199
Snn	ENSMUSG00000037972	ENSMUST00000228962	847
Snn	ENSMUSG00000037972	ENSMUST00000089011	2872
Tnp2	ENSMUSG00000043050	ENSMUST00000051297	554
Ufd1	ENSMUSG00000005262	ENSMUST00000115578	2078
Ufd1	ENSMUSG00000005262	ENSMUST00000005394	1996
Senp7	ENSMUSG00000052917	ENSMUST00000089360	4802
Senp7	ENSMUSG00000052917	ENSMUST00000089362	4825
Hspbap1	ENSMUSG00000022849	ENSMUST00000231579	1703
Cfap298	ENSMUSG00000022972	ENSMUST00000023694	1430
Mcm4	ENSMUSG00000022673	ENSMUST00000023353	3589
Gcsam	ENSMUSG00000022659	ENSMUST00000161347	1796
Gcsam	ENSMUSG00000022659	ENSMUST00000023339	3315
Krtap19-5	ENSMUSG00000051802	ENSMUST00000053460	490
Lsamp	ENSMUSG00000061080	ENSMUST00000099761	8794
Impg2	ENSMUSG00000035270	ENSMUST00000160116	3992
Impg2	ENSMUSG00000035270	ENSMUST00000069936	6890
Filip1l	ENSMUSG00000043336	ENSMUST00000159816	4452
Urb1	ENSMUSG00000039929	ENSMUST00000140920	7344
Emp2	ENSMUSG00000022505	ENSMUST00000078357	3440
Shisa9	ENSMUSG00000022494	ENSMUST00000023138	4326
Shisa9	ENSMUSG00000022494	ENSMUST00000170672	3421
Zfp597	ENSMUSG00000039789	ENSMUST00000090522	5668
Arl13b	ENSMUSG00000022911	ENSMUST00000089289	3528
Pros1	ENSMUSG00000022912	ENSMUST00000023629	3303
Igf2bp2	ENSMUSG00000033581	ENSMUST00000100052	3899
Olfr202	ENSMUSG00000048810	ENSMUST00000217485	1321
Olfr202	ENSMUSG00000048810	ENSMUST00000201687	1232
Olfr202	ENSMUSG00000048810	ENSMUST00000049859	924
Phldb2	ENSMUSG00000033149	ENSMUST00000076333	5347
Phldb2	ENSMUSG00000033149	ENSMUST00000036355	5483
Gspt1	ENSMUSG00000062203	ENSMUST00000080030	2898
Gspt1	ENSMUSG00000062203	ENSMUST00000167571	3716
Ropn1	ENSMUSG00000022832	ENSMUST00000023530	875
Ift57	ENSMUSG00000032965	ENSMUST00000046777	2601
Cdip1	ENSMUSG00000004071	ENSMUST00000004173	3953
Cdip1	ENSMUSG00000004071	ENSMUST00000118703	2554
Qtrt2	ENSMUSG00000022704	ENSMUST00000239112	1303
Snap29	ENSMUSG00000022765	ENSMUST00000023449	3447
Il10rb	ENSMUSG00000022969	ENSMUST00000023691	1850
Spag6l	ENSMUSG00000022783	ENSMUST00000023468	2416
Clic6	ENSMUSG00000022949	ENSMUST00000023670	3758
Get1	ENSMUSG00000023147	ENSMUST00000023913	2495
Gbe1	ENSMUSG00000022707	ENSMUST00000163832	2984
Gbe1	ENSMUSG00000022707	ENSMUST00000170464	2736
Gbe1	ENSMUSG00000022707	ENSMUST00000023393	2846
Cldnd1	ENSMUSG00000022744	ENSMUST00000162057	1540
Cldnd1	ENSMUSG00000022744	ENSMUST00000023426	2147
Wdr53	ENSMUSG00000022787	ENSMUST00000023474	1394
Wdr53	ENSMUSG00000022787	ENSMUST00000178573	1153
Klhl24	ENSMUSG00000062901	ENSMUST00000023509	8172
Golgb1	ENSMUSG00000034243	ENSMUST00000114812	11001
Golgb1	ENSMUSG00000034243	ENSMUST00000039855	10847
Usp25	ENSMUSG00000022867	ENSMUST00000023580	4776
Usp25	ENSMUSG00000022867	ENSMUST00000239066	4986
Zdhhc19	ENSMUSG00000052363	ENSMUST00000064192	1323
Zdhhc19	ENSMUSG00000052363	ENSMUST00000231510	1181
Olfr181	ENSMUSG00000090951	ENSMUST00000205742	1104
Olfr181	ENSMUSG00000090951	ENSMUST00000205986	1891
Olfr181	ENSMUSG00000090951	ENSMUST00000075361	1391
Igsf11	ENSMUSG00000022790	ENSMUST00000023478	3443
Nrip1	ENSMUSG00000048490	ENSMUST00000054178	4529
Nrip1	ENSMUSG00000048490	ENSMUST00000121927	7868
Chrd	ENSMUSG00000006958	ENSMUST00000007171	3275
Chrd	ENSMUSG00000006958	ENSMUST00000232646	3076
Eef1akmt4	ENSMUSG00000115219	ENSMUST00000115522	1134
Bmerb1	ENSMUSG00000044117	ENSMUST00000056521	2394
Gm10228	ENSMUSG00000068074	ENSMUST00000089105	550
Mx2	ENSMUSG00000023341	ENSMUST00000024112	2417
Itgb2l	ENSMUSG00000000157	ENSMUST00000000161	2633
Itgb2l	ENSMUSG00000000157	ENSMUST00000113773	2806
Ftdc1	ENSMUSG00000075002	ENSMUST00000099663	713
Krtap19-2	ENSMUSG00000057650	ENSMUST00000076186	643
Eef2kmt	ENSMUSG00000022544	ENSMUST00000064635	2170
Sdf2l1	ENSMUSG00000022769	ENSMUST00000023453	1108
Fbxo40	ENSMUSG00000047746	ENSMUST00000075869	5137
Fbxo40	ENSMUSG00000047746	ENSMUST00000114806	2518
Rtn4r	ENSMUSG00000043811	ENSMUST00000059589	1938
Slc25a1	ENSMUSG00000003528	ENSMUST00000003622	1666
1700037C18Rik	ENSMUSG00000005983	ENSMUST00000115859	2592
1700037C18Rik	ENSMUSG00000005983	ENSMUST00000177323	915
Krtap14	ENSMUSG00000074928	ENSMUST00000189774	856
Krtap22-2	ENSMUSG00000095992	ENSMUST00000178913	365
Itgb5	ENSMUSG00000022817	ENSMUST00000115028	3282
Il1rap	ENSMUSG00000022514	ENSMUST00000023156	4520
Csta1	ENSMUSG00000034362	ENSMUST00000096090	2783
Gm36028	ENSMUSG00000108763	ENSMUST00000205931	1161
Kcne1	ENSMUSG00000039639	ENSMUST00000166707	602
Kcne1	ENSMUSG00000039639	ENSMUST00000051705	3174
Tmem50b	ENSMUSG00000022964	ENSMUST00000023686	2347
St6gal1	ENSMUSG00000022885	ENSMUST00000115335	2289
St6gal1	ENSMUSG00000022885	ENSMUST00000178797	4177
St6gal1	ENSMUSG00000022885	ENSMUST00000023601	4506
Dnajb11	ENSMUSG00000004460	ENSMUST00000004574	1927
Dnajb11	ENSMUSG00000004460	ENSMUST00000166487	2513
Dnajb11	ENSMUSG00000004460	ENSMUST00000178320	1628
Mrpl39	ENSMUSG00000022889	ENSMUST00000116584	2294
Iglc2	ENSMUSG00000076937	ENSMUST00000103749	606
Iglc2	ENSMUSG00000076937	ENSMUST00000198182	458
Snx4	ENSMUSG00000022808	ENSMUST00000023502	3161
Ttc3	ENSMUSG00000040785	ENSMUST00000117648	7415
Ttc3	ENSMUSG00000040785	ENSMUST00000232660	8298
Ttc3	ENSMUSG00000040785	ENSMUST00000232395	8007
Mefv	ENSMUSG00000022534	ENSMUST00000100222	2739
Mefv	ENSMUSG00000022534	ENSMUST00000229725	2584
Mefv	ENSMUSG00000022534	ENSMUST00000023180	3096
Synj1	ENSMUSG00000022973	ENSMUST00000121759	7090
Synj1	ENSMUSG00000022973	ENSMUST00000170853	7012
Rpl24	ENSMUSG00000098274	ENSMUST00000023269	677
Pi4ka	ENSMUSG00000041720	ENSMUST00000232232	6630
Pi4ka	ENSMUSG00000041720	ENSMUST00000036161	6431
Cryzl1	ENSMUSG00000058240	ENSMUST00000073466	1965
Cd47	ENSMUSG00000055447	ENSMUST00000229206	1316
Bcl6	ENSMUSG00000022508	ENSMUST00000023151	3525
Gm11146	ENSMUSG00000079546	ENSMUST00000114231	96
Pkp2	ENSMUSG00000041957	ENSMUST00000039408	2918
Atg3	ENSMUSG00000022663	ENSMUST00000023343	2057
Krtap19-4	ENSMUSG00000043982	ENSMUST00000051103	304
Ciita	ENSMUSG00000022504	ENSMUST00000230450	4360
Ciita	ENSMUSG00000022504	ENSMUST00000230395	4237
Ciita	ENSMUSG00000022504	ENSMUST00000230146	3953
Ciita	ENSMUSG00000022504	ENSMUST00000023147	6007
Lca5l	ENSMUSG00000045275	ENSMUST00000113804	3162
Lca5l	ENSMUSG00000045275	ENSMUST00000054855	2508
Lca5l	ENSMUSG00000045275	ENSMUST00000233151	2737
Adcy5	ENSMUSG00000022840	ENSMUST00000114913	7008
Ifnar2	ENSMUSG00000022971	ENSMUST00000089042	2580
Ifnar2	ENSMUSG00000022971	ENSMUST00000023693	3047
Ifnar2	ENSMUSG00000022971	ENSMUST00000117836	1099
Map3k7cl	ENSMUSG00000025610	ENSMUST00000026700	1652
P2rx6	ENSMUSG00000022758	ENSMUST00000023441	2345
Pigp	ENSMUSG00000022940	ENSMUST00000232294	548
Pigp	ENSMUSG00000022940	ENSMUST00000113905	758
Pigp	ENSMUSG00000022940	ENSMUST00000113906	745
Krtap27-1	ENSMUSG00000090515	ENSMUST00000165580	646
App	ENSMUSG00000022892	ENSMUST00000227021	3264
App	ENSMUSG00000022892	ENSMUST00000227723	8167
App	ENSMUSG00000022892	ENSMUST00000226232	3120
App	ENSMUSG00000022892	ENSMUST00000226801	3299
Rogdi	ENSMUSG00000022540	ENSMUST00000202281	1355
Rogdi	ENSMUSG00000022540	ENSMUST00000023191	1431
Rogdi	ENSMUSG00000022540	ENSMUST00000090453	652
Pigz	ENSMUSG00000045625	ENSMUST00000052174	2184
Fam162a	ENSMUSG00000003955	ENSMUST00000004057	718
Eif4a2	ENSMUSG00000022884	ENSMUST00000023599	2208
Ppil2	ENSMUSG00000022771	ENSMUST00000231712	3088
Ppil2	ENSMUSG00000022771	ENSMUST00000164458	2190
Ppil2	ENSMUSG00000022771	ENSMUST00000023455	2333
Krtap13	ENSMUSG00000050224	ENSMUST00000053149	892
Gm11172	ENSMUSG00000079740	ENSMUST00000115822	63
Prkdc	ENSMUSG00000022672	ENSMUST00000023352	12647
Olfr195	ENSMUSG00000062608	ENSMUST00000075381	995
Olfr195	ENSMUSG00000062608	ENSMUST00000216957	2077
Krtap13-1	ENSMUSG00000056350	ENSMUST00000060494	750
Ubn1	ENSMUSG00000039473	ENSMUST00000229126	5589
Ubn1	ENSMUSG00000039473	ENSMUST00000052449	6455
Ubn1	ENSMUSG00000039473	ENSMUST00000230703	6356
Cldn8	ENSMUSG00000050520	ENSMUST00000049697	2356
Ccdc50	ENSMUSG00000038127	ENSMUST00000039443	2192
Ccdc50	ENSMUSG00000038127	ENSMUST00000096127	1096
Ccdc50	ENSMUSG00000038127	ENSMUST00000239351	1779
Ccdc50	ENSMUSG00000038127	ENSMUST00000100026	7089
Zbtb20	ENSMUSG00000022708	ENSMUST00000114694	26901
Zbtb20	ENSMUSG00000022708	ENSMUST00000114690	2759
Zbtb20	ENSMUSG00000022708	ENSMUST00000114695	2977
Zbtb20	ENSMUSG00000022708	ENSMUST00000079441	3086
Zbtb20	ENSMUSG00000022708	ENSMUST00000114691	2891
Dtx3l	ENSMUSG00000049502	ENSMUST00000081933	5309
B4galt4	ENSMUSG00000022793	ENSMUST00000023482	2304
B4galt4	ENSMUSG00000022793	ENSMUST00000114712	2168
Slc12a8	ENSMUSG00000035506	ENSMUST00000121925	2656
Slc12a8	ENSMUSG00000035506	ENSMUST00000059056	3166
Krtap11-1	ENSMUSG00000091212	ENSMUST00000171542	1008
Slx4	ENSMUSG00000039738	ENSMUST00000040790	5706
Fam43a	ENSMUSG00000046546	ENSMUST00000059078	3075
Tmem41a	ENSMUSG00000022856	ENSMUST00000023562	1360
Cox17	ENSMUSG00000046516	ENSMUST00000050273	444
Cox17	ENSMUSG00000046516	ENSMUST00000120495	3690
Btla	ENSMUSG00000052013	ENSMUST00000063654	1598
Btla	ENSMUSG00000052013	ENSMUST00000102802	3251
Gm37419	ENSMUSG00000110291	ENSMUST00000210705	114
Map6d1	ENSMUSG00000041205	ENSMUST00000040880	3280
Rubcn	ENSMUSG00000035629	ENSMUST00000089684	5311
Rubcn	ENSMUSG00000035629	ENSMUST00000119810	3371
Rubcn	ENSMUSG00000035629	ENSMUST00000040986	5257
Rubcn	ENSMUSG00000035629	ENSMUST00000115105	5255
Ephb3	ENSMUSG00000005958	ENSMUST00000006112	4185
Pdia5	ENSMUSG00000022844	ENSMUST00000023550	1809
Gm9789	ENSMUSG00000044227	ENSMUST00000062524	397
Krtap8-1	ENSMUSG00000059632	ENSMUST00000072280	574
Gm21833	ENSMUSG00000094030	ENSMUST00000177665	1500
Tprg	ENSMUSG00000048399	ENSMUST00000056087	1084
Nit2	ENSMUSG00000022751	ENSMUST00000023432	1286
Bdh1	ENSMUSG00000046598	ENSMUST00000115226	1496
Bdh1	ENSMUSG00000046598	ENSMUST00000089759	1711
Bdh1	ENSMUSG00000046598	ENSMUST00000115227	3122
Cd200	ENSMUSG00000022661	ENSMUST00000023341	2085
Cd200	ENSMUSG00000022661	ENSMUST00000163230	2347
Fstl1	ENSMUSG00000022816	ENSMUST00000114763	3789
4930562C15Rik	ENSMUSG00000022518	ENSMUST00000100211	3824
Gsc2	ENSMUSG00000022738	ENSMUST00000012279	1172
Gsc2	ENSMUSG00000022738	ENSMUST00000232493	725
Olig1	ENSMUSG00000046160	ENSMUST00000056882	2162
Cyp2ab1	ENSMUSG00000022818	ENSMUST00000182741	1497
Olfr170	ENSMUSG00000062245	ENSMUST00000218837	1008
