symbol	gene_id	transcript_id	length
DRC7	ENSG00000159625	ENST00000394337	2906
DRC7	ENSG00000159625	ENST00000360716	3387
CSNK2A2	ENSG00000070770	ENST00000262506	1887
CORO7	ENSG00000262246	ENST00000251166	3472
TEPSIN	ENSG00000167302	ENST00000637944	2455
CD300E	ENSG00000186407	ENST00000392619	3503
WDR81	ENSG00000167716	ENST00000409644	6982
RBFOX3	ENSG00000167281	ENST00000580155	1519
FOXJ1	ENSG00000129654	ENST00000322957	2587
NOG	ENSG00000183691	ENST00000332822	1913
ENSG00000284526	ENSG00000284526	ENST00000640006	4781
ENSG00000284526	ENSG00000284526	ENST00000710623	1253
ENSG00000284526	ENSG00000284526	ENST00000713548	852
CHCT1	ENSG00000141371	ENST00000269127	975
SLC6A4	ENSG00000108576	ENST00000650711	6335
SLC6A4	ENSG00000108576	ENST00000401766	6543
SLC6A4	ENSG00000108576	ENST00000261707	6604
UTP6	ENSG00000108651	ENST00000261708	4330
NGFR	ENSG00000064300	ENST00000172229	3408
MIEF2	ENSG00000177427	ENST00000323019	3236
CTNS	ENSG00000040531	ENST00000673965	2657
CTNS	ENSG00000040531	ENST00000046640	4139
MYO18A	ENSG00000196535	ENST00000704659	7538
CBX1	ENSG00000108468	ENST00000393408	2422
CBX1	ENSG00000108468	ENST00000225603	2182
ZACN	ENSG00000186919	ENST00000334586	1475
ADAM11	ENSG00000073670	ENST00000200557	4614
ALOX12	ENSG00000108839	ENST00000251535	2392
ODF4	ENSG00000184650	ENST00000328248	1180
UBE2Z	ENSG00000159202	ENST00000360943	3084
SPPL2C	ENSG00000185294	ENST00000329196	2187
SPDYE4	ENSG00000183318	ENST00000328794	923
SPDYE4	ENSG00000183318	ENST00000689094	2307
SPDYE4	ENSG00000183318	ENST00000688021	1271
LHX1	ENSG00000273706	ENST00000614239	3425
NSF	ENSG00000073969	ENST00000398238	3983
NSF	ENSG00000073969	ENST00000706392	2587
KCNJ12	ENSG00000184185	ENST00000583088	5263
KCNJ12	ENSG00000184185	ENST00000331718	2198
ABR	ENSG00000159842	ENST00000302538	5395
RAB37	ENSG00000172794	ENST00000392614	2704
NACA2	ENSG00000253506	ENST00000521764	799
ENSG00000264058	ENSG00000264058	ENST00000476049	2502
C17orf99	ENSG00000187997	ENST00000340363	1072
ZSWIM7	ENSG00000214941	ENST00000472495	703
ZSWIM7	ENSG00000214941	ENST00000399277	2020
GLP2R	ENSG00000065325	ENST00000262441	4196
KRBA2	ENSG00000184619	ENST00000643221	3209
ASIC2	ENSG00000108684	ENST00000359872	3179
TRIM25	ENSG00000121060	ENST00000537230	2915
TRIM25	ENSG00000121060	ENST00000316881	5745
INCA1	ENSG00000196388	ENST00000576820	973
INCA1	ENSG00000196388	ENST00000574617	1260
INCA1	ENSG00000196388	ENST00000695324	1051
UNC119	ENSG00000109103	ENST00000335765	1379
KRT38	ENSG00000171360	ENST00000246646	2691
LGALS3BP	ENSG00000108679	ENST00000262776	2202
C17orf58	ENSG00000186665	ENST00000449250	1082
HSPB9	ENSG00000260325	ENST00000565659	549
ARHGEF15	ENSG00000198844	ENST00000421050	4138
ARHGEF15	ENSG00000198844	ENST00000361926	4196
KRT20	ENSG00000171431	ENST00000167588	1804
GRB2	ENSG00000177885	ENST00000392564	3182
GRB2	ENSG00000177885	ENST00000316804	3273
GRB2	ENSG00000177885	ENST00000392562	3729
CAMKK1	ENSG00000004660	ENST00000348335	3572
FAM222B	ENSG00000173065	ENST00000452648	4246
FAM222B	ENSG00000173065	ENST00000577376	4162
FAM222B	ENSG00000173065	ENST00000581229	4169
FAM222B	ENSG00000173065	ENST00000583307	4147
FAM222B	ENSG00000173065	ENST00000581407	4128
FAM222B	ENSG00000173065	ENST00000577513	4302
INTS2	ENSG00000108506	ENST00000251334	6128
INTS2	ENSG00000108506	ENST00000647009	5837
H3-3B	ENSG00000132475	ENST00000586607	551
H3-3B	ENSG00000132475	ENST00000587560	551
H3-3B	ENSG00000132475	ENST00000589599	576
H3-3B	ENSG00000132475	ENST00000254810	2705
ITGB4	ENSG00000132470	ENST00000449880	5845
TMC8	ENSG00000167895	ENST00000318430	4426
MFSD6L	ENSG00000185156	ENST00000329805	2256
DHX58	ENSG00000108771	ENST00000251642	2591
SCIMP	ENSG00000161929	ENST00000574081	2424
DHRS7C	ENSG00000184544	ENST00000330255	1006
KRT39	ENSG00000196859	ENST00000355612	1752
TSEN54	ENSG00000182173	ENST00000333213	1937
PSMD3	ENSG00000108344	ENST00000264639	2147
LRRC37A2	ENSG00000238083	ENST00000576629	5415
DCAF7	ENSG00000136485	ENST00000614556	6324
KDM6B	ENSG00000132510	ENST00000254846	6713
XYLT2	ENSG00000015532	ENST00000017003	3507
PRR15L	ENSG00000167183	ENST00000300557	1524
SPHK1	ENSG00000176170	ENST00000545180	2238
SPHK1	ENSG00000176170	ENST00000392496	1779
SPHK1	ENSG00000176170	ENST00000592299	1816
RNF227	ENSG00000179859	ENST00000324348	2850
TNFSF12	ENSG00000239697	ENST00000293825	1377
SRCIN1	ENSG00000277363	ENST00000621492	4644
ENSG00000289764	ENSG00000289764	ENST00000699258	60
ENSG00000267318	ENSG00000267318	ENST00000591035	481
SCRN2	ENSG00000141295	ENST00000290216	1496
ALOXE3	ENSG00000179148	ENST00000448843	3205
ALOXE3	ENSG00000179148	ENST00000318227	3053
ALOXE3	ENSG00000179148	ENST00000380149	3362
SCO1	ENSG00000133028	ENST00000255390	9577
COL1A1	ENSG00000108821	ENST00000225964	5914
DNAJC7	ENSG00000168259	ENST00000457167	1806
HOXB4	ENSG00000182742	ENST00000332503	2002
GJC1	ENSG00000182963	ENST00000330514	3295
GJC1	ENSG00000182963	ENST00000590758	7566
GJC1	ENSG00000182963	ENST00000592524	7692
ANKFN1	ENSG00000153930	ENST00000566473	3840
TMEM199	ENSG00000244045	ENST00000292114	3082
TNK1	ENSG00000174292	ENST00000570896	3122
TNK1	ENSG00000174292	ENST00000688331	2761
EPX	ENSG00000121053	ENST00000225371	2719
WIPF2	ENSG00000171475	ENST00000323571	7492
WIPF2	ENSG00000171475	ENST00000585043	2693
WIPF2	ENSG00000171475	ENST00000583130	1529
LIAT1	ENSG00000187624	ENST00000360127	1841
TRARG1	ENSG00000184811	ENST00000333813	3588
FAM104A	ENSG00000133193	ENST00000403627	2798
KRT19	ENSG00000171345	ENST00000361566	1390
ZNF624	ENSG00000197566	ENST00000311331	4241
ATAD5	ENSG00000176208	ENST00000321990	6873
TBKBP1	ENSG00000198933	ENST00000361722	4121
TBKBP1	ENSG00000198933	ENST00000578982	3342
SLFN13	ENSG00000154760	ENST00000542635	5921
SLFN13	ENSG00000154760	ENST00000285013	8398
SLFN13	ENSG00000154760	ENST00000526861	6004
SLFN13	ENSG00000154760	ENST00000533791	4121
CORO6	ENSG00000167549	ENST00000584969	1416
UNC13D	ENSG00000092929	ENST00000207549	4080
STAT5B	ENSG00000173757	ENST00000698776	5481
STAT5B	ENSG00000173757	ENST00000293328	5079
STAT5B	ENSG00000173757	ENST00000698777	5110
PSME3	ENSG00000131467	ENST00000590720	3182
ZNF286A	ENSG00000187607	ENST00000421016	5541
ZNF286A	ENSG00000187607	ENST00000583566	5284
ZNF286A	ENSG00000187607	ENST00000464847	5616
NDEL1	ENSG00000166579	ENST00000334527	2352
SHBG	ENSG00000129214	ENST00000380450	1267
CCL7	ENSG00000108688	ENST00000378569	810
FN3K	ENSG00000167363	ENST00000300784	1393
TMEM11	ENSG00000178307	ENST00000317635	958
DBF4B	ENSG00000161692	ENST00000315005	3015
JMJD6	ENSG00000070495	ENST00000397625	1621
OXLD1	ENSG00000204237	ENST00000374741	637
SNX11	ENSG00000002919	ENST00000393405	2733
SNX11	ENSG00000002919	ENST00000359238	2992
OTOP3	ENSG00000182938	ENST00000328801	2337
KCNJ16	ENSG00000153822	ENST00000392671	3986
KCNJ16	ENSG00000153822	ENST00000283936	4062
KCNJ16	ENSG00000153822	ENST00000589377	3684
KCNJ16	ENSG00000153822	ENST00000392670	4009
KCNJ16	ENSG00000153822	ENST00000615244	4190
TBX4	ENSG00000121075	ENST00000240335	2470
COG1	ENSG00000166685	ENST00000299886	3014
SMARCE1	ENSG00000073584	ENST00000643683	2492
SMARCE1	ENSG00000073584	ENST00000348513	5150
RNF43	ENSG00000108375	ENST00000584437	5575
RNF43	ENSG00000108375	ENST00000577716	4367
RNF43	ENSG00000108375	ENST00000407977	4522
NEURL4	ENSG00000215041	ENST00000399464	5207
BIRC5	ENSG00000089685	ENST00000350051	2574
ZPBP2	ENSG00000186075	ENST00000348931	2257
DUSP14	ENSG00000276023	ENST00000617516	1474
DUSP14	ENSG00000276023	ENST00000614411	2207
DUSP14	ENSG00000276023	ENST00000613659	1559
MPO	ENSG00000005381	ENST00000225275	3216
MFAP4	ENSG00000166482	ENST00000299610	1820
HSD17B1	ENSG00000108786	ENST00000585807	1274
GAA	ENSG00000171298	ENST00000577106	3594
GAA	ENSG00000171298	ENST00000390015	3549
GAA	ENSG00000171298	ENST00000302262	3751
MSL1	ENSG00000188895	ENST00000398532	5035
SGSM2	ENSG00000141258	ENST00000268989	4878
KRTAP9-3	ENSG00000204873	ENST00000411528	1006
KCNJ18	ENSG00000260458	ENST00000567955	2196
RNF222	ENSG00000189051	ENST00000344001	2786
RNF222	ENSG00000189051	ENST00000399398	3070
MED9	ENSG00000141026	ENST00000268711	2209
LINC02210-CRHR1	ENSG00000263715	ENST00000634540	2695
ARHGAP23	ENSG00000275832	ENST00000622683	5911
CRLF3	ENSG00000176390	ENST00000324238	2873
KRTAP9-6	ENSG00000212659	ENST00000391355	483
NPTX1	ENSG00000171246	ENST00000306773	5439
LLGL1	ENSG00000131899	ENST00000316843	4212
METTL23	ENSG00000181038	ENST00000615984	1171
METTL23	ENSG00000181038	ENST00000341249	1128
HOXB9	ENSG00000170689	ENST00000311177	2586
PCGF2	ENSG00000277258	ENST00000616199	3062
PCGF2	ENSG00000277258	ENST00000611883	2179
PCGF2	ENSG00000277258	ENST00000620225	2634
UBB	ENSG00000170315	ENST00000614404	1056
UBB	ENSG00000170315	ENST00000395839	1012
UBB	ENSG00000170315	ENST00000395837	1014
UBB	ENSG00000170315	ENST00000302182	933
DLX4	ENSG00000108813	ENST00000240306	2018
CD300A	ENSG00000167851	ENST00000360141	1638
TOP3A	ENSG00000177302	ENST00000321105	6596
COASY	ENSG00000068120	ENST00000421097	2071
COASY	ENSG00000068120	ENST00000393818	2479
ANKRD40	ENSG00000154945	ENST00000285243	4166
ALKBH5	ENSG00000091542	ENST00000399138	3159
LGALS9	ENSG00000168961	ENST00000395473	1724
MRM3	ENSG00000171861	ENST00000304478	1729
TRIM65	ENSG00000141569	ENST00000269383	3384
CCL14	ENSG00000276409	ENST00000618404	875
C17orf114	ENSG00000262165	ENST00000635921	379
SMARCD2	ENSG00000108604	ENST00000448276	2464
TBC1D3I	ENSG00000274933	ENST00000621034	2122
HS3ST3B1	ENSG00000125430	ENST00000360954	5369
ENSG00000265303	ENSG00000265303	ENST00000577660	557
SMURF2	ENSG00000108854	ENST00000262435	6240
ENSG00000262730	ENSG00000262730	ENST00000573621	348
SP2	ENSG00000167182	ENST00000376741	3026
MRPL10	ENSG00000159111	ENST00000351111	1749
MNT	ENSG00000070444	ENST00000174618	4925
OMG	ENSG00000126861	ENST00000247271	1775
SLC43A2	ENSG00000167703	ENST00000301335	8133
ALDH3A1	ENSG00000108602	ENST00000225740	1639
ALDH3A1	ENSG00000108602	ENST00000457500	1925
ALDH3A1	ENSG00000108602	ENST00000444455	1771
ITGAE	ENSG00000083457	ENST00000263087	3803
KRT222	ENSG00000213424	ENST00000394052	2703
MYH8	ENSG00000133020	ENST00000403437	6041
COX11	ENSG00000166260	ENST00000299335	3150
MED31	ENSG00000108590	ENST00000225728	1629
METRNL	ENSG00000176845	ENST00000320095	1690
CDC6	ENSG00000094804	ENST00000649662	1948
CDC6	ENSG00000094804	ENST00000209728	4564
PITPNC1	ENSG00000154217	ENST00000580974	6360
MAP3K14	ENSG00000006062	ENST00000376926	4583
MAP3K14	ENSG00000006062	ENST00000344686	4442
MAP3K14	ENSG00000006062	ENST00000617331	3087
VPS25	ENSG00000131475	ENST00000253794	1088
THRA	ENSG00000126351	ENST00000450525	5204
THRA	ENSG00000126351	ENST00000546243	1909
WFIKKN2	ENSG00000173714	ENST00000311378	3417
METTL16	ENSG00000127804	ENST00000263092	5740
AFMID	ENSG00000183077	ENST00000409257	1686
SMYD4	ENSG00000186532	ENST00000305513	4405
EMC6	ENSG00000127774	ENST00000397133	762
EMC6	ENSG00000127774	ENST00000248378	656
NTN1	ENSG00000065320	ENST00000173229	5986
ALOX15B	ENSG00000179593	ENST00000380183	2697
PGAP3	ENSG00000161395	ENST00000300658	2687
CDK12	ENSG00000167258	ENST00000447079	8287
NLGN2	ENSG00000169992	ENST00000302926	4980
NLGN2	ENSG00000169992	ENST00000575301	4374
FSCN2	ENSG00000186765	ENST00000417245	1684
RAB34	ENSG00000109113	ENST00000436730	863
RAB34	ENSG00000109113	ENST00000301043	1592
RAB34	ENSG00000109113	ENST00000395245	1741
CD300C	ENSG00000167850	ENST00000330793	1524
BPTF	ENSG00000171634	ENST00000582467	11789
EFCAB3	ENSG00000172421	ENST00000305286	1546
FLII	ENSG00000177731	ENST00000327031	4181
MRPS23	ENSG00000181610	ENST00000313608	5609
GIP	ENSG00000159224	ENST00000357424	716
DHRS13	ENSG00000167536	ENST00000378895	1929
PIGW	ENSG00000277161	ENST00000620233	2264
PIGW	ENSG00000277161	ENST00000614443	2816
ATXN7L3	ENSG00000087152	ENST00000389384	3811
ATXN7L3	ENSG00000087152	ENST00000587097	3951
EPOP	ENSG00000273604	ENST00000621654	3255
KSR1	ENSG00000141068	ENST00000644974	6026
CDRT4	ENSG00000239704	ENST00000619038	2508
FXR2	ENSG00000129245	ENST00000250113	2987
RFLNB	ENSG00000183688	ENST00000329099	3621
KRTAP9-1	ENSG00000240542	ENST00000398470	753
SLFN5	ENSG00000166750	ENST00000299977	10555
ITGB3	ENSG00000259207	ENST00000559488	5941
PHF12	ENSG00000109118	ENST00000332830	4506
TNFRSF13B	ENSG00000240505	ENST00000261652	1391
ZNF385C	ENSG00000187595	ENST00000692273	2899
CCL3L3	ENSG00000276085	ENST00000619989	784
PDK2	ENSG00000005882	ENST00000503176	3364
ENSG00000125695	ENSG00000125695	ENST00000580553	2128
TOP2A	ENSG00000131747	ENST00000423485	5695
ENSG00000266302	ENSG00000266302	ENST00000448331	8802
POLR2A	ENSG00000181222	ENST00000674977	6312
KRTAP9-2	ENSG00000239886	ENST00000377721	1005
KRT9	ENSG00000171403	ENST00000246662	2296
MYO15B	ENSG00000266714	ENST00000645453	9914
SPMAP1	ENSG00000275489	ENST00000614158	617
WNT3	ENSG00000108379	ENST00000225512	3287
SLFN12L	ENSG00000205045	ENST00000260908	12554
RAC3	ENSG00000169750	ENST00000306897	1038
MPP3	ENSG00000161647	ENST00000398389	2790
CHMP6	ENSG00000176108	ENST00000325167	1664
CLUH	ENSG00000132361	ENST00000651024	5357
KRT10	ENSG00000186395	ENST00000269576	2143
CD7	ENSG00000173762	ENST00000312648	1284
HAP1	ENSG00000173805	ENST00000310778	4087
KCTD11	ENSG00000213859	ENST00000333751	2783
SLC16A5	ENSG00000170190	ENST00000329783	1940
SLC16A5	ENSG00000170190	ENST00000450736	2051
SLC16A5	ENSG00000170190	ENST00000580123	2019
ARL16	ENSG00000214087	ENST00000622299	1087
RNASEK-C17orf49	ENSG00000161939	ENST00000547302	900
BRIP1	ENSG00000136492	ENST00000259008	8182
BRIP1	ENSG00000136492	ENST00000683039	6102
BRIP1	ENSG00000136492	ENST00000682453	5893
DLX3	ENSG00000064195	ENST00000434704	2602
TBC1D3E	ENSG00000278599	ENST00000621587	2082
MIF4GD	ENSG00000125457	ENST00000618645	1345
MIF4GD	ENSG00000125457	ENST00000325102	1319
FOXK2	ENSG00000141568	ENST00000335255	5243
EXOC7	ENSG00000182473	ENST00000634349	2124
SMTNL2	ENSG00000188176	ENST00000389313	2295
CFAP52	ENSG00000166596	ENST00000352665	2166
CFAP97D1	ENSG00000231256	ENST00000449302	3761
NLE1	ENSG00000073536	ENST00000442241	5193
WRAP53	ENSG00000141499	ENST00000431639	1818
WRAP53	ENSG00000141499	ENST00000457584	1828
WRAP53	ENSG00000141499	ENST00000396463	1749
WRAP53	ENSG00000141499	ENST00000316024	4011
MMP28	ENSG00000271447	ENST00000605424	2462
RECQL5	ENSG00000108469	ENST00000317905	3669
SCPEP1	ENSG00000121064	ENST00000262288	1921
CLDN7	ENSG00000181885	ENST00000360325	1542
CLDN7	ENSG00000181885	ENST00000397317	1228
PPP1R27	ENSG00000182676	ENST00000330261	799
PSMB6	ENSG00000142507	ENST00000270586	824
DCXR	ENSG00000169738	ENST00000306869	852
PRKCA	ENSG00000154229	ENST00000413366	8964
LYRM9	ENSG00000232859	ENST00000379102	1419
LYRM9	ENSG00000232859	ENST00000379103	1685
LRRC37B	ENSG00000185158	ENST00000341671	3162
SAP30BP	ENSG00000161526	ENST00000584667	2500
RUNDC1	ENSG00000198863	ENST00000361677	5280
ENSG00000262660	ENSG00000262660	ENST00000571730	1922
TADA2A	ENSG00000276234	ENST00000615182	4236
TADA2A	ENSG00000276234	ENST00000612272	1948
PHF23	ENSG00000040633	ENST00000320316	1978
RAB11FIP4	ENSG00000131242	ENST00000621161	8571
DHRS7B	ENSG00000109016	ENST00000579303	1479
EIF4A3	ENSG00000141543	ENST00000647795	1579
EIF4A3	ENSG00000141543	ENST00000649764	2524
STAT3	ENSG00000168610	ENST00000679014	4890
STAT3	ENSG00000168610	ENST00000404395	2633
STAT3	ENSG00000168610	ENST00000677723	4834
SPATA20	ENSG00000006282	ENST00000634597	2587
CCL15	ENSG00000275718	ENST00000617897	588
TMEM107	ENSG00000179029	ENST00000437139	2263
SLC5A10	ENSG00000154025	ENST00000395645	3966
NT5M	ENSG00000205309	ENST00000389022	1581
FGF11	ENSG00000161958	ENST00000293829	2578
KRTAP1-5	ENSG00000221852	ENST00000361883	1183
HEATR9	ENSG00000270379	ENST00000604834	1970
SLC35G3	ENSG00000164729	ENST00000297307	1874
HEXD	ENSG00000169660	ENST00000327949	2167
HEXD	ENSG00000169660	ENST00000644009	1461
CYTH1	ENSG00000108669	ENST00000589768	3398
CASKIN2	ENSG00000177303	ENST00000321617	4969
CEP112	ENSG00000154240	ENST00000535342	3447
CEP112	ENSG00000154240	ENST00000392769	3517
MRPS7	ENSG00000125445	ENST00000245539	1204
TRIM16	ENSG00000221926	ENST00000578237	3206
TRIM16	ENSG00000221926	ENST00000336708	2900
TRIM16	ENSG00000221926	ENST00000649191	3358
FBF1	ENSG00000188878	ENST00000636174	4874
EPN3	ENSG00000049283	ENST00000268933	3879
GOSR2	ENSG00000108433	ENST00000640051	3932
USH1G	ENSG00000182040	ENST00000614341	3558
ABCA10	ENSG00000154263	ENST00000690296	6008
ABCA10	ENSG00000154263	ENST00000269081	6362
ELP5	ENSG00000170291	ENST00000354429	1522
ELP5	ENSG00000170291	ENST00000396627	1389
ELP5	ENSG00000170291	ENST00000396628	1491
ODAD4	ENSG00000204815	ENST00000377540	3146
LRRC46	ENSG00000141294	ENST00000269025	1885
ERN1	ENSG00000178607	ENST00000433197	7895
PIRT	ENSG00000233670	ENST00000580256	3457
KLHL10	ENSG00000161594	ENST00000293303	2012
PPM1E	ENSG00000175175	ENST00000308249	6560
LRRC37A	ENSG00000176681	ENST00000320254	5177
DGKE	ENSG00000153933	ENST00000284061	8608
CCL13	ENSG00000181374	ENST00000225844	823
MED11	ENSG00000161920	ENST00000293777	836
CCL23	ENSG00000274736	ENST00000615050	628
HOXB1	ENSG00000120094	ENST00000239174	2034
RSKR	ENSG00000167524	ENST00000301037	3772
NPB	ENSG00000183979	ENST00000333383	575
C1QL1	ENSG00000131094	ENST00000253407	1527
LIMD2	ENSG00000136490	ENST00000259006	3192
LIMD2	ENSG00000136490	ENST00000578402	1534
LIMD2	ENSG00000136490	ENST00000578061	756
NFE2L1	ENSG00000082641	ENST00000585291	4390
NFE2L1	ENSG00000082641	ENST00000357480	4672
KRT13	ENSG00000171401	ENST00000246635	1714
CYB561	ENSG00000008283	ENST00000392976	3151
CYB561	ENSG00000008283	ENST00000581573	2344
CYB561	ENSG00000008283	ENST00000360793	2929
CYB561	ENSG00000008283	ENST00000392975	3007
CACNG4	ENSG00000075461	ENST00000262138	3583
SECTM1	ENSG00000141574	ENST00000269389	2003
P2RX5	ENSG00000083454	ENST00000697413	2126
NSRP1	ENSG00000126653	ENST00000247026	2506
ALOX12B	ENSG00000179477	ENST00000647874	2515
ENSG00000264187	ENSG00000264187	ENST00000427497	1693
PFN1	ENSG00000108518	ENST00000225655	807
SARM1	ENSG00000004139	ENST00000585482	10277
TM4SF5	ENSG00000142484	ENST00000270560	714
DHRS11	ENSG00000278535	ENST00000618403	1515
CD79B	ENSG00000007312	ENST00000006750	1246
KRTAP3-3	ENSG00000212899	ENST00000391586	735
PIPOX	ENSG00000179761	ENST00000323372	2169
OTOP2	ENSG00000183034	ENST00000331427	2150
UNC45B	ENSG00000141161	ENST00000394570	5668
IFT20	ENSG00000109083	ENST00000395418	860
IFT20	ENSG00000109083	ENST00000585313	852
VEZF1	ENSG00000136451	ENST00000581208	4630
CA4	ENSG00000167434	ENST00000300900	1123
OVCA2	ENSG00000262664	ENST00000572195	1031
ACBD4	ENSG00000181513	ENST00000321854	1827
ACBD4	ENSG00000181513	ENST00000398322	1986
ANAPC11	ENSG00000141552	ENST00000579978	575
ANAPC11	ENSG00000141552	ENST00000571874	636
ANAPC11	ENSG00000141552	ENST00000583839	499
ANAPC11	ENSG00000141552	ENST00000572639	578
ANAPC11	ENSG00000141552	ENST00000578550	599
ANAPC11	ENSG00000141552	ENST00000392376	687
ANAPC11	ENSG00000141552	ENST00000574924	722
ANAPC11	ENSG00000141552	ENST00000571570	581
ANAPC11	ENSG00000141552	ENST00000344877	638
ANAPC11	ENSG00000141552	ENST00000571024	668
ANAPC11	ENSG00000141552	ENST00000572851	686
ANAPC11	ENSG00000141552	ENST00000577747	672
ANAPC11	ENSG00000141552	ENST00000575195	1361
FZD2	ENSG00000180340	ENST00000315323	3779
ARSG	ENSG00000141337	ENST00000621439	2554
ARSG	ENSG00000141337	ENST00000448504	4642
EIF4A1	ENSG00000161960	ENST00000293831	1758
SOX15	ENSG00000129194	ENST00000538513	1050
SOX15	ENSG00000129194	ENST00000250055	1320
KIF1C	ENSG00000129250	ENST00000320785	7917
G6PC3	ENSG00000141349	ENST00000269097	1573
TMEM104	ENSG00000109066	ENST00000582330	4676
TMEM104	ENSG00000109066	ENST00000335464	4703
TBC1D3F	ENSG00000275954	ENST00000620210	2117
STH	ENSG00000256762	ENST00000537309	445
TMUB2	ENSG00000168591	ENST00000357984	1921
TMUB2	ENSG00000168591	ENST00000589785	1918
TMUB2	ENSG00000168591	ENST00000319511	2418
H2BN1	ENSG00000290320	ENST00000704639	570
ZNF287	ENSG00000141040	ENST00000395824	3373
ZNF287	ENSG00000141040	ENST00000395825	7639
CCL8	ENSG00000108700	ENST00000394620	862
CCDC57	ENSG00000176155	ENST00000392343	2896
GRN	ENSG00000030582	ENST00000053867	2130
HCRT	ENSG00000161610	ENST00000293330	577
KIF19	ENSG00000196169	ENST00000389916	3629
MIS12	ENSG00000167842	ENST00000573759	2204
MIS12	ENSG00000167842	ENST00000381165	2505
MIS12	ENSG00000167842	ENST00000611091	2502
SSH2	ENSG00000141298	ENST00000269033	9327
RASL10B	ENSG00000270885	ENST00000603017	3215
ABHD15	ENSG00000168792	ENST00000307201	3492
RSAD1	ENSG00000136444	ENST00000258955	2467
ENSG00000273171	ENSG00000273171	ENST00000555059	851
ZNF232	ENSG00000167840	ENST00000696536	1335
GAS2L2	ENSG00000270765	ENST00000604641	3375
SMIM6	ENSG00000259120	ENST00000579469	1140
SMIM6	ENSG00000259120	ENST00000556126	866
PITPNA	ENSG00000174238	ENST00000313486	3888
COX10	ENSG00000006695	ENST00000261643	2898
TVP23C-CDRT4	ENSG00000259024	ENST00000522212	2833
ACADVL	ENSG00000072778	ENST00000356839	2184
TBC1D3B	ENSG00000274808	ENST00000611257	2120
LUC7L3	ENSG00000108848	ENST00000240304	1972
LUC7L3	ENSG00000108848	ENST00000505658	6987
ENO3	ENSG00000108515	ENST00000323997	1521
ENO3	ENSG00000108515	ENST00000518175	1448
ENO3	ENSG00000108515	ENST00000519602	1453
MYO19	ENSG00000278259	ENST00000614623	3931
AATF	ENSG00000275700	ENST00000619387	2062
MAP2K6	ENSG00000108984	ENST00000590474	13405
PHOSPHO1	ENSG00000173868	ENST00000310544	2071
ATP1B2	ENSG00000129244	ENST00000250111	3341
ALYREF	ENSG00000183684	ENST00000505490	1097
KRT23	ENSG00000108244	ENST00000209718	2209
TAOK1	ENSG00000160551	ENST00000261716	12643
IGF2BP1	ENSG00000159217	ENST00000290341	8796
VMP1	ENSG00000062716	ENST00000262291	3686
USP22	ENSG00000124422	ENST00000261497	5189
DNAI2	ENSG00000171595	ENST00000311014	2292
DNAI2	ENSG00000171595	ENST00000446837	2474
SYNGR2	ENSG00000108639	ENST00000585591	949
SYNGR2	ENSG00000108639	ENST00000225777	1495
TIMM22	ENSG00000177370	ENST00000327158	3182
MSI2	ENSG00000153944	ENST00000674964	6301
MSI2	ENSG00000153944	ENST00000284073	6379
SEZ6	ENSG00000063015	ENST00000360295	4306
TBC1D3	ENSG00000274611	ENST00000620215	2077
TBC1D3D	ENSG00000274419	ENST00000616101	2122
OGFOD3	ENSG00000181396	ENST00000313056	4249
KRT12	ENSG00000187242	ENST00000251643	1880
SLC13A2	ENSG00000007216	ENST00000314669	2360
PLEKHM1	ENSG00000225190	ENST00000430334	5240
PLEKHM1	ENSG00000225190	ENST00000446609	4299
DPH1	ENSG00000108963	ENST00000263083	2646
P2RX1	ENSG00000108405	ENST00000225538	2662
ASGR1	ENSG00000141505	ENST00000269299	1310
MCRIP1	ENSG00000225663	ENST00000574190	2775
MCRIP1	ENSG00000225663	ENST00000576730	2979
MCRIP1	ENSG00000225663	ENST00000538396	925
MCRIP1	ENSG00000225663	ENST00000455127	1282
SDF2	ENSG00000132581	ENST00000247020	1309
TMEM102	ENSG00000181284	ENST00000396568	1962
TMEM102	ENSG00000181284	ENST00000323206	1981
FAM117A	ENSG00000121104	ENST00000240364	2329
P4HB	ENSG00000185624	ENST00000331483	2437
MMD	ENSG00000108960	ENST00000262065	2569
KRT32	ENSG00000108759	ENST00000225899	2005
LRRC37A3	ENSG00000176809	ENST00000584306	6038
LRRC37A3	ENSG00000176809	ENST00000319651	5537
FOXN1	ENSG00000109101	ENST00000577936	3617
FOXN1	ENSG00000109101	ENST00000226247	3436
FOXN1	ENSG00000109101	ENST00000579795	3521
CCR7	ENSG00000126353	ENST00000246657	2173
CCL11	ENSG00000172156	ENST00000305869	1005
ERAL1	ENSG00000132591	ENST00000254928	1841
DERL2	ENSG00000072849	ENST00000158771	4167
RPL38	ENSG00000172809	ENST00000311111	1145
RPL38	ENSG00000172809	ENST00000533498	532
RPL38	ENSG00000172809	ENST00000439590	431
NATD1	ENSG00000274180	ENST00000611551	4931
CCDC40	ENSG00000141519	ENST00000397545	4288
HASPIN	ENSG00000177602	ENST00000325418	2797
TMEM106A	ENSG00000184988	ENST00000588659	1437
TMEM106A	ENSG00000184988	ENST00000612339	3266
GNGT2	ENSG00000167083	ENST00000511277	918
GNGT2	ENSG00000167083	ENST00000507680	993
GNGT2	ENSG00000167083	ENST00000511673	500
GNGT2	ENSG00000167083	ENST00000300406	889
GNGT2	ENSG00000167083	ENST00000515635	783
GSG1L2	ENSG00000214978	ENST00000399363	2668
