ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_is_canonical	is_canonical
ENSG00000148120	AOPEP	ENST00000473778	protein_coding_CDS_not_defined	2396		False
ENSG00000231074	HCG18	ENST00000602290	lncRNA	4601		False
ENSG00000100503	NIN	ENST00000382041	protein_coding	6496		False
ENSG00000160145	KALRN	ENST00000354186	protein_coding	10586		False
ENSG00000111231	GPN3	ENST00000550228	protein_coding	353		False
ENSG00000171346	KRT15	ENST00000458290	protein_coding	903		False
ENSG00000231074	HCG18	ENST00000602861	lncRNA	3981		False
ENSG00000231074	HCG18	ENST00000412685	lncRNA	1968		False
ENSG00000231074	HCG18	ENST00000454269	lncRNA	2168		False
ENSG00000171346	KRT15	ENST00000463447	retained_intron	877		False
ENSG00000100503	NIN	ENST00000453196	protein_coding	6858		False
ENSG00000231074	HCG18	ENST00000602698	lncRNA	2284		False
ENSG00000111231	GPN3	ENST00000550974	protein_coding	564		False
ENSG00000113742	CPEB4	ENST00000265085	protein_coding	9418	1	True
ENSG00000231074	HCG18	ENST00000668243	lncRNA	2862		False
ENSG00000171346	KRT15	ENST00000497016	nonsense_mediated_decay	959		False
ENSG00000160145	KALRN	ENST00000683124	protein_coding_CDS_not_defined	2142		False
ENSG00000231074	HCG18	ENST00000413358	lncRNA	916		False
ENSG00000130725	UBE2M	ENST00000253023	protein_coding	1159	1	True
ENSG00000100503	NIN	ENST00000485005	protein_coding	4601		False
ENSG00000231074	HCG18	ENST00000602319	lncRNA	3342		False
ENSG00000171346	KRT15	ENST00000470004	nonsense_mediated_decay	780		False
ENSG00000111231	GPN3	ENST00000552180	protein_coding_CDS_not_defined	640		False
ENSG00000160145	KALRN	ENST00000498499	retained_intron	894		False
ENSG00000231074	HCG18	ENST00000602516	lncRNA	2890		False
ENSG00000283796	MIR6510	ENST00000613845	miRNA	54	1	True
ENSG00000231074	HCG18	ENST00000602498	lncRNA	327		False
ENSG00000111231	GPN3	ENST00000547323	retained_intron	541		False
ENSG00000100503	NIN	ENST00000706707	retained_intron	4867		False
ENSG00000231074	HCG18	ENST00000687471	lncRNA	736		False
ENSG00000160145	KALRN	ENST00000439170	protein_coding	810		False
ENSG00000100503	NIN	ENST00000706708	retained_intron	3674		False
ENSG00000231074	HCG18	ENST00000687815	lncRNA	2367		False
ENSG00000111231	GPN3	ENST00000549963	protein_coding	497		False
ENSG00000160145	KALRN	ENST00000682636	protein_coding	608		False
ENSG00000100503	NIN	ENST00000706709	retained_intron	5671		False
ENSG00000130725	UBE2M	ENST00000595957	protein_coding	734		False
ENSG00000231074	HCG18	ENST00000691282	lncRNA	1518		False
ENSG00000113742	CPEB4	ENST00000520867	protein_coding	2607		False
ENSG00000111231	GPN3	ENST00000546592	protein_coding_CDS_not_defined	638		False
ENSG00000100503	NIN	ENST00000480476	retained_intron	920		False
ENSG00000231074	HCG18	ENST00000687430	lncRNA	1639		False
ENSG00000160145	KALRN	ENST00000682540	protein_coding	4999		False
ENSG00000100503	NIN	ENST00000673819	protein_coding_CDS_not_defined	1287		False
ENSG00000231074	HCG18	ENST00000686575	lncRNA	1540		False
ENSG00000130725	UBE2M	ENST00000596985	protein_coding	349		False
ENSG00000241680	RPL31P49	ENST00000490759	processed_pseudogene	375	1	True
ENSG00000113742	CPEB4	ENST00000334035	protein_coding	6705		False
ENSG00000231074	HCG18	ENST00000702209	lncRNA	1050		False
ENSG00000160145	KALRN	ENST00000522553	protein_coding	614		False
ENSG00000130725	UBE2M	ENST00000599829	retained_intron	447		False
ENSG00000113742	CPEB4	ENST00000519835	protein_coding	2257		False
ENSG00000148120	AOPEP	ENST00000462125	protein_coding_CDS_not_defined	961		False
ENSG00000160145	KALRN	ENST00000684410	protein_coding_CDS_not_defined	4551		False
ENSG00000130725	UBE2M	ENST00000593801	retained_intron	323		False
ENSG00000113742	CPEB4	ENST00000518141	protein_coding_CDS_not_defined	429		False
ENSG00000231028	AHI1-DT	ENST00000658067	lncRNA	2565		False
ENSG00000160145	KALRN	ENST00000682695	protein_coding	4839		False
ENSG00000113742	CPEB4	ENST00000522344	retained_intron	481		False
ENSG00000160145	KALRN	ENST00000683512	protein_coding_CDS_not_defined	1925		False
ENSG00000113742	CPEB4	ENST00000519152	protein_coding	441		False
ENSG00000148120	AOPEP	ENST00000479161	protein_coding_CDS_not_defined	942		False
ENSG00000160145	KALRN	ENST00000682674	protein_coding	2771		False
ENSG00000148120	AOPEP	ENST00000451893	protein_coding	514		False
ENSG00000160145	KALRN	ENST00000684382	protein_coding	4248		False
ENSG00000148120	AOPEP	ENST00000460573	retained_intron	443		False
ENSG00000171345	KRT19	ENST00000361566	protein_coding	1390	1	True
ENSG00000160145	KALRN	ENST00000683827	protein_coding_CDS_not_defined	1754		False
ENSG00000148120	AOPEP	ENST00000478603	retained_intron	802		False
ENSG00000160145	KALRN	ENST00000484224	protein_coding_CDS_not_defined	2531		False
ENSG00000231028	AHI1-DT	ENST00000580741	lncRNA	596		False
ENSG00000171345	KRT19	ENST00000468880	retained_intron	868		False
ENSG00000148120	AOPEP	ENST00000471978	protein_coding_CDS_not_defined	478		False
ENSG00000160145	KALRN	ENST00000684374	protein_coding	4805		False
ENSG00000204856	FAM216A	ENST00000538285	retained_intron	1679		False
ENSG00000148120	AOPEP	ENST00000445181	retained_intron	873		False
ENSG00000171345	KRT19	ENST00000593096	protein_coding	728		False
ENSG00000113742	CPEB4	ENST00000522336	protein_coding	1551		False
ENSG00000148120	AOPEP	ENST00000478473	protein_coding_CDS_not_defined	895		False
ENSG00000204856	FAM216A	ENST00000548869	retained_intron	1160		False
ENSG00000171345	KRT19	ENST00000471565	retained_intron	654		False
ENSG00000231028	AHI1-DT	ENST00000421378	lncRNA	1634		False
ENSG00000160145	KALRN	ENST00000393501	retained_intron	3157		False
ENSG00000100503	NIN	ENST00000706710	retained_intron	2432		False
ENSG00000171345	KRT19	ENST00000479031	retained_intron	427		False
ENSG00000231028	AHI1-DT	ENST00000579057	lncRNA	464		False
ENSG00000100503	NIN	ENST00000706711	retained_intron	3204		False
ENSG00000171345	KRT19	ENST00000455635	protein_coding	641		False
ENSG00000160145	KALRN	ENST00000682277	nonsense_mediated_decay	4662		False
ENSG00000148120	AOPEP	ENST00000496567	protein_coding_CDS_not_defined	1575		False
ENSG00000231028	AHI1-DT	ENST00000436554	lncRNA	655		False
ENSG00000113742	CPEB4	ENST00000517880	protein_coding	1416		False
ENSG00000100503	NIN	ENST00000453401	protein_coding	1418		False
ENSG00000171345	KRT19	ENST00000462611	retained_intron	504		False
ENSG00000148120	AOPEP	ENST00000710812	protein_coding_CDS_not_defined	4993		False
ENSG00000106628	POLD2	ENST00000436844	protein_coding	1401		False
ENSG00000160145	KALRN	ENST00000682575	protein_coding	3320		False
ENSG00000231028	AHI1-DT	ENST00000438618	lncRNA	1202		False
ENSG00000226629	LINC00974	ENST00000456403	lncRNA	2141	1	True
ENSG00000148120	AOPEP	ENST00000463372	protein_coding_CDS_not_defined	919		False
ENSG00000113742	CPEB4	ENST00000657000	protein_coding	1670		False
ENSG00000231028	AHI1-DT	ENST00000579944	lncRNA	464		False
ENSG00000100503	NIN	ENST00000474937	retained_intron	533		False
ENSG00000231028	AHI1-DT	ENST00000579339	lncRNA	1234		False
ENSG00000106628	POLD2	ENST00000436400	protein_coding	1590		False
ENSG00000113742	CPEB4	ENST00000519467	protein_coding	1348		False
ENSG00000148120	AOPEP	ENST00000482056	retained_intron	1951		False
ENSG00000204856	FAM216A	ENST00000548449	nonsense_mediated_decay	929		False
ENSG00000231028	AHI1-DT	ENST00000664629	lncRNA	2614		False
ENSG00000100503	NIN	ENST00000486950	protein_coding	605		False
ENSG00000160145	KALRN	ENST00000683146	protein_coding	4330		False
ENSG00000148120	AOPEP	ENST00000489562	retained_intron	646		False
ENSG00000231028	AHI1-DT	ENST00000655302	lncRNA	4216		False
ENSG00000113742	CPEB4	ENST00000659882	nonsense_mediated_decay	391		False
ENSG00000106628	POLD2	ENST00000418438	protein_coding	1676		False
ENSG00000148120	AOPEP	ENST00000468164	protein_coding_CDS_not_defined	849		False
ENSG00000231028	AHI1-DT	ENST00000662332	lncRNA	1976		False
ENSG00000113742	CPEB4	ENST00000656232	nonsense_mediated_decay	404		False
ENSG00000100503	NIN	ENST00000486200	protein_coding_CDS_not_defined	465		False
ENSG00000231028	AHI1-DT	ENST00000666467	lncRNA	1597		False
ENSG00000160145	KALRN	ENST00000683356	nonsense_mediated_decay	4504		False
ENSG00000100503	NIN	ENST00000673852	nonsense_mediated_decay	321		False
ENSG00000106628	POLD2	ENST00000433715	protein_coding	1627		False
ENSG00000231028	AHI1-DT	ENST00000655480	lncRNA	1599		False
ENSG00000100503	NIN	ENST00000674061	protein_coding	342		False
ENSG00000231028	AHI1-DT	ENST00000653664	lncRNA	1715		False
ENSG00000106628	POLD2	ENST00000610533	protein_coding	1609	1	True
ENSG00000160145	KALRN	ENST00000683922	protein_coding_CDS_not_defined	2731		False
ENSG00000231028	AHI1-DT	ENST00000664883	lncRNA	1429		False
ENSG00000106628	POLD2	ENST00000698945	protein_coding	1814		False
ENSG00000100503	NIN	ENST00000496749	protein_coding	569		False
ENSG00000106628	POLD2	ENST00000698946	protein_coding	2304		False
ENSG00000231028	AHI1-DT	ENST00000690910	lncRNA	755		False
ENSG00000160145	KALRN	ENST00000494648	retained_intron	562		False
ENSG00000100503	NIN	ENST00000706712	retained_intron	2979		False
ENSG00000231028	AHI1-DT	ENST00000692483	lncRNA	820		False
ENSG00000160145	KALRN	ENST00000684360	protein_coding	4088		False
ENSG00000231028	AHI1-DT	ENST00000684828	lncRNA	1151		False
ENSG00000106628	POLD2	ENST00000406581	protein_coding	2158		False
ENSG00000249042	FAM151B-DT	ENST00000508000	lncRNA	4400		False
ENSG00000100503	NIN	ENST00000463419	retained_intron	1317		False
ENSG00000231028	AHI1-DT	ENST00000685995	lncRNA	1316		False
ENSG00000288855		ENST00000692402	lncRNA	1218	1	True
ENSG00000197872	CYRIA	ENST00000381323	protein_coding	4670	1	True
ENSG00000106628	POLD2	ENST00000698947	protein_coding	1688		False
ENSG00000231028	AHI1-DT	ENST00000690121	lncRNA	531		False
ENSG00000160145	KALRN	ENST00000473056	retained_intron	587		False
ENSG00000231028	AHI1-DT	ENST00000689196	lncRNA	1055		False
ENSG00000261120		ENST00000565968	lncRNA	507	1	True
ENSG00000249042	FAM151B-DT	ENST00000504300	lncRNA	5383		False
ENSG00000106628	POLD2	ENST00000489883	retained_intron	528		False
ENSG00000231028	AHI1-DT	ENST00000690403	lncRNA	1004		False
ENSG00000249042	FAM151B-DT	ENST00000666568	lncRNA	3495	1	True
ENSG00000197872	CYRIA	ENST00000406434	protein_coding	1386		False
ENSG00000231028	AHI1-DT	ENST00000686835	lncRNA	454		False
ENSG00000253959	LINC01863	ENST00000523242	lncRNA	494	1	True
ENSG00000231028	AHI1-DT	ENST00000691507	lncRNA	1556		False
ENSG00000160145	KALRN	ENST00000393496	protein_coding_CDS_not_defined	3190		False
ENSG00000197872	CYRIA	ENST00000469507	retained_intron	557		False
ENSG00000231028	AHI1-DT	ENST00000702072	lncRNA	1338	1	True
ENSG00000197872	CYRIA	ENST00000445605	protein_coding	544		False
ENSG00000160145	KALRN	ENST00000471431	retained_intron	569		False
ENSG00000260604		ENST00000566733	lncRNA	7153	1	True
ENSG00000171403	KRT9	ENST00000246662	protein_coding	2296	1	True
ENSG00000197872	CYRIA	ENST00000451689	protein_coding	579		False
ENSG00000160145	KALRN	ENST00000682290	nonsense_mediated_decay	3059		False
ENSG00000106628	POLD2	ENST00000698948	retained_intron	2495		False
ENSG00000171403	KRT9	ENST00000588431	protein_coding	1493		False
ENSG00000160145	KALRN	ENST00000291478	protein_coding	10888		False
ENSG00000070614	NDST1	ENST00000522491	protein_coding	777		False
ENSG00000235480		ENST00000425578	lncRNA	440	1	True
ENSG00000106628	POLD2	ENST00000698949	protein_coding	1562		False
ENSG00000130724	CHMP2A	ENST00000596708	protein_coding	1074		False
ENSG00000106628	POLD2	ENST00000698950	protein_coding	1457		False
ENSG00000130724	CHMP2A	ENST00000600118	protein_coding	1055		False
ENSG00000160145	KALRN	ENST00000682363	protein_coding	3022		False
ENSG00000070614	NDST1	ENST00000519157	protein_coding	576		False
ENSG00000106628	POLD2	ENST00000698951	nonsense_mediated_decay	1421		False
ENSG00000130724	CHMP2A	ENST00000597848	protein_coding	1208		False
ENSG00000106628	POLD2	ENST00000223361	protein_coding	1597		False
ENSG00000130724	CHMP2A	ENST00000688139	retained_intron	1178		False
ENSG00000160145	KALRN	ENST00000454902	protein_coding	722		False
ENSG00000281706	LINC01012	ENST00000628328	lncRNA	1352		False
ENSG00000106628	POLD2	ENST00000698952	retained_intron	2555		False
ENSG00000070614	NDST1	ENST00000524161	protein_coding_CDS_not_defined	437		False
ENSG00000204856	FAM216A	ENST00000377673	protein_coding	1101	1	True
ENSG00000130724	CHMP2A	ENST00000601220	protein_coding	885		False
ENSG00000106628	POLD2	ENST00000698953	retained_intron	2189		False
ENSG00000281706	LINC01012	ENST00000628762	lncRNA	743		False
ENSG00000130724	CHMP2A	ENST00000600006	protein_coding	1014		False
ENSG00000106628	POLD2	ENST00000698954	retained_intron	2346		False
ENSG00000160145	KALRN	ENST00000459915	retained_intron	2080		False
ENSG00000281706	LINC01012	ENST00000625477	lncRNA	834		False
ENSG00000106628	POLD2	ENST00000698955	protein_coding	1497		False
ENSG00000106628	POLD2	ENST00000698956	retained_intron	1616		False
ENSG00000106628	POLD2	ENST00000698957	retained_intron	2048		False
ENSG00000106628	POLD2	ENST00000698958	retained_intron	3735		False
ENSG00000204856	FAM216A	ENST00000546396	retained_intron	792		False
ENSG00000281706	LINC01012	ENST00000629732	lncRNA	2771		False
ENSG00000130724	CHMP2A	ENST00000312547	protein_coding	894	1	True
ENSG00000106628	POLD2	ENST00000698959	nonsense_mediated_decay	1753		False
ENSG00000160145	KALRN	ENST00000484542	retained_intron	487		False
ENSG00000281706	LINC01012	ENST00000662411	lncRNA	1496		False
ENSG00000204856	FAM216A	ENST00000547539	retained_intron	1384		False
ENSG00000130724	CHMP2A	ENST00000691588	retained_intron	3134		False
ENSG00000106628	POLD2	ENST00000698960	nonsense_mediated_decay	1449		False
ENSG00000160145	KALRN	ENST00000462213	protein_coding_CDS_not_defined	684		False
ENSG00000281706	LINC01012	ENST00000686567	lncRNA	1319		False
ENSG00000130724	CHMP2A	ENST00000686722	retained_intron	1783		False
ENSG00000196843	ARID5A	ENST00000470579	retained_intron	876		False
ENSG00000160145	KALRN	ENST00000684480	protein_coding_CDS_not_defined	1801		False
ENSG00000130724	CHMP2A	ENST00000597209	retained_intron	662		False
ENSG00000281706	LINC01012	ENST00000687535	lncRNA	1026		False
ENSG00000106628	POLD2	ENST00000698961	protein_coding	1739		False
ENSG00000240902	APOOP2	ENST00000461561	processed_pseudogene	539	1	True
ENSG00000281706	LINC01012	ENST00000693645	lncRNA	1598	1	True
ENSG00000130724	CHMP2A	ENST00000600804	retained_intron	592		False
ENSG00000106628	POLD2	ENST00000698962	nonsense_mediated_decay	1626		False
ENSG00000281706	LINC01012	ENST00000687781	lncRNA	1190		False
ENSG00000281706	LINC01012	ENST00000688605	lncRNA	1287		False
ENSG00000106628	POLD2	ENST00000698963	retained_intron	1881		False
ENSG00000281706	LINC01012	ENST00000689802	lncRNA	1302		False
ENSG00000106628	POLD2	ENST00000698964	retained_intron	1962		False
ENSG00000281706	LINC01012	ENST00000687474	lncRNA	1070		False
ENSG00000106628	POLD2	ENST00000698965	protein_coding	1530		False
ENSG00000281706	LINC01012	ENST00000692784	lncRNA	968		False
ENSG00000106628	POLD2	ENST00000698966	retained_intron	1753		False
ENSG00000281706	LINC01012	ENST00000693575	lncRNA	1927		False
ENSG00000106628	POLD2	ENST00000698967	retained_intron	1713		False
ENSG00000281706	LINC01012	ENST00000687799	lncRNA	1255		False
ENSG00000106628	POLD2	ENST00000698968	retained_intron	2166		False
ENSG00000281706	LINC01012	ENST00000685096	lncRNA	588		False
ENSG00000281706	LINC01012	ENST00000692987	lncRNA	1048		False
ENSG00000106628	POLD2	ENST00000698969	retained_intron	2759		False
ENSG00000106628	POLD2	ENST00000698970	retained_intron	2736		False
ENSG00000281706	LINC01012	ENST00000702246	lncRNA	884		False
ENSG00000106628	POLD2	ENST00000698971	retained_intron	2313		False
ENSG00000289981		ENST00000702275	lncRNA	763	1	True
ENSG00000106628	POLD2	ENST00000698972	retained_intron	2264		False
ENSG00000106628	POLD2	ENST00000698973	retained_intron	2499		False
ENSG00000236700	LINC01010	ENST00000431422	lncRNA	2523	1	True
ENSG00000106628	POLD2	ENST00000698974	retained_intron	3056		False
ENSG00000106628	POLD2	ENST00000698975	retained_intron	2533		False
ENSG00000236700	LINC01010	ENST00000440090	lncRNA	1445		False
ENSG00000167676	PLIN4	ENST00000633942	protein_coding	6484		False
ENSG00000236700	LINC01010	ENST00000456749	lncRNA	1533		False
ENSG00000106628	POLD2	ENST00000698976	nonsense_mediated_decay	1633		False
ENSG00000236700	LINC01010	ENST00000669104	lncRNA	1322		False
ENSG00000167676	PLIN4	ENST00000301286	protein_coding	6502	1	True
ENSG00000106628	POLD2	ENST00000698977	nonsense_mediated_decay	2275		False
ENSG00000236700	LINC01010	ENST00000661139	lncRNA	1471		False
ENSG00000106628	POLD2	ENST00000698978	nonsense_mediated_decay	1603		False
ENSG00000236700	LINC01010	ENST00000660399	lncRNA	1642		False
ENSG00000111237	VPS29	ENST00000549578	protein_coding	1531	1	True
ENSG00000236700	LINC01010	ENST00000658387	lncRNA	1334		False
ENSG00000106628	POLD2	ENST00000698979	nonsense_mediated_decay	1435		False
ENSG00000186847	KRT14	ENST00000167586	protein_coding	1636	1	True
ENSG00000236700	LINC01010	ENST00000656596	lncRNA	1371		False
ENSG00000111237	VPS29	ENST00000360579	protein_coding	1091		False
ENSG00000236700	LINC01010	ENST00000666623	lncRNA	1825		False
ENSG00000106628	POLD2	ENST00000698980	retained_intron	2716		False
ENSG00000186847	KRT14	ENST00000441550	retained_intron	1053		False
ENSG00000142864	SERBP1	ENST00000370994	protein_coding	6676		False
ENSG00000236700	LINC01010	ENST00000669308	lncRNA	1358		False
ENSG00000106628	POLD2	ENST00000698981	retained_intron	1801		False
ENSG00000236700	LINC01010	ENST00000653261	lncRNA	1729		False
ENSG00000106628	POLD2	ENST00000698982	nonsense_mediated_decay	1638		False
ENSG00000186847	KRT14	ENST00000476662	retained_intron	710		False
ENSG00000236700	LINC01010	ENST00000656789	lncRNA	1359		False
ENSG00000106628	POLD2	ENST00000698983	retained_intron	2624		False
ENSG00000236700	LINC01010	ENST00000667755	lncRNA	1263		False
ENSG00000106628	POLD2	ENST00000698984	retained_intron	1952		False
ENSG00000111237	VPS29	ENST00000621131	protein_coding	1124		False
ENSG00000236700	LINC01010	ENST00000655975	lncRNA	1702		False
ENSG00000106628	POLD2	ENST00000698985	retained_intron	2679		False
ENSG00000236700	LINC01010	ENST00000664108	lncRNA	1443		False
ENSG00000236700	LINC01010	ENST00000655247	lncRNA	1327		False
ENSG00000106628	POLD2	ENST00000698986	retained_intron	1956		False
ENSG00000236700	LINC01010	ENST00000702277	lncRNA	1220		False
ENSG00000106628	POLD2	ENST00000698987	retained_intron	2138		False
ENSG00000077235	GTF3C1	ENST00000356183	protein_coding	7090	1	True
ENSG00000106628	POLD2	ENST00000470867	retained_intron	2153		False
ENSG00000106628	POLD2	ENST00000698988	protein_coding	1980		False
ENSG00000106628	POLD2	ENST00000698989	nonsense_mediated_decay	1719		False
ENSG00000271860		ENST00000457513	lncRNA	756		False
ENSG00000106628	POLD2	ENST00000698990	retained_intron	1766		False
ENSG00000106628	POLD2	ENST00000698991	protein_coding	1894		False
ENSG00000106628	POLD2	ENST00000452185	protein_coding	1659		False
ENSG00000077235	GTF3C1	ENST00000561623	protein_coding	7015		False
ENSG00000106628	POLD2	ENST00000698992	retained_intron	2185		False
ENSG00000106628	POLD2	ENST00000698993	retained_intron	2720		False
ENSG00000106628	POLD2	ENST00000481104	retained_intron	541		False
ENSG00000077235	GTF3C1	ENST00000564747	retained_intron	2798		False
ENSG00000106628	POLD2	ENST00000463464	retained_intron	707		False
ENSG00000106628	POLD2	ENST00000464871	retained_intron	580		False
ENSG00000111237	VPS29	ENST00000552130	protein_coding	1057		False
ENSG00000106628	POLD2	ENST00000461116	retained_intron	420		False
ENSG00000106628	POLD2	ENST00000467469	retained_intron	528		False
ENSG00000106628	POLD2	ENST00000456038	protein_coding_CDS_not_defined	665		False
ENSG00000106628	POLD2	ENST00000496539	retained_intron	571		False
ENSG00000106628	POLD2	ENST00000698994	retained_intron	2736		False
ENSG00000106628	POLD2	ENST00000481763	protein_coding_CDS_not_defined	810		False
ENSG00000111237	VPS29	ENST00000447578	protein_coding	996		False
ENSG00000186832	KRT16	ENST00000301653	protein_coding	1658	1	True
ENSG00000077235	GTF3C1	ENST00000569653	protein_coding	897		False
ENSG00000111237	VPS29	ENST00000546588	protein_coding	1059		False
ENSG00000196843	ARID5A	ENST00000673792	protein_coding	1059		False
ENSG00000106686	SPATA6L	ENST00000485616	nonsense_mediated_decay	2437		False
ENSG00000186832	KRT16	ENST00000593067	protein_coding	910		False
ENSG00000077235	GTF3C1	ENST00000562609	retained_intron	2824		False
ENSG00000186832	KRT16	ENST00000588319	retained_intron	1000		False
ENSG00000111237	VPS29	ENST00000548539	retained_intron	598		False
ENSG00000186832	KRT16	ENST00000590990	protein_coding	499		False
ENSG00000077235	GTF3C1	ENST00000567843	protein_coding_CDS_not_defined	474		False
ENSG00000064835	POU1F1	ENST00000344265	protein_coding	1566		False
ENSG00000278954		ENST00000622936	TEC	2466	1	True
ENSG00000111237	VPS29	ENST00000549970	protein_coding	818		False
ENSG00000196843	ARID5A	ENST00000412735	nonsense_mediated_decay	2038		False
ENSG00000077235	GTF3C1	ENST00000571886	nonsense_mediated_decay	721		False
ENSG00000111237	VPS29	ENST00000548259	protein_coding_CDS_not_defined	563		False
ENSG00000173812	EIF1	ENST00000462917	retained_intron	2170		False
ENSG00000077235	GTF3C1	ENST00000569394	retained_intron	566		False
ENSG00000111237	VPS29	ENST00000553128	protein_coding_CDS_not_defined	449		False
ENSG00000070614	NDST1	ENST00000523767	protein_coding	3449		False
ENSG00000064835	POU1F1	ENST00000350375	protein_coding	1488	1	True
ENSG00000196843	ARID5A	ENST00000357485	protein_coding	2181	1	True
ENSG00000111237	VPS29	ENST00000551655	protein_coding_CDS_not_defined	766		False
ENSG00000142864	SERBP1	ENST00000370995	protein_coding	3482		False
ENSG00000137486	ARRB1	ENST00000420843	protein_coding	7352	1	True
ENSG00000077235	GTF3C1	ENST00000564664	nonsense_mediated_decay	933		False
ENSG00000064835	POU1F1	ENST00000561167	protein_coding	650		False
ENSG00000196843	ARID5A	ENST00000467498	retained_intron	940		False
ENSG00000070614	NDST1	ENST00000518299	protein_coding	769		False
ENSG00000111237	VPS29	ENST00000550267	retained_intron	810		False
ENSG00000142864	SERBP1	ENST00000361219	protein_coding	6681	1	True
ENSG00000063169	BICRA	ENST00000396720	protein_coding	5739		False
ENSG00000202335		ENST00000365465	snoRNA	70	1	True
ENSG00000064835	POU1F1	ENST00000560656	protein_coding	647		False
ENSG00000131951	LRRC9	ENST00000254271	nonsense_mediated_decay	4915		False
ENSG00000077235	GTF3C1	ENST00000566779	retained_intron	645		False
ENSG00000063169	BICRA	ENST00000594866	protein_coding	5687	1	True
ENSG00000070614	NDST1	ENST00000518346	protein_coding_CDS_not_defined	496		False
ENSG00000284624		ENST00000641650	lncRNA	3256	1	True
ENSG00000196843	ARID5A	ENST00000454558	protein_coding	3079		False
ENSG00000278993		ENST00000623894	TEC	1828	1	True
ENSG00000142864	SERBP1	ENST00000370990	protein_coding	1621		False
ENSG00000077235	GTF3C1	ENST00000568569	protein_coding	540		False
ENSG00000284624		ENST00000641586	lncRNA	1151		False
ENSG00000284660		ENST00000641783	transcribed_unprocessed_pseudogene	218	1	True
ENSG00000142864	SERBP1	ENST00000493607	protein_coding_CDS_not_defined	615		False
ENSG00000196843	ARID5A	ENST00000497920	retained_intron	2357		False
ENSG00000137486	ARRB1	ENST00000360025	protein_coding	1895		False
ENSG00000077235	GTF3C1	ENST00000570129	protein_coding_CDS_not_defined	505		False
ENSG00000272840		ENST00000610060	lncRNA	373	1	True
ENSG00000142864	SERBP1	ENST00000462814	protein_coding_CDS_not_defined	624		False
ENSG00000063169	BICRA	ENST00000614245	protein_coding	5699		False
ENSG00000239804	RPS24P9	ENST00000486999	processed_pseudogene	259	1	True
ENSG00000137486	ARRB1	ENST00000532447	protein_coding	701		False
ENSG00000142864	SERBP1	ENST00000484880	protein_coding_CDS_not_defined	628		False
ENSG00000221737	MIR548I1	ENST00000408810	miRNA	149	1	True
ENSG00000063169	BICRA	ENST00000602258	retained_intron	3312		False
ENSG00000047578	KATNIP	ENST00000566023	retained_intron	440		False
ENSG00000242229	RPS3AP14	ENST00000483907	processed_pseudogene	780	1	True
ENSG00000070614	NDST1	ENST00000261797	protein_coding	8011	1	True
ENSG00000287617		ENST00000659117	lncRNA	546	1	True
ENSG00000142864	SERBP1	ENST00000490406	protein_coding_CDS_not_defined	624		False
ENSG00000137486	ARRB1	ENST00000531012	retained_intron	1744		False
ENSG00000126243	LRFN3	ENST00000585876	protein_coding_CDS_not_defined	558		False
ENSG00000137486	ARRB1	ENST00000529741	retained_intron	404		False
ENSG00000241346	SNRPCP11	ENST00000492453	processed_pseudogene	205	1	True
ENSG00000106686	SPATA6L	ENST00000461761	nonsense_mediated_decay	1747		False
ENSG00000070614	NDST1	ENST00000624156	TEC	486		False
ENSG00000241288	LINC02614	ENST00000601985	lncRNA	614		False
ENSG00000137486	ARRB1	ENST00000532525	protein_coding	925		False
ENSG00000070614	NDST1	ENST00000521752	protein_coding_CDS_not_defined	569		False
ENSG00000241288	LINC02614	ENST00000599350	lncRNA	686		False
ENSG00000241288	LINC02614	ENST00000664857	lncRNA	702	1	True
ENSG00000240083	RPS3AP22	ENST00000488297	processed_pseudogene	769	1	True
ENSG00000151164	RAD9B	ENST00000433301	protein_coding_CDS_not_defined	556		False
ENSG00000241288	LINC02614	ENST00000657594	lncRNA	1256		False
ENSG00000241288	LINC02614	ENST00000594843	lncRNA	502		False
ENSG00000126243	LRFN3	ENST00000588831	protein_coding	3689		False
ENSG00000241288	LINC02614	ENST00000617582	lncRNA	289		False
ENSG00000131951	LRRC9	ENST00000445360	protein_coding	4717		False
ENSG00000241288	LINC02614	ENST00000622381	lncRNA	394		False
ENSG00000126243	LRFN3	ENST00000587257	protein_coding_CDS_not_defined	529		False
ENSG00000271860		ENST00000669069	lncRNA	2015		False
ENSG00000106686	SPATA6L	ENST00000486047	nonsense_mediated_decay	1843		False
ENSG00000241288	LINC02614	ENST00000625484	lncRNA	846		False
ENSG00000126243	LRFN3	ENST00000246529	protein_coding	4690	1	True
ENSG00000271860		ENST00000433637	lncRNA	1984		False
ENSG00000241288	LINC02614	ENST00000614362	lncRNA	540		False
ENSG00000173812	EIF1	ENST00000469257	protein_coding	2338	1	True
ENSG00000137486	ARRB1	ENST00000524400	nonsense_mediated_decay	593		False
ENSG00000241288	LINC02614	ENST00000599176	lncRNA	713		False
ENSG00000106686	SPATA6L	ENST00000682582	protein_coding	3904	1	True
ENSG00000271860		ENST00000668451	lncRNA	1515		False
ENSG00000131951	LRRC9	ENST00000647410	protein_coding	4886		False
ENSG00000241288	LINC02614	ENST00000600280	lncRNA	683		False
ENSG00000267786		ENST00000592518	lncRNA	500	1	True
ENSG00000155530	LRGUK	ENST00000645682	protein_coding	3462		False
ENSG00000173812	EIF1	ENST00000591776	protein_coding	797		False
