Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Tmem17	669.500000	756	0	854	1068	0
Vps13b	669.250000	504	628	720	825	0
Fosl2	669.250000	593	1133	473	478	0
Rps28	668.750000	607	794	675	599	0
Ndufa7	668.750000	607	794	675	599	0
Ddx39a	668.500000	548	611	916	599	0
Rnf141	668.250000	1021	905	374	373	0
Tmem147	667.750000	779	828	567	497	0
Mcm6	667.750000	744	556	747	624	0
Eci1	667.750000	364	368	902	1037	0
Slc5a3	667.500000	472	450	834	914	0
Mrps6	667.500000	472	450	834	914	0
Ociad1	667.250000	490	700	630	849	0
Dhodh	667.250000	411	997	630	631	0
Usp50	667.000000	0	1569	430	669	0
Cmc2	667.000000	434	667	712	855	0
Cenpn	667.000000	434	667	712	855	0
Usp49	666.500000	292	402	893	1079	0
Rusc1	666.500000	750	1299	279	338	0
Mrnip	666.500000	625	795	593	653	0
Srsf7	666.250000	374	391	1081	819	0
Slc38a10	666.250000	557	709	531	868	0
Ogfod2	666.250000	523	780	628	734	0
E4f1	666.250000	1108	672	421	464	0
Arl6ip4	666.250000	523	780	628	734	0
Uhrf1bp1	666.000000	284	774	927	679	0
Lnpep	666.000000	366	512	830	956	0
Celf6	666.000000	1103	1561	0	0	0
Tmem248	665.750000	410	983	448	822	0
Rnf4	665.750000	502	773	652	736	0
Lsm11	665.500000	440	494	867	861	0
Vtn	665.250000	518	1229	429	485	0
Sarm1	665.250000	518	1229	429	485	0
Rps10	665.250000	328	443	887	1003	0
Ccdc6	665.000000	363	416	985	896	0
Ap3s2	665.000000	890	805	561	404	0
Uevld	664.750000	592	616	755	696	0
Slc35e1	664.750000	646	982	547	484	0
Nmnat3	664.750000	638	1061	473	487	0
Dcun1d4	664.500000	133	1206	606	713	0
Gcn1	664.250000	692	559	603	803	0
4931428F04Rik	664.000000	486	1145	435	590	0
Mnt	663.750000	610	669	703	673	0
Tmem138	663.500000	851	915	475	413	0
Kifc5b	663.500000	459	914	696	585	0
Cyb561a3	663.500000	851	915	475	413	0
Ahi1	663.250000	820	517	726	590	0
Bax	663.000000	494	1041	577	540	0
Vps51	662.750000	666	1132	380	473	0
S1pr2	662.750000	215	634	637	1165	0
Meaf6	662.750000	503	534	794	820	0
Zranb2	662.500000	359	413	865	1013	0
Nudt4	662.500000	182	590	1032	846	0
Katnal2	662.500000	1039	467	633	511	0
Tubb5	662.000000	567	466	863	752	0
Mdc1	662.000000	567	466	863	752	0
Man2b2	662.000000	476	757	573	842	0
Fam76a	662.000000	677	899	428	644	0
Zfp605	661.750000	309	544	768	1026	0
Yipf3	661.750000	629	624	668	726	0
Polr1c	661.750000	629	624	668	726	0
Gtpbp6	661.750000	309	544	768	1026	0
Gosr2	661.750000	826	828	489	504	0
Selenoi	661.500000	499	691	581	875	0
Heatr6	661.250000	410	540	845	850	0
Arhgap39	661.250000	602	431	897	715	0
Sltm	660.750000	588	469	799	787	0
Orai2	660.750000	871	722	492	558	0
Pyurf	660.500000	642	180	818	1002	0
Ift81	660.500000	1425	389	292	536	0
Depdc1b	660.500000	576	500	841	725	0
Cwf19l2	660.500000	405	840	506	891	0
Zfp740	660.250000	396	411	996	838	0
Vamp4	660.250000	580	631	794	636	0
Kmt5a	660.250000	409	582	676	974	0
Csad	660.250000	396	411	996	838	0
Bclaf1	660.250000	717	665	670	589	0
Ift20	660.000000	847	877	498	418	401
Tnfaip1	660.000000	847	877	498	418	0
Mia2	659.500000	811	473	710	644	0
Hipk3	659.500000	503	574	725	836	0
Vipas39	659.250000	381	748	616	892	0
Tdp1	659.250000	662	441	858	676	0
Kdm3b	659.250000	861	748	484	544	0
Efcab11	659.250000	662	441	858	676	0
Degs1	659.250000	595	466	787	789	0
Ahsa1	659.250000	381	748	616	892	0
Ywhae	659.000000	966	799	488	383	0
Kif17	658.500000	1260	1374	0	0	0
Mospd2	658.250000	662	509	803	659	0
Kpna6	658.250000	361	395	813	1064	0
Fancb	658.250000	662	509	803	659	0
Dgcr8	658.250000	656	395	826	756	0
Tomm6	658.000000	626	798	590	618	0
Mydgf	658.000000	410	864	718	640	0
Tspyl1	657.750000	532	740	702	657	0
Taf11	657.750000	531	861	415	824	0
Anks1	657.750000	531	861	415	824	0
Pik3c3	657.000000	419	961	646	602	0
Golga1	656.750000	665	697	656	609	0
Nutm1	656.500000	785	808	570	463	0
Nop10	656.500000	785	808	570	463	0
Il9r	656.500000	676	563	566	821	0
Erlec1	656.500000	741	886	513	486	0
Asb3	656.500000	741	886	513	486	0
Slc43a1	656.250000	101	706	521	1297	0
Sirt3	656.250000	871	864	402	488	0
Psmd13	656.250000	871	864	402	488	0
Eif2ak3	656.250000	305	578	991	751	0
Smu1	656.000000	654	866	625	479	0
Siah1b	656.000000	574	718	670	662	0
Fgd2	656.000000	1522	708	257	137	0
Pstk	655.750000	383	296	1046	898	0
Fbxw7	655.750000	891	740	550	442	0
Endod1	655.750000	288	1177	611	547	0
Vdac2	655.500000	962	992	354	314	0
Tcea1	655.500000	552	933	596	541	0
Mapk1ip1l	655.500000	761	855	444	562	0
D16Ertd472e	655.500000	482	397	874	869	0
Taldo1	655.250000	480	890	360	891	0
Magohb	655.250000	834	1275	350	162	0
Gm3636	655.250000	141	0	1316	1164	0
Uba6	655.000000	286	327	1001	1006	0
Rassf1	655.000000	571	477	700	872	0
Lnpk	655.000000	476	890	472	782	0
Rrm2	654.750000	487	563	886	683	0
Mrpl54	654.750000	487	801	641	690	0
Fam136a	654.750000	389	502	892	836	0
Apba3	654.750000	487	801	641	690	0
Pogk	654.500000	518	895	807	398	0
Nfix	654.500000	210	691	892	825	0
Mto1	654.250000	283	510	884	940	0
Frmd6	654.250000	475	547	905	690	0
Cgas	654.250000	283	510	884	940	0
Mis18bp1	654.000000	497	669	778	672	0
Ogfod3	653.500000	875	810	504	425	0
Hexdc	653.500000	875	810	504	425	0
Phf23	653.250000	685	912	507	509	0
Agap3	653.250000	679	970	459	505	0
Gatad2a	653.000000	431	715	813	653	0
Elovl5	653.000000	425	919	693	575	0
Arid5a	653.000000	708	616	613	675	0
Tbck	652.750000	775	547	655	634	0
Nsun4	652.750000	506	837	611	657	0
Aimp1	652.750000	775	547	655	634	0
Lyrm4	652.500000	444	707	530	929	0
Fars2	652.500000	444	707	530	929	0
Mmachc	652.250000	540	822	709	538	0
Map2k6	652.250000	973	969	281	386	0
Gm10778	652.250000	372	704	712	821	0
Eif2s1	652.250000	653	521	770	665	0
Ccdc163	652.250000	540	822	709	538	0
Atp6v1d	652.250000	653	521	770	665	0
Steap3	652.000000	287	538	725	1058	0
Cops2	652.000000	929	1043	295	341	0
Slc16a6	651.750000	849	587	543	628	0
Dhx16	651.750000	412	793	670	732	0
Cdk11b	651.750000	593	855	555	604	0
Arsg	651.750000	849	587	543	628	0
Sf3a3	651.500000	544	967	430	665	0
Nf2	651.500000	622	713	505	766	0
Kctd5	651.500000	738	988	425	455	0
Tmem199	651.250000	583	684	876	462	0
Poldip2	651.250000	583	684	876	462	0
Hps1	651.250000	613	822	627	543	0
Zfyve1	651.000000	501	743	740	620	0
Uros	651.000000	451	792	674	687	0
Sfi1	651.000000	436	501	750	917	0
Serp1	651.000000	523	865	612	604	0
Pdia3	651.000000	570	706	603	725	0
Eif2a	651.000000	523	865	612	604	0
Catsper2	651.000000	570	706	603	725	0
Bccip	651.000000	451	792	674	687	0
Rpl35a	650.750000	1384	872	152	195	0
Mllt11	650.750000	414	742	746	701	0
Iqcg	650.750000	1384	872	152	195	0
Ggct	650.750000	829	835	359	580	0
Cdc42se1	650.750000	414	742	746	701	0
Haus1	650.500000	631	961	590	420	0
Blcap	650.500000	415	699	941	547	0
Tmub1	650.000000	679	970	459	492	0
Ppil1	650.000000	668	498	858	576	0
Fastk	650.000000	679	970	459	492	0
BC004004	650.000000	668	498	858	576	0
Ttc4	649.750000	565	944	572	518	0
Palb2	649.750000	845	844	546	364	0
Ift52	649.750000	651	771	658	519	0
Dctn5	649.750000	845	844	546	364	0
Ckap2l	649.750000	444	424	725	1006	0
Chmp4b	649.750000	501	667	639	792	0
BC052040	649.750000	686	630	639	644	0
Ube2v2	649.500000	350	564	730	954	0
Tsc2	649.500000	525	971	596	506	0
Nthl1	649.500000	525	971	596	506	0
Wsb2	649.250000	454	849	536	758	0
Klhl18	649.250000	1110	730	378	379	0
Kif9	649.250000	1110	730	378	379	0
Tpd52l2	649.000000	546	964	541	545	0
Pkn2	649.000000	436	1131	530	499	0
Dap	649.000000	320	834	667	775	0
Abhd16b	649.000000	546	964	541	545	0
Tprkb	648.750000	442	520	707	926	0
Nat8f1	648.750000	442	520	707	926	0
D8Ertd738e	648.750000	592	1001	572	430	0
Mzt1	648.500000	280	593	951	770	0
Bora	648.500000	280	593	951	770	0
Mrpl20	648.250000	1002	834	344	413	0
Kmt5b	648.250000	376	673	665	879	0
Dnajc27	648.250000	492	612	926	563	0
Ankle2	648.250000	642	893	660	398	0
Xpo6	648.000000	564	509	647	872	0
Klf7	648.000000	1096	1150	181	165	0
Dscc1	648.000000	439	641	776	736	0
Ccng2	648.000000	289	607	776	920	0
Snrnp25	647.750000	676	528	566	821	0
Mob3c	647.750000	457	446	753	935	0
Cycs	647.750000	434	535	910	712	0
Cyb5b	647.750000	462	913	482	734	0
Pik3cd	647.500000	355	1438	338	459	0
Jpt1	647.500000	581	866	608	535	0
Gnptab	647.500000	315	528	907	840	0
Flcn	647.500000	393	1245	400	552	0
Tfpt	647.250000	764	1112	383	330	0
Prpf31	647.250000	764	1112	383	330	0
Pigq	647.250000	605	787	617	580	0
Nhlrc4	647.250000	605	787	617	580	0
Leng8	647.250000	586	876	573	554	0
Timm50	647.000000	707	822	574	485	0
Emc4	646.750000	663	1167	395	362	0
Sac3d1	646.000000	551	524	724	785	0
Pten	645.500000	418	468	840	856	0
Txnl1	645.250000	538	533	886	624	0
Slc35c2	645.250000	382	480	713	1006	0
Gls	645.250000	465	422	830	864	0
Dtd1	645.000000	391	604	556	1029	0
Prtg	644.750000	0	0	1173	1406	0
Tmem42	644.500000	436	447	889	806	0
Prim1	644.500000	627	716	545	690	0
Ostc	644.500000	293	441	871	973	0
Gpr89	644.500000	454	955	394	775	0
Glul	644.500000	345	451	942	840	0
Mapk11	644.250000	593	567	777	640	0
Map3k14	644.250000	590	409	787	791	0
Sptssa	644.000000	640	326	798	812	0
Klhl9	643.750000	434	584	623	934	0
Inpp5f	643.750000	182	550	1004	839	0
Dpy19l1	643.750000	756	745	576	498	0
Mpp6	643.500000	443	595	643	893	0
Hibadh	643.500000	557	532	743	742	0
Sirt7	643.000000	633	611	556	772	0
Meiob	643.000000	970	1385	0	217	0
Zmynd10	642.750000	480	519	700	872	0
Wdcp	642.750000	684	662	613	612	0
Txndc9	642.250000	499	725	576	769	0
Eif5b	642.250000	499	725	576	769	0
Ppm1a	642.000000	381	783	693	711	0
Ak1	641.750000	945	178	671	773	0
Spc24	641.500000	464	840	697	565	0
Pradc1	641.250000	419	455	917	774	0
Nit2	641.250000	456	486	822	801	0
Cct7	641.250000	419	455	917	774	0
Pacsin2	641.000000	239	570	928	827	0
Txnrd3	640.750000	406	485	926	746	0
Xbp1	640.500000	557	456	839	710	0
Ankrd54	640.500000	555	311	946	750	0
Tmem214	640.250000	456	922	505	678	0
St6galnac4	640.250000	957	782	399	423	0
Polr3g	640.000000	608	596	750	606	0
Nans	640.000000	647	433	811	669	0
Memo1	640.000000	279	268	1124	889	0
Mcoln1	640.000000	650	724	571	615	0
Mblac2	640.000000	608	596	750	606	0
Armc1	640.000000	642	983	418	517	0
Nubp1	639.750000	434	349	937	839	0
Mettl15	639.750000	712	509	679	659	0
Kif18a	639.750000	712	509	679	659	0
Wdhd1	639.500000	360	553	814	831	0
Swsap1	639.500000	415	1019	517	607	0
Socs4	639.500000	360	553	814	831	0
Tube1	639.000000	800	262	856	638	0
Plekha3	639.000000	448	520	1003	585	0
Fkbp7	639.000000	448	520	1003	585	0
Fam229b	639.000000	800	262	856	638	0
Acat2	639.000000	474	544	746	792	0
Rpn2	638.750000	293	542	706	1014	0
Rab3gap2	638.750000	664	776	610	505	0
Mroh8	638.750000	293	542	706	1014	0
Polr2j	638.500000	662	637	513	742	0
Pias4	638.500000	695	799	542	518	0
2310057M21Rik	638.500000	486	541	675	852	0
Trip12	638.250000	932	553	433	635	0
Fbxo36	638.250000	932	553	433	635	0
Mrpl58	638.000000	708	745	520	579	0
Dcaf4	638.000000	511	477	736	828	0
Caml	638.000000	479	1024	607	442	0
Brip1	638.000000	543	457	717	835	0
Zswim7	637.750000	460	703	657	731	0
Ttc19	637.750000	460	703	657	731	0
Sec11a	637.750000	578	732	685	556	0
Rpl22l1	637.750000	569	654	649	679	0
Thoc3	637.500000	381	986	621	562	0
Gmps	637.500000	446	334	801	969	0
Dnttip2	637.500000	600	695	502	753	0
Abhd17c	637.500000	533	490	771	756	0
Shcbp1	637.250000	545	774	676	554	0
Cyrib	637.250000	594	586	684	685	0
Crcp	637.250000	635	801	580	533	0
Asl	637.250000	635	801	580	533	0
Mocs1	637.000000	495	707	801	545	0
Tmem198	636.750000	585	961	536	465	0
Spg11	636.750000	664	630	642	611	0
Chpf	636.750000	585	961	536	465	0
Tbc1d17	636.500000	509	682	699	656	0
Hnrnpab	636.500000	835	660	576	475	0
Akt1s1	636.500000	509	682	699	656	0
Tbc1d16	636.250000	1565	399	436	145	0
Ccdc40	636.250000	1565	399	436	145	0
Rbm45	636.000000	788	650	547	559	0
Bmf	636.000000	593	1118	269	564	0
Bloc1s2	636.000000	352	482	1043	667	0
Stat1	635.750000	342	823	818	560	0
Ptp4a2	635.750000	345	555	753	890	0
Tbc1d20	635.500000	472	535	666	869	0
Zfp672	635.250000	475	488	599	979	0
Taf6l	635.250000	444	563	748	786	0
Scarb1	635.250000	251	847	786	657	0
Qsox1	635.250000	157	1893	253	238	0
Tarsl2	635.000000	365	927	533	715	0
Prpf4	635.000000	424	660	690	766	0
Cdc26	635.000000	424	660	690	766	0
Ints1	634.500000	574	1001	357	606	0
Rpl27	634.250000	560	983	462	532	0
Spcs3	634.000000	312	657	826	741	0
Rab11fip2	634.000000	588	669	808	471	0
Tnp2	633.750000	481	977	626	451	0
Socs1	633.750000	481	977	626	451	0
Coprs	633.750000	300	382	977	876	0
Ppil3	633.500000	556	778	570	630	0
Nif3l1	633.500000	556	778	570	630	0
Stk16	633.250000	925	692	477	439	0
Rbm43	633.250000	528	507	607	891	0
Glb1l	633.250000	925	692	477	439	0
Etfbkmt	633.250000	1038	833	223	439	0
E2f1	633.250000	447	1033	509	544	0
Sdc1	633.000000	95	558	946	933	0
Purb	633.000000	661	643	570	658	0
9430038I01Rik	632.750000	345	353	936	897	0
Zmynd19	632.500000	510	531	911	578	0
Trim65	632.500000	794	1046	354	336	0
Capn1	632.500000	926	1085	181	338	0
Pdf	632.250000	555	472	827	675	0
Mfap3	632.250000	415	609	608	897	0
Fam114a2	632.250000	415	609	608	897	0
Vps18	631.750000	581	878	466	602	0
Rin1	631.750000	572	286	839	830	0
Pkig	631.750000	750	597	600	580	0
Pkn3	631.250000	559	738	592	636	0
Gtf2b	631.250000	759	710	514	542	0
Arhgap11a	631.250000	489	563	775	698	0
Usp1	631.000000	359	695	551	919	0
Zwint	630.750000	519	652	625	727	0
Rnf14	630.750000	512	503	913	595	0
Hikeshi	630.750000	591	981	514	437	0
Adi1	630.500000	568	681	648	625	0
Trim47	630.250000	0	0	1114	1407	0
Sh3glb2	630.000000	580	772	539	629	0
Pdcd6	630.000000	574	756	547	643	0
Miga2	630.000000	580	772	539	629	0
Btg3	630.000000	725	1688	0	107	0
Sec61a2	629.750000	809	493	525	692	0
Eif3m	629.750000	584	567	685	683	0
Tmem231	629.250000	676	647	661	533	0
Junb	628.750000	490	664	639	722	0
Spns1	628.500000	656	1036	410	412	0
Nvl	628.500000	533	735	625	621	0
Mrpl16	628.500000	743	665	589	517	0
Slc39a10	628.250000	385	680	609	839	0
Ppm1l	628.250000	552	0	880	1081	0
Ncdn	628.250000	399	581	690	843	0
Mars1	628.250000	603	547	705	658	0
AU040320	628.250000	399	581	690	843	0
Aqr	628.000000	758	665	524	565	0
Lhpp	627.750000	858	1548	105	0	0
Cfap74	627.750000	1014	0	661	836	0
Zfp65	627.500000	693	759	563	495	0
Slc30a5	627.500000	443	506	720	841	0
Gsn	627.250000	760	390	756	603	0
0610010F05Rik	627.250000	393	757	766	593	0
Ipp	627.000000	432	369	713	994	0
Birc5	627.000000	602	663	652	591	0
Arfgef1	627.000000	352	380	967	809	0
Serpinh1	626.750000	0	0	1194	1313	0
Sec22b	626.750000	564	1368	362	213	0
Lancl1	626.250000	559	577	684	685	0
Btbd8	626.250000	712	816	533	444	0
Dnal4	626.000000	602	517	747	638	0
Taf2	625.750000	440	673	707	683	0
Lonp2	625.500000	362	705	868	567	0
Etfrf1	625.250000	1072	795	366	268	0
Cetn4	625.250000	648	290	869	694	0
Casc1	625.250000	1072	795	366	268	0
Bbs12	625.250000	648	290	869	694	0
Ak4	625.000000	444	289	927	840	0
Lrrc73	624.500000	1256	1242	0	0	0
Nid1	624.250000	0	0	858	1639	0
Chd1l	624.250000	525	968	410	594	0
Ubiad1	624.000000	703	1114	337	342	0
Mtor	624.000000	703	1114	337	342	0
Sde2	623.750000	1146	354	512	483	0
Pgm1	623.750000	471	126	843	1055	0
Ctdp1	623.750000	456	640	744	655	0
Osbpl8	623.500000	382	401	862	849	0
Bloc1s4	623.500000	666	1056	346	426	0
Ifrd1	623.250000	622	751	621	499	0
Asnsd1	623.250000	301	349	896	947	0
Asdurf	623.250000	301	349	896	947	0
Polr1e	623.000000	787	572	563	570	0
Med28	623.000000	550	940	423	579	0
Letmd1	623.000000	407	738	615	732	0
Hint3	623.000000	369	399	931	793	0
Pgk1	622.750000	447	528	621	895	0
Fyttd1	622.750000	477	485	716	813	0
Slc18a1	622.500000	549	856	728	357	0
Pigl	622.500000	463	389	659	979	0
Ncor1	622.500000	463	389	659	979	0
Kifc1	622.500000	485	779	647	579	0
Ifi35	622.500000	554	811	538	587	0
Cog2	622.500000	515	555	743	677	0
Atp6v1b2	622.500000	549	856	728	357	0
Rcc2	622.250000	451	563	652	823	0
Txn1	622.000000	347	724	711	706	0
Tagap1	622.000000	373	346	783	986	0
Snrnp200	622.000000	707	948	418	415	0
Rusf1	622.000000	167	884	781	656	0
Lmnb2	622.000000	402	530	894	662	0
Edem3	622.000000	688	763	406	631	0
A130010J15Rik	622.000000	511	565	570	842	0
1810024B03Rik	622.000000	707	948	418	415	0
Zhx2	621.750000	1165	0	847	475	0
Etf1	621.750000	643	622	706	516	0
Srsf11	621.500000	634	607	664	581	0
Senp8	621.500000	291	553	754	888	0
Myo9a	621.500000	291	553	754	888	0
Lrrc40	621.500000	634	607	664	581	0
Gstz1	621.500000	695	426	670	695	0
Tgfbrap1	621.250000	436	447	739	863	0
Pspn	621.250000	690	866	515	414	0
Alkbh7	621.250000	690	866	515	414	0
AI597479	621.250000	436	447	739	863	0
Vps8	621.000000	522	566	605	791	0
Lyrm7	621.000000	637	731	445	671	0
Ep400	621.000000	457	428	855	744	0
Chd4	621.000000	1493	343	314	334	0
Srcap	620.500000	731	890	442	419	0
Commd2	620.500000	582	567	674	659	0
Nadk	620.000000	494	588	574	824	0
Fam90a1b	620.000000	821	860	346	453	0
Chchd3	620.000000	848	452	563	617	0
Apoo	620.000000	821	860	346	453	0
Znrf4	619.750000	182	496	738	1063	0
Szt2	619.500000	466	500	779	733	0
Pi4k2a	619.500000	288	541	797	852	0
Morn4	619.500000	288	541	797	852	0
Med8	619.500000	466	500	779	733	0
Copb2	619.500000	632	880	529	437	0
Ddx52	619.250000	530	1142	415	390	0
Col16a1	619.250000	87	0	1109	1281	0
Spc25	619.000000	588	404	646	838	0
G6pc2	619.000000	588	404	646	838	0
Slc1a4	618.750000	778	712	430	555	0
Nedd1	618.500000	338	497	731	908	0
Ramac	618.250000	606	804	559	504	0
Atp5a1	618.250000	631	961	461	420	0
Ssbp1	618.000000	490	639	677	666	0
Sp4	618.000000	244	334	1156	738	0
Zfp869	617.750000	468	691	791	521	0
Rcbtb1	617.250000	486	418	655	910	0
Pgbd5	617.250000	1149	0	732	588	0
Pde6d	617.000000	630	862	466	510	0
Nsun6	617.000000	642	807	492	527	0
Cops7b	617.000000	630	862	466	510	0
Asb13	617.000000	518	826	490	634	0
Xxylt1	616.750000	466	571	680	750	0
Slc29a1	616.750000	674	647	497	649	0
Ost4	616.750000	342	862	645	618	0
Tmem192	616.500000	200	352	1053	861	0
Tbk1	616.500000	314	319	874	959	0
Gdi2	616.500000	673	692	552	549	0
Set	616.250000	531	780	595	559	0
Dnajc24	616.250000	710	680	481	594	0
Spred2	616.000000	455	412	816	781	0
Pml	616.000000	415	782	631	636	0
Cdc37	616.000000	778	871	405	410	0
Exoc3	615.750000	494	584	772	613	0
Aaas	615.750000	553	863	607	440	0
Timeless	615.500000	244	503	875	840	0
Eif3g	615.500000	657	893	422	490	0
Dip2b	615.500000	338	774	789	561	0
Snx30	615.250000	222	341	974	924	0
Stxbp4	615.000000	1064	743	247	406	0
Slc16a13	615.000000	888	902	215	455	0
Pex3	615.000000	605	592	659	604	0
Idh3b	615.000000	495	760	574	631	0
Gdpgp1	615.000000	502	724	671	563	0
Cox11	615.000000	1064	743	247	406	0
Cib1	615.000000	502	724	671	563	0
Adat2	615.000000	605	592	659	604	0
Rpl21	614.750000	299	409	764	987	0
Rhot1	614.750000	404	528	774	753	0
Npm3	614.750000	412	531	655	861	0
Wdr31	614.500000	1434	355	279	390	0
Rnf187	614.500000	543	623	695	597	0
Rnft1	614.250000	532	531	670	724	0
Git1	614.250000	521	962	521	453	0
Ankrd13b	614.250000	521	962	521	453	0
Zfp292	614.000000	539	741	641	535	0
Ppm1g	614.000000	474	420	673	889	0
Pomt2	614.000000	695	396	670	695	0
C130050O18Rik	614.000000	191	0	903	1362	0
Apc	614.000000	0	439	863	1154	0
Mapk14	613.500000	540	742	593	579	0
Pdhb	613.250000	410	810	492	741	0
Ndufa5	613.250000	453	668	585	747	0
Cep112	613.250000	1387	712	176	178	0
Asb15	613.250000	453	668	585	747	0
Tlcd3a	613.000000	227	331	957	937	0
Klhl20	613.000000	727	1001	317	407	0
Gde1	612.750000	789	362	484	816	0
Chd3	612.750000	684	853	350	564	0
Ppib	612.250000	488	890	504	567	0
Pdp1	612.250000	570	630	656	593	0
Patl1	612.250000	312	381	763	993	0
Insig1	612.250000	671	553	517	708	0
Anapc15	612.250000	565	910	515	459	0
Zfp51	612.000000	463	614	592	779	0
Tuba1c	612.000000	529	318	882	719	0
Ttpal	612.000000	553	1123	406	366	0
Trmu	612.000000	501	529	569	849	0
Tmed1	612.000000	766	1122	282	278	0
Rapgef3	612.000000	438	449	770	791	0
Uba2	611.500000	277	771	619	779	0
Abcf2	611.500000	493	779	609	565	0
Smyd4	611.250000	451	633	693	668	0
Rpa1	611.250000	451	633	693	668	0
Cops9	611.250000	515	759	570	601	0
Rnf115	611.000000	421	778	673	572	0
Polr3c	611.000000	421	778	673	572	0
Gpn2	610.750000	418	622	532	871	0
Cited2	610.750000	427	776	609	631	0
Camsap2	610.750000	737	543	465	698	0
Tmem127	610.500000	646	1058	344	394	0
Tbc1d24	610.500000	244	241	886	1071	0
Ciao1	610.500000	646	1058	344	394	0
Uxt	610.250000	322	1072	574	473	0
Rpl8	610.250000	481	1214	359	387	0
Egln2	610.250000	818	428	557	638	0
Dnajc15	610.250000	989	0	880	572	0
Prkab1	610.000000	535	774	476	655	0
Urgcp	609.750000	466	623	627	723	0
Msmo1	609.750000	826	605	544	464	0
Ube2t	609.500000	472	591	612	763	0
Lrif1	609.500000	954	579	408	497	0
Ripk2	609.250000	834	325	630	648	0
Napg	609.250000	409	595	693	740	0
Mthfr	609.250000	805	553	437	642	0
Clcn6	609.250000	805	553	437	642	0
Birc6	609.250000	475	759	566	637	0
D3Ertd751e	609.000000	576	707	615	538	0
Commd10	609.000000	403	363	869	801	0
Rbm22	608.750000	643	816	441	535	0
Pop4	608.750000	686	815	516	418	0
Endov	608.750000	748	712	412	563	0
Ap1g1	608.750000	708	809	489	429	0
2310022B05Rik	608.750000	385	648	536	866	0
Erf	608.500000	743	663	451	577	0
Slc38a2	608.250000	507	718	593	615	0
Thumpd2	608.000000	645	927	501	359	0
Pex11b	608.000000	320	774	655	683	0
Ltbr	608.000000	0	679	832	921	0
Zbed4	607.750000	232	383	965	851	0
Smim12	607.750000	581	949	382	519	0
Vwa1	607.500000	591	529	600	710	0
AW209491	607.500000	504	767	512	647	0
Pan3	607.250000	705	684	556	484	0
Nt5m	607.250000	536	454	682	757	0
Isoc2a	607.250000	688	713	487	541	0
A430057M04Rik	607.250000	553	537	706	633	0
Egf	607.000000	616	850	507	455	0
Rps3a1	606.750000	395	679	688	665	0
Pkd1l3	606.750000	1211	1216	0	0	0
Nin	606.750000	407	468	776	776	0
Anp32b	606.750000	570	671	487	699	0
Utp3	606.500000	594	997	368	467	0
Txndc5	606.500000	374	360	845	847	0
Crebbp	606.500000	394	184	816	1032	0
Btaf1	606.500000	360	367	851	848	0
Dgcr6	606.250000	473	622	474	856	0
Atg16l1	606.250000	441	500	716	768	0
Shox2	606.000000	526	572	648	678	0
Rsrc1	606.000000	526	572	648	678	0
Id2	606.000000	758	764	403	499	0
Csrnp2	606.000000	173	494	716	1041	0
Rpl9	605.750000	661	945	445	372	0
Plk3	605.750000	443	570	790	620	0
Lias	605.750000	661	945	445	372	0
Glra1	605.750000	1417	647	155	204	0
Txndc11	605.500000	361	812	585	664	0
Bzw2	605.500000	347	508	853	714	0
Ankmy2	605.500000	347	508	853	714	0
Ttc26	605.000000	895	771	395	359	0
Cdc14b	605.000000	600	906	353	561	0
Naa20	604.750000	640	662	544	573	0
