Target_genes	Klf3|Average	SRX248398|MEF	STRING
Tbc1d19	324.000000	324	0
Srsf2	324.000000	324	0
Mfsd11	324.000000	324	0
Larp1	324.000000	324	0
Kif11	324.000000	324	0
Kdm3b	324.000000	324	0
Frmd6	324.000000	324	0
Dgcr2	324.000000	324	0
Zfp655	323.000000	323	0
Trmo	323.000000	323	0
Tbc1d9b	323.000000	323	0
Lrrc8d	323.000000	323	0
F2rl1	323.000000	323	0
Dpy19l4	323.000000	323	0
Dhrs13	323.000000	323	0
Cyb5r3	323.000000	323	0
Casc3	323.000000	323	0
Capn10	323.000000	323	0
Atr	323.000000	323	0
1700065D16Rik	323.000000	323	0
Wdr18	322.000000	322	0
Tfeb	322.000000	322	0
Ripk2	322.000000	322	0
Odf2	322.000000	322	0
Mrpl16	322.000000	322	0
Efr3b	322.000000	322	0
Cep152	322.000000	322	0
C1ql4	322.000000	322	0
Traf3ip1	321.000000	321	0
Snx29	321.000000	321	0
Smyd5	321.000000	321	0
Pcolce	321.000000	321	0
Pcnt	321.000000	321	0
Klhl24	321.000000	321	0
Ifngr2	321.000000	321	0
Fbxo47	321.000000	321	0
Elp1	321.000000	321	0
Ap5b1	321.000000	321	0
Ap1g1	321.000000	321	0
Anxa4	321.000000	321	0
Abitram	321.000000	321	0
Pgm2	320.000000	320	0
Pak2	320.000000	320	0
Npc2	320.000000	320	0
Megf9	320.000000	320	0
Isca2	320.000000	320	0
Dram2	320.000000	320	0
Cept1	320.000000	320	0
Calhm5	320.000000	320	0
Atrnl1	320.000000	320	0
Zhx1	319.000000	319	0
Slc5a6	319.000000	319	0
Plcd3	319.000000	319	0
Ddx5	319.000000	319	0
Cep95	319.000000	319	0
Cdkn1a	319.000000	319	0
Camk2n2	319.000000	319	0
Bloc1s5	319.000000	319	0
B3gnt2	319.000000	319	0
Atraid	319.000000	319	0
Armc7	319.000000	319	0
Acbd4	319.000000	319	0
6430548M08Rik	319.000000	319	0
Yae1d1	318.000000	318	0
Traf6	318.000000	318	0
Smc2	318.000000	318	0
Scamp2	318.000000	318	0
Rnf123	318.000000	318	0
Nkx1-1	318.000000	318	0
Mst1	318.000000	318	0
Mms22l	318.000000	318	0
Lonp1	318.000000	318	0
Knstrn	318.000000	318	0
Hlx	318.000000	318	0
Catsperd	318.000000	318	0
B4galt1	318.000000	318	0
Atxn7l3	318.000000	318	0
Atg7	318.000000	318	0
Abhd17c	318.000000	318	0
Ttll1	317.000000	317	0
Rab43	317.000000	317	0
Nr2f6	317.000000	317	0
Mtpn	317.000000	317	0
Impdh2	317.000000	317	0
Gm20346	317.000000	317	0
Git1	317.000000	317	0
Coro2a	317.000000	317	0
Atf2	317.000000	317	0
Anp32a	317.000000	317	0
Ankrd13b	317.000000	317	0
Thap11	316.000000	316	0
Spry1	316.000000	316	0
Slc35e3	316.000000	316	0
Slc2a1	316.000000	316	0
Mast3	316.000000	316	0
Ddx39a	316.000000	316	0
Cenpt	316.000000	316	0
Cdk2ap1	316.000000	316	0
Zfp334	315.000000	315	0
Tmem43	315.000000	315	0
Tab3	315.000000	315	0
Rbm27	315.000000	315	0
Psmc2	315.000000	315	0
Pros1	315.000000	315	0
Osbpl10	315.000000	315	0
Nfe2l2	315.000000	315	0
Jdp2	315.000000	315	0
Dnajc2	315.000000	315	0
Chchd4	315.000000	315	0
BC052040	315.000000	315	0
Zfp706	314.000000	314	0
Rnf7	314.000000	314	0
Prkn	314.000000	314	0
Prickle1	314.000000	314	0
Ppp1r3d	314.000000	314	0
Pacrg	314.000000	314	0
Hyls1	314.000000	314	0
Gpr157	314.000000	314	0
Fam217b	314.000000	314	0
Dtd2	314.000000	314	0
Zbed4	313.000000	313	0
Vrk1	313.000000	313	0
Tstd2	313.000000	313	0
Tet3	313.000000	313	0
Septin2	313.000000	313	0
Rufy3	313.000000	313	0
Ptges2	313.000000	313	0
Ncbp1	313.000000	313	0
Mnat1	313.000000	313	0
Hdlbp	313.000000	313	0
Fyn	313.000000	313	0
Chmp7	313.000000	313	0
Appbp2	313.000000	313	0
Akap7	313.000000	313	0
Syf2	312.000000	312	0
Prpsap2	312.000000	312	0
Pcbp3	312.000000	312	0
Ms4a10	312.000000	312	0
Mrpl42	312.000000	312	0
Lzts2	312.000000	312	0
E130311K13Rik	312.000000	312	0
Ube2d2a	311.000000	311	0
Sp2	311.000000	311	0
Pikfyve	311.000000	311	0
Jak2	311.000000	311	0
Idh1	311.000000	311	0
Hs6st1	311.000000	311	0
Hic2	311.000000	311	0
Dstn	311.000000	311	0
Cpt1a	311.000000	311	0
Wdr1	310.000000	310	0
Urgcp	310.000000	310	0
Rab32	310.000000	310	0
Oxr1	310.000000	310	0
Kitl	310.000000	310	0
Heatr3	310.000000	310	0
Gnaz	310.000000	310	0
Ebag9	310.000000	310	0
Wwox	309.000000	309	0
Thap3	309.000000	309	0
Ssbp1	309.000000	309	0
Spop	309.000000	309	0
Rps12	309.000000	309	0
Riok3	309.000000	309	0
Hspa9	309.000000	309	0
Fem1b	309.000000	309	0
Casp8ap2	309.000000	309	0
Zfp36l1	308.000000	308	0
Togaram1	308.000000	308	0
Stk39	308.000000	308	0
Prpf40a	308.000000	308	0
Pik3ca	308.000000	308	0
Klhl28	308.000000	308	0
Kif27	308.000000	308	0
Cs	308.000000	308	0
Bod1l	308.000000	308	0
Arl6ip6	308.000000	308	0
Abcc5	308.000000	308	0
Tiam1	307.000000	307	0
Tekt4	307.000000	307	0
Prune2	307.000000	307	0
Lrp1	307.000000	307	0
Elf4	307.000000	307	0
Zfp12	306.000000	306	0
Sugp1	306.000000	306	0
Morn2	306.000000	306	0
Mif	306.000000	306	0
Mau2	306.000000	306	0
Man1c1	306.000000	306	0
Maea	306.000000	306	0
H2-M3	306.000000	306	0
Fbxo25	306.000000	306	0
Dhx57	306.000000	306	0
Chid1	306.000000	306	0
Cdc34	306.000000	306	0
Cbx1	306.000000	306	0
Bcl7b	306.000000	306	0
Angptl2	306.000000	306	0
Tlcd2	305.000000	305	0
Timm13	305.000000	305	0
Thumpd1	305.000000	305	0
Slc35f6	305.000000	305	0
Pacsin3	305.000000	305	0
Nyx	305.000000	305	0
Ncoa1	305.000000	305	0
Mfsd4b4	305.000000	305	0
Magt1	305.000000	305	0
Lmo4	305.000000	305	0
Ipo4	305.000000	305	0
Depdc1b	305.000000	305	0
Cox7b	305.000000	305	0
Cox7a2	305.000000	305	0
Cdkn3	305.000000	305	0
Arpin	305.000000	305	0
Xpo1	304.000000	304	0
Thbs1	304.000000	304	0
Pan3	304.000000	304	0
Olfr433	304.000000	304	0
Glis2	304.000000	304	0
Ggta1	304.000000	304	0
Gars	304.000000	304	0
Fbxo6	304.000000	304	0
Cep68	304.000000	304	0
Arpc2	304.000000	304	0
Unc45a	303.000000	303	0
Scx	303.000000	303	0
Scap	303.000000	303	0
Rgl1	303.000000	303	0
Rbm48	303.000000	303	0
Pex1	303.000000	303	0
Hpf1	303.000000	303	0
Hddc3	303.000000	303	0
Arpc5	303.000000	303	0
Tent5a	302.000000	302	0
Tecpr2	302.000000	302	0
Tbc1d2b	302.000000	302	0
Sgo1	302.000000	302	0
Retreg1	302.000000	302	0
Reps1	302.000000	302	0
Raly	302.000000	302	0
Nsun4	302.000000	302	0
Map3k4	302.000000	302	0
Lactb	302.000000	302	0
Ifngr1	302.000000	302	0
Dusp8	302.000000	302	0
Cyp19a1	302.000000	302	0
Cinp	302.000000	302	0
Bcl3	302.000000	302	0
Zfp956	301.000000	301	0
Vdac1	301.000000	301	0
Rell1	301.000000	301	0
Oaz2	301.000000	301	0
Mtmr11	301.000000	301	0
Mief2	301.000000	301	0
Lonrf1	301.000000	301	0
Flii	301.000000	301	0
E2f2	301.000000	301	0
Ylpm1	300.000000	300	0
Uchl1	300.000000	300	0
Tomm34	300.000000	300	0
Stk4	300.000000	300	0
Sfxn2	300.000000	300	0
Sdcbp	300.000000	300	0
Pdcd6	300.000000	300	0
Hagh	300.000000	300	0
Fahd1	300.000000	300	0
Arl3	300.000000	300	0
Akap12	300.000000	300	0
Ahsa2	300.000000	300	0
Wdr78	299.000000	299	0
Tsc2	299.000000	299	0
Tcta	299.000000	299	0
Sbp	299.000000	299	0
Rrp9	299.000000	299	0
Rps7	299.000000	299	0
Rhoa	299.000000	299	0
Ptrhd1	299.000000	299	0
Phkb	299.000000	299	0
Parp3	299.000000	299	0
Pafah1b1	299.000000	299	0
Nthl1	299.000000	299	0
Mier1	299.000000	299	0
Mfsd1	299.000000	299	0
Mapkapk2	299.000000	299	0
Itfg1	299.000000	299	0
Emc7	299.000000	299	0
Cyth3	299.000000	299	0
Cox20	299.000000	299	0
Cox18	299.000000	299	0
Cmtm3	299.000000	299	0
Cenpo	299.000000	299	0
Arsa	299.000000	299	0
Arrdc2	299.000000	299	0
Wdsub1	298.000000	298	0
Trim16	298.000000	298	0
Toe1	298.000000	298	0
Serp1	298.000000	298	0
Rsrp1	298.000000	298	0
Ppip5k2	298.000000	298	0
Mutyh	298.000000	298	0
Gin1	298.000000	298	0
Gatad1	298.000000	298	0
Eif2a	298.000000	298	0
Cdv3	298.000000	298	0
Aldh3a2	298.000000	298	0
Zmym5	297.000000	297	0
Scarf1	297.000000	297	0
Runx1	297.000000	297	0
Rttn	297.000000	297	0
Rilp	297.000000	297	0
Pkd1	297.000000	297	0
Gtse1	297.000000	297	0
Gamt	297.000000	297	0
Dazap1	297.000000	297	0
Add3	297.000000	297	0
Uso1	296.000000	296	0
Srebf1	296.000000	296	0
Sema3f	296.000000	296	0
Sdccag8	296.000000	296	0
Rab11b	296.000000	296	0
Itga6	296.000000	296	0
Hmg20b	296.000000	296	0
G3bp2	296.000000	296	0
Fubp3	296.000000	296	0
Cep170	296.000000	296	0
Cdkn2c	296.000000	296	0
Ago1	296.000000	296	0
2610507B11Rik	296.000000	296	0
Zfp943	295.000000	295	0
Zfp942	295.000000	295	0
Tex10	295.000000	295	0
Tbca	295.000000	295	0
Smyd3	295.000000	295	0
Nmt2	295.000000	295	0
Nbeal1	295.000000	295	0
Kdm5b	295.000000	295	0
Abt1	295.000000	295	0
Zfp64	294.000000	294	0
Trappc4	294.000000	294	0
Ss18l2	294.000000	294	0
Rps25	294.000000	294	0
Ptpa	294.000000	294	0
Ppp1r35	294.000000	294	0
Pex11b	294.000000	294	0
Orai3	294.000000	294	0
Jpt2	294.000000	294	0
Iqce	294.000000	294	0
Ikbkg	294.000000	294	0
Igsf8	294.000000	294	0
G6pdx	294.000000	294	0
Crat	294.000000	294	0
Bsdc1	294.000000	294	0
Brat1	294.000000	294	0
Bola3	294.000000	294	0
Ttc21a	293.000000	293	0
Tamm41	293.000000	293	0
Stambp	293.000000	293	0
Sqle	293.000000	293	0
Rnaseh2a	293.000000	293	0
Rab2a	293.000000	293	0
Prdx2	293.000000	293	0
Ppp1r12a	293.000000	293	0
Ppif	293.000000	293	0
Mdn1	293.000000	293	0
Ip6k2	293.000000	293	0
Gskip	293.000000	293	0
Gorasp1	293.000000	293	0
Fut10	293.000000	293	0
E430018J23Rik	293.000000	293	0
Dmkn	293.000000	293	0
Cx3cl1	293.000000	293	0
Brip1	293.000000	293	0
Atg2b	293.000000	293	0
Arhgef25	293.000000	293	0
Ankrd12	293.000000	293	0
Acsf3	293.000000	293	0
Txnl4b	292.000000	292	0
Timm8a1	292.000000	292	0
Slc7a2	292.000000	292	0
Rusc2	292.000000	292	0
Rfxank	292.000000	292	0
Pigw	292.000000	292	0
Myo19	292.000000	292	0
Gnas	292.000000	292	0
Gm45929	292.000000	292	0
Dhx38	292.000000	292	0
Borcs8	292.000000	292	0
Zfp944	291.000000	291	0
Zfp758	291.000000	291	0
Thap1	291.000000	291	0
Tcerg1	291.000000	291	0
Tceal9	291.000000	291	0
St3gal4	291.000000	291	0
Smim8	291.000000	291	0
Prkar1b	291.000000	291	0
Ndufaf5	291.000000	291	0
Kidins220	291.000000	291	0
Junb	291.000000	291	0
Gsr	291.000000	291	0
Esf1	291.000000	291	0
Dnaaf5	291.000000	291	0
Dcp2	291.000000	291	0
Cirbp	291.000000	291	0
Ankzf1	291.000000	291	0
Adck5	291.000000	291	0
Suco	290.000000	290	0
Spire2	290.000000	290	0
Slc25a4	290.000000	290	0
Rgmb	290.000000	290	0
Nfyc	290.000000	290	0
Ms4a2	290.000000	290	0
Mis12	290.000000	290	0
Mdm4	290.000000	290	0
Derl2	290.000000	290	0
Dcps	290.000000	290	0
Ubp1	289.000000	289	0
Triap1	289.000000	289	0
Tnfsf18	289.000000	289	0
Smarcd3	289.000000	289	0
Sdc1	289.000000	289	0
Rev3l	289.000000	289	0
Ptbp3	289.000000	289	0
Incenp	289.000000	289	0
Gmcl1	289.000000	289	0
Gatc	289.000000	289	0
Cnnm4	289.000000	289	0
App	289.000000	289	0
Zfp276	288.000000	288	0
Vps9d1	288.000000	288	0
Rit1	288.000000	288	0
Rint1	288.000000	288	0
Pus7	288.000000	288	0
Ppil4	288.000000	288	0
Pip5k1c	288.000000	288	0
Pigc	288.000000	288	0
Nxph4	288.000000	288	0
Nanos2	288.000000	288	0
Mypop	288.000000	288	0
Mthfd2	288.000000	288	0
Kansl3	288.000000	288	0
Foxg1	288.000000	288	0
Fer1l5	288.000000	288	0
Fam185a	288.000000	288	0
Cerk	288.000000	288	0
Cdc37	288.000000	288	0
Ccdc146	288.000000	288	0
Bcl2l13	288.000000	288	0
Ankrd54	288.000000	288	0
4930558K02Rik	288.000000	288	0
Zdhhc8	287.000000	287	0
Tmem88	287.000000	287	0
Tmed3	287.000000	287	0
Socs5	287.000000	287	0
Setd1b	287.000000	287	0
Nrp1	287.000000	287	0
Lrp5	287.000000	287	0
Dpy30	287.000000	287	0
Cldn34c1	287.000000	287	0
Casq1	287.000000	287	0
Arrdc3	287.000000	287	0
Tmem198	286.000000	286	0
Tcam1	286.000000	286	0
Smarcd2	286.000000	286	0
Slc10a3	286.000000	286	0
Rnf20	286.000000	286	0
Pigu	286.000000	286	0
Paqr8	286.000000	286	0
Nasp	286.000000	286	0
LOC114841036	286.000000	286	0
Ints14	286.000000	286	0
Gm44504	286.000000	286	0
Dnajc13	286.000000	286	0
Cyb5r1	286.000000	286	0
Cmtr1	286.000000	286	0
Chpf	286.000000	286	0
Triqk	285.000000	285	0
Tnk2	285.000000	285	0
Timp3	285.000000	285	0
Nudt7	285.000000	285	0
Mrps28	285.000000	285	0
Fam241b	285.000000	285	0
Chaf1b	285.000000	285	0
Carhsp1	285.000000	285	0
Ap1ar	285.000000	285	0
Ran	284.000000	284	0
Rab1b	284.000000	284	0
Pheta1	284.000000	284	0
Per3	284.000000	284	0
Osbp	284.000000	284	0
Opa1	284.000000	284	0
Nme2	284.000000	284	0
Hivep2	284.000000	284	0
Hdac7	284.000000	284	0
Fam222b	284.000000	284	0
Deptor	284.000000	284	0
Cpt1b	284.000000	284	0
Chkb	284.000000	284	0
Tram2	283.000000	283	0
Tigd5	283.000000	283	0
Srsf5	283.000000	283	0
Snapc5	283.000000	283	0
Riox2	283.000000	283	0
Rfx3	283.000000	283	0
Nadk	283.000000	283	0
Gm5741	283.000000	283	0
Get1	283.000000	283	0
Eef1d	283.000000	283	0
Dus4l	283.000000	283	0
Dhps	283.000000	283	0
Cog5	283.000000	283	0
Arrb2	283.000000	283	0
Tcp1	282.000000	282	0
Nqo1	282.000000	282	0
Nfix	282.000000	282	0
Neu1	282.000000	282	0
Mrpl18	282.000000	282	0
Mef2a	282.000000	282	0
Kmt5b	282.000000	282	0
Jade3	282.000000	282	0
Hs1bp3	282.000000	282	0
Grsf1	282.000000	282	0
Ece1	282.000000	282	0
Csgalnact2	282.000000	282	0
Zfp36	281.000000	281	0
Ubap1	281.000000	281	0
Tpi1	281.000000	281	0
Spsb2	281.000000	281	0
Rasa2	281.000000	281	0
Nsfl1c	281.000000	281	0
Naa38	281.000000	281	0
Lgr6	281.000000	281	0
Ints5	281.000000	281	0
Hook2	281.000000	281	0
Ganab	281.000000	281	0
Fndc3b	281.000000	281	0
Fbxw9	281.000000	281	0
Emx2	281.000000	281	0
Eid1	281.000000	281	0
Cyb5d1	281.000000	281	0
Cndp2	281.000000	281	0
Brd1	281.000000	281	0
Bend4	281.000000	281	0
Asah1	281.000000	281	0
Afg3l2	281.000000	281	0
Wdr25	280.000000	280	0
Wars	280.000000	280	0
Usf2	280.000000	280	0
Timp1	280.000000	280	0
Tead4	280.000000	280	0
Snapc4	280.000000	280	0
Samd9l	280.000000	280	0
Rbl2	280.000000	280	0
Rassf8	280.000000	280	0
Prune1	280.000000	280	0
Polr3f	280.000000	280	0
Mindy1	280.000000	280	0
Mia3	280.000000	280	0
Mcur1	280.000000	280	0
Madcam1	280.000000	280	0
Lrp10	280.000000	280	0
Lck	280.000000	280	0
Hmgxb4	280.000000	280	0
Exoc7	280.000000	280	0
Dzank1	280.000000	280	0
Crybb1	280.000000	280	0
Blmh	280.000000	280	0
Arntl	280.000000	280	0
1700013G24Rik	280.000000	280	0
Ssbp3	279.000000	279	0
Sdhaf3	279.000000	279	0
Rbl1	279.000000	279	0
Nxt2	279.000000	279	0
Nnt	279.000000	279	0
Itpkb	279.000000	279	0
Dock11	279.000000	279	0
Atp8b5	279.000000	279	0
Tnks	278.000000	278	0
Slc25a45	278.000000	278	0
Rab5c	278.000000	278	0
Pdap1	278.000000	278	0
Pam	278.000000	278	0
Magi1	278.000000	278	0
Itgb7	278.000000	278	0
Gsto1	278.000000	278	0
Frmd8	278.000000	278	0
Dpp9	278.000000	278	0
Cstf3	278.000000	278	0
Ccn3	278.000000	278	0
Bud31	278.000000	278	0
Anxa6	278.000000	278	0
Aco1	278.000000	278	0
Abhd11	278.000000	278	0
Lss	277.000000	277	0
Larp4b	277.000000	277	0
Gli3	277.000000	277	0
Eif3b	277.000000	277	0
Arhgap18	277.000000	277	0
Aif1l	277.000000	277	0
Zwilch	276.000000	276	0
Tcf7l1	276.000000	276	0
Snrpf	276.000000	276	0
Slc39a7	276.000000	276	0
Septin11	276.000000	276	0
Rxrb	276.000000	276	0
Rpl4	276.000000	276	0
Ptms	276.000000	276	0
Ppp4r1	276.000000	276	0
Nek2	276.000000	276	0
H2-Ke6	276.000000	276	0
Gm10509	276.000000	276	0
Glt28d2	276.000000	276	0
Esd	276.000000	276	0
Crebbp	276.000000	276	0
Calu	276.000000	276	0
Znrd2	275.000000	275	0
Sema4c	275.000000	275	0
Rassf7	275.000000	275	0
Rad21	275.000000	275	0
Rab3il1	275.000000	275	0
Rab11fip2	275.000000	275	0
Neurl1b	275.000000	275	0
Mat2a	275.000000	275	0
Lmntd2	275.000000	275	0
Lgals7	275.000000	275	0
Itgbl1	275.000000	275	0
Col1a1	275.000000	275	0
Cers2	275.000000	275	0
Ccdc148	275.000000	275	0
Atp6ap1	275.000000	275	0
Anxa9	275.000000	275	0
Ywhag	274.000000	274	0
Rap2a	274.000000	274	0
Nol11	274.000000	274	0
Hprt	274.000000	274	0
Hpdl	274.000000	274	0
Grk5	274.000000	274	0
Ube2j2	273.000000	273	0
Tmem94	273.000000	273	0
Tmem242	273.000000	273	0
Tmem200a	273.000000	273	0
Tmem158	273.000000	273	0
Rfx2	273.000000	273	0
P3h1	273.000000	273	0
Ldlr	273.000000	273	0
En1	273.000000	273	0
Cxcr6	273.000000	273	0
Ccl9	273.000000	273	0
Bcar1	273.000000	273	0
Arl13b	273.000000	273	0
Arhgef1	273.000000	273	0
AU022252	273.000000	273	0
Zzef1	272.000000	272	0
Trappc6b	272.000000	272	0
Tpbg	272.000000	272	0
Sec23a	272.000000	272	0
Rhof	272.000000	272	0
Rbm3	272.000000	272	0
Ptn	272.000000	272	0
Ifi203	272.000000	272	0
Gemin2	272.000000	272	0
Eef2	272.000000	272	0
Cyb5d2	272.000000	272	0
Cd34	272.000000	272	0
Bbx	272.000000	272	0
Atp5e	272.000000	272	0
Armc2	272.000000	272	0
Ube2q2	271.000000	271	0
Trim41	271.000000	271	0
Trim28	271.000000	271	0
Trib1	271.000000	271	0
Tmtc3	271.000000	271	0
Rpl22	271.000000	271	0
Rnf5	271.000000	271	0
Rgs16	271.000000	271	0
Rab40c	271.000000	271	0
Mga	271.000000	271	0
Hspa8	271.000000	271	0
Cux1	271.000000	271	0
Cttn	271.000000	271	0
Cep290	271.000000	271	0
Agpat1	271.000000	271	0
Zfp934	270.000000	270	0
Zbtb20	270.000000	270	0
Srbd1	270.000000	270	0
Ptpn9	270.000000	270	0
Pkn2	270.000000	270	0
Kmt5a	270.000000	270	0
Insr	270.000000	270	0
Ino80	270.000000	270	0
Eef1g	270.000000	270	0
Dhx40	270.000000	270	0
Abhd14b	270.000000	270	0
Abhd14a	270.000000	270	0
Ube2d3	269.000000	269	0
Tada2b	269.000000	269	0
Speg	269.000000	269	0
Slc35b1	269.000000	269	0
Rb1	269.000000	269	0
Nckipsd	269.000000	269	0
Mrfap1	269.000000	269	0
Hint3	269.000000	269	0
Gxylt1	269.000000	269	0
Exd2	269.000000	269	0
Ccdc96	269.000000	269	0
Ccdc138	269.000000	269	0
Asxl2	269.000000	269	0
Adgre5	269.000000	269	0
1810055G02Rik	269.000000	269	0
Vmn2r102	268.000000	268	0
Snrnp27	268.000000	268	0
Smpd5	268.000000	268	0
Rara	268.000000	268	0
Pigx	268.000000	268	0
Pdpk1	268.000000	268	0
Pabpn1	268.000000	268	0
Mon1a	268.000000	268	0
Mfsd14b	268.000000	268	0
Lrfn3	268.000000	268	0
Itgb1bp1	268.000000	268	0
Hebp1	268.000000	268	0
Gmfb	268.000000	268	0
Epha1	268.000000	268	0
Elac2	268.000000	268	0
Dpf3	268.000000	268	0
Dennd11	268.000000	268	0
Cpsf3	268.000000	268	0
Col14a1	268.000000	268	0
Cep19	268.000000	268	0
Cdh12	268.000000	268	0
Ccndbp1	268.000000	268	0
C2cd2	268.000000	268	0
Bbs9	268.000000	268	0
Actr3	268.000000	268	0
Zfp503	267.000000	267	0
Rrad	267.000000	267	0
Ptcd1	267.000000	267	0
Prkab1	267.000000	267	0
Pgpep1l	267.000000	267	0
Osbpl5	267.000000	267	0
Hinfp	267.000000	267	0
H3f3a	267.000000	267	0
Epn2	267.000000	267	0
Ehbp1	267.000000	267	0
Cpsf4	267.000000	267	0
Cdk19	267.000000	267	0
Atg5	267.000000	267	0
Arpp19	267.000000	267	0
Sympk	266.000000	266	0
Rabl6	266.000000	266	0
Pprc1	266.000000	266	0
Pkp2	266.000000	266	0
Phykpl	266.000000	266	0
Pdik1l	266.000000	266	0
Gm45915	266.000000	266	0
Foxa3	266.000000	266	0
Eloa	266.000000	266	0
Clca2	266.000000	266	0
Atp9b	266.000000	266	0
Arl2bp	266.000000	266	0
Actn4	266.000000	266	0
Vps4a	265.000000	265	0
Usp15	265.000000	265	0
Tmem208	265.000000	265	0
Rnf34	265.000000	265	0
Ppp1r9b	265.000000	265	0
Mtcp1	265.000000	265	0
Map2k4	265.000000	265	0
Lrrc29	265.000000	265	0
Itprip	265.000000	265	0
Hspa12b	265.000000	265	0
Dynlt1a	265.000000	265	0
Dhrs7	265.000000	265	0
Cmc4	265.000000	265	0
Brcc3	265.000000	265	0
Apol9a	265.000000	265	0
Zfp143	264.000000	264	0
Ulk3	264.000000	264	0
Ubc	264.000000	264	0
Tmem116	264.000000	264	0
Syk	264.000000	264	0
Stat3	264.000000	264	0
Rhbdf2	264.000000	264	0
Rfx1	264.000000	264	0
Pwwp2b	264.000000	264	0
Pola1	264.000000	264	0
Laptm4a	264.000000	264	0
Gne	264.000000	264	0
Gna13	264.000000	264	0
Glrx3	264.000000	264	0
Fam149b	264.000000	264	0
Erp29	264.000000	264	0
Ecd	264.000000	264	0
Cntrl	264.000000	264	0
Cenpm	264.000000	264	0
Ccl2	264.000000	264	0
Arl8a	264.000000	264	0
Apol9b	264.000000	264	0
Actl6b	264.000000	264	0
Rrm2	263.000000	263	0
Ogdh	263.000000	263	0
Ier5l	263.000000	263	0
Coro1b	263.000000	263	0
Col5a1	263.000000	263	0
Ccdc50	263.000000	263	0
Ankrd24	263.000000	263	0
1700030J22Rik	263.000000	263	0
Sytl3	262.000000	262	0
Rbm28	262.000000	262	0
Pus7l	262.000000	262	0
Parp12	262.000000	262	0
Olfml3	262.000000	262	0
Mrps16	262.000000	262	0
Mcl1	262.000000	262	0
Lamb1	262.000000	262	0
Irak4	262.000000	262	0
Fgd4	262.000000	262	0
Fbxl21	262.000000	262	0
Dynlt1f	262.000000	262	0
Dynlt1c	262.000000	262	0
Dnajc9	262.000000	262	0
Ccdc134	262.000000	262	0
Btg2	262.000000	262	0
Aasdh	262.000000	262	0
Zfp963	261.000000	261	0
Zfp335	261.000000	261	0
Trim47	261.000000	261	0
Tnrc6a	261.000000	261	0
Rer1	261.000000	261	0
Rab17	261.000000	261	0
Mrps17	261.000000	261	0
Morn1	261.000000	261	0
Lsm1	261.000000	261	0
Klf9	261.000000	261	0
Fam220a	261.000000	261	0
Erf	261.000000	261	0
Erbb2	261.000000	261	0
Cast	261.000000	261	0
Bag4	261.000000	261	0
Atp5g2	261.000000	261	0
2900026A02Rik	261.000000	261	0
Zmat1	260.000000	260	0
Zfp319	260.000000	260	0
Zbtb18	260.000000	260	0
Usb1	260.000000	260	0
Tnfrsf12a	260.000000	260	0
Thoc6	260.000000	260	0
Slc6a7	260.000000	260	0
Slc30a9	260.000000	260	0
Slc18b1	260.000000	260	0
Pomt2	260.000000	260	0
Ogfod3	260.000000	260	0
Met	260.000000	260	0
Mcoln1	260.000000	260	0
Khdc4	260.000000	260	0
Kansl1l	260.000000	260	0
Hexdc	260.000000	260	0
Hcfc1r1	260.000000	260	0
Gstz1	260.000000	260	0
Glce	260.000000	260	0
Gdf5	260.000000	260	0
Cmtm4	260.000000	260	0
Cldn6	260.000000	260	0
Cdsn	260.000000	260	0
Arhgap26	260.000000	260	0
Ap3m2	260.000000	260	0
Adgrl1	260.000000	260	0
Yes1	259.000000	259	0
Washc2	259.000000	259	0
Sptssa	259.000000	259	0
Spink2	259.000000	259	0
Slc4a11	259.000000	259	0
Rexo2	259.000000	259	0
Pten	259.000000	259	0
Phax	259.000000	259	0
Kank3	259.000000	259	0
Fam160b1	259.000000	259	0
Epb41l3	259.000000	259	0
Dync1li2	259.000000	259	0
Dpagt1	259.000000	259	0
Aldh7a1	259.000000	259	0
Zfp365	258.000000	258	0
Zdhhc24	258.000000	258	0
Wdr36	258.000000	258	0
Wdcp	258.000000	258	0
Uchl5	258.000000	258	0
Slc52a3	258.000000	258	0
Slc12a2	258.000000	258	0
Sipa1	258.000000	258	0
Shc1	258.000000	258	0
Sema3b	258.000000	258	0
Ro60	258.000000	258	0
Retsat	258.000000	258	0
Ppp3ca	258.000000	258	0
Papolb	258.000000	258	0
Nes	258.000000	258	0
Naxe	258.000000	258	0
Glg1	258.000000	258	0
Elmod3	258.000000	258	0
Cks1b	258.000000	258	0
Casz1	258.000000	258	0
Actn3	258.000000	258	0
Ubr5	257.000000	257	0
Txnrd1	257.000000	257	0
Top1mt	257.000000	257	0
Stat1	257.000000	257	0
Smim7	257.000000	257	0
Slc35b2	257.000000	257	0
Parvb	257.000000	257	0
Ncbp3	257.000000	257	0
Mmgt2	257.000000	257	0
Map2k5	257.000000	257	0
Lrrc75a	257.000000	257	0
Ifrd1	257.000000	257	0
Eya3	257.000000	257	0
Eaf2	257.000000	257	0
Bcar3	257.000000	257	0
B4galt5	257.000000	257	0
Ak3	257.000000	257	0
Zfp91	256.000000	256	0
Zfp593	256.000000	256	0
Wdr46	256.000000	256	0
Sphk1	256.000000	256	0
Spag8	256.000000	256	0
Smim12	256.000000	256	0
Smarca4	256.000000	256	0
Slc9a5	256.000000	256	0
Six5	256.000000	256	0
Scaf1	256.000000	256	0
Rras	256.000000	256	0
Rnf223	256.000000	256	0
